#' @name TOCON_UVA.data
#' @note
#' TOCON_UVA
#' UVA pre-amplified SiC UV Photodetector.
#' Manufacturer: sglux GmbH, Max-Planck-Str. 3, D-12489 Berlin.
#' Digitized with 'enguage' from manufacturers brochures. This are approximate
#' data, both because of the digitizing process, and because they are
#' either typical values or for a particular sensor unit. Individual sensor units
#' are expected to differ to some degree in spectral response.
#'
#' @references 
#' TOCON selection guide Rev. 2.1
#' \url{http://www.sglux.de/}
#'
w.length,s.e.response
2.016356246730E2,-2.012028837008E-5
2.171727910093E2,-2.367976928572E-3
2.174942712225E2,-2.972249913305E-3
2.250835137156E2,-4.601567892212E-3
2.263668831496E2,-2.621843899288E-3
2.267031727406E2,-2.623621328416E-3
2.269783187697E2,-2.625075588612E-3
2.272534647988E2,-2.626529848808E-3
2.275283199758E2,-2.379669180548E-3
2.278030539645E2,-2.029343958764E-3
2.280779333792E2,-1.803176201208E-3
2.283528855069E2,-1.639087175766E-3
2.286278376346E2,-1.474998150324E-3
2.289027412870E2,-1.269523303473E-3
2.291775964640E2,-1.022662635213E-3
2.294524516411E2,-7.758019669526E-4
2.297272583428E2,-4.875554772827E-4
2.300294826967E2,-1.166827708137E-4
2.305517767835E2,2.932298968678E-4
2.308217212355E2,3.281633042888E-4
2.311709993899E2,1.669827992388E-4
2.319286204767E2,-6.647328444879E-4
2.322037665058E2,-6.661871046838E-4
2.324789125348E2,-6.676413648797E-4
2.327540585639E2,-6.690956250757E-4
2.330292045930E2,-6.705498852716E-4
2.333043506220E2,-6.720041454676E-4
2.335794966511E2,-6.734584056635E-4
2.338546426802E2,-6.749126658594E-4
2.341297887093E2,-6.763669260554E-4
2.344049347383E2,-6.778211862513E-4
2.346800807674E2,-6.792754464472E-4
2.349552267965E2,-6.807297066432E-4
2.352303728255E2,-6.821839668391E-4
2.355055188546E2,-6.836382270351E-4
2.357806648837E2,-6.850924872310E-4
2.360558109128E2,-6.865467474269E-4
2.363309569418E2,-6.880010076229E-4
2.366061029709E2,-6.894552678188E-4
2.368812490000E2,-6.909095280147E-4
2.371563950290E2,-6.923637882107E-4
2.374315410581E2,-6.938180484066E-4
2.377066870872E2,-6.952723086026E-4
2.379818331163E2,-6.967265687985E-4
2.382569791453E2,-6.981808289944E-4
2.385321251744E2,-6.996350891904E-4
2.388072712035E2,-7.010893493863E-4
2.390824172325E2,-7.025436095822E-4
2.393575632616E2,-7.039978697782E-4
2.396327092907E2,-7.054521299741E-4
2.399078553198E2,-7.069063901701E-4
2.401830013488E2,-7.083606503660E-4
2.404581473779E2,-7.098149105619E-4
2.407332934070E2,-7.112691707579E-4
2.410084394360E2,-7.127234309538E-4
2.412835854651E2,-7.141776911497E-4
2.415587314942E2,-7.156319513457E-4
2.418338775233E2,-7.170862115416E-4
2.421090235523E2,-7.185404717376E-4
2.423841695814E2,-7.199947319335E-4
2.426593156105E2,-7.214489921294E-4
2.429344616395E2,-7.229032523254E-4
2.432096076686E2,-7.243575125213E-4
2.434847536977E2,-7.258117727173E-4
2.437598997268E2,-7.272660329132E-4
2.440350457558E2,-7.287202931091E-4
2.443101917849E2,-7.301745533051E-4
2.445853378140E2,-7.316288135010E-4
2.448604838430E2,-7.330830736969E-4
2.451356298721E2,-7.345373338929E-4
2.454107759012E2,-7.359915940888E-4
2.456859219303E2,-7.374458542848E-4
2.459610679593E2,-7.389001144807E-4
2.462558672762E2,-7.404582504049E-4
2.465604932369E2,-7.420683241933E-4
2.468729805128E2,-7.437199482729E-4
2.472503236384E2,-7.457143622559E-4
2.475628109143E2,-7.473659863356E-4
2.478674368750E2,-7.489760601240E-4
2.481868028016E2,-7.506640407085E-4
2.485209086941E2,-7.524299280893E-4
2.489118132115E2,-8.389225726214E-4
2.493866911226E2,-1.102763530756E-3
2.497769388944E2,-1.233071790160E-3
2.501042610031E2,-1.285622138871E-3
2.504533418362E2,-1.222054492333E-3
2.506998340904E2,-1.095389285257E-3
2.509726061499E2,-9.259139885291E-4
2.513690299667E2,-7.950737999857E-4
2.517145679601E2,-7.693097339350E-4
2.520142805989E2,-7.708938387913E-4
2.522894266280E2,-7.723480989873E-4
2.525645726570E2,-7.738023591832E-4
2.528397186861E2,-7.752566193791E-4
2.531148647152E2,-7.767108795751E-4
2.533900107443E2,-7.781651397710E-4
2.536651567733E2,-7.796193999669E-4
2.539403028024E2,-7.810736601629E-4
2.542154488315E2,-7.825279203588E-4
2.544905948605E2,-7.839821805548E-4
2.547657408896E2,-7.854364407507E-4
2.550408869187E2,-7.868907009466E-4
2.553160329478E2,-7.883449611426E-4
2.555911789768E2,-7.897992213385E-4
2.558663250059E2,-7.912534815345E-4
2.561414710350E2,-7.927077417304E-4
2.564166170640E2,-7.941620019263E-4
2.566917630931E2,-7.956162621223E-4
2.569669091222E2,-7.970705223182E-4
2.572420551513E2,-7.985247825141E-4
2.575172011803E2,-7.999790427101E-4
2.577923472094E2,-8.014333029060E-4
2.580674932385E2,-8.028875631020E-4
2.583426392675E2,-8.043418232979E-4
2.586177852966E2,-8.057960834938E-4
2.588929313257E2,-8.072503436898E-4
2.591680773548E2,-8.087046038857E-4
2.594432233838E2,-8.101588640816E-4
2.597183694129E2,-8.116131242776E-4
