#' @name TOCON_UV.data
#' @note
#' TOCON_UV (TOCON_ABC).
#' Pre-amplified SiC UV-broadband Photodetector.
#' Manufacturer: sglux GmbH, Max-Planck-Str. 3, D-12489 Berlin.
#' Digitized with 'enguage' from manufacturers brochures. This are approximate
#' data, both because of the digitizing process, and because they are
#' either typical values or for a particular sensor unit. Individual sensor units
#' are expected to differ to some degree in spectral response.
#'
#' @references 
#' sglux TOCON selection guide Ver 5.0 
#' \url{http://www.sglux.de/}
#'
w.length,s.e.response
2.019792974529E2,3.929151286430E-2
2.033643451188E2,4.261581673119E-2
2.046728573850E2,4.632242364506E-2
2.060404622926E2,5.048371398932E-2
2.072887143579E2,5.478208870786E-2
2.089878417811E2,6.187343420026E-2
2.101493973544E2,6.708965201278E-2
2.114235126647E2,7.469796289820E-2
2.127308692593E2,8.172880385160E-2
2.138473247855E2,8.897204346586E-2
2.149582220542E2,9.513131666482E-2
2.157991160935E2,1.039328645455E-1
2.168912076431E2,1.144776264187E-1
2.178815791430E2,1.220817554534E-1
2.187351484634E2,1.300781924679E-1
2.196144641690E2,1.379093593822E-1
2.205288508665E2,1.493607544618E-1
2.212911445785E2,1.587637299828E-1
2.219731941925E2,1.670697310023E-1
2.241382900703E2,2.005321545302E-1
2.245637775864E2,2.031301477031E-1
2.249714138515E2,2.081530387992E-1
2.253548368717E2,2.158469752466E-1
2.256939364718E2,2.198839350555E-1
2.260629374938E2,2.270354676899E-1
2.262704156632E2,2.300909795147E-1
2.265359355311E2,2.363475674816E-1
2.268043285597E2,2.394811616252E-1
2.271419730590E2,2.463136282519E-1
2.273187957492E2,2.485233680482E-1
2.276674223893E2,2.556122620810E-1
2.279010100461E2,2.593463297571E-1
2.281157006024E2,2.649632408917E-1
2.283492882592E2,2.686973085678E-1
2.287654186210E2,2.782583241723E-1
2.293524615373E2,2.884192664176E-1
2.298935568026E2,2.967960379440E-1
2.300538459425E2,2.995530912953E-1
2.305904790281E2,3.057831967494E-1
2.307581649433E2,3.087769048232E-1
2.312139092384E2,3.144279522607E-1
2.314335756108E2,3.184606465277E-1
2.318324891817E2,3.235246757123E-1
2.323255847276E2,3.281586665320E-1
2.327340526911E2,3.329456776561E-1
2.329763127421E2,3.369795210516E-1
2.334232144893E2,3.422624062513E-1
2.336428808617E2,3.462951005183E-1
2.342566629428E2,3.543211915570E-1
2.345272875972E2,3.593940467849E-1
2.348538712027E2,3.636969994273E-1
2.350322214769E2,3.683347249525E-1
2.354702576327E2,3.748686180252E-1
2.356488243044E2,3.806337411870E-1
2.360887424228E2,3.877685331454E-1
2.363051167417E2,3.936357462111E-1
2.366967628814E2,4.003548584154E-1
2.368108185396E2,4.026975673887E-1
2.372843027646E2,4.119799023971E-1
2.373614896939E2,4.127039803470E-1
2.377657388443E2,4.220687487622E-1
2.379186412271E2,4.236124831936E-1
2.382979608800E2,4.317126130828E-1
2.384546908637E2,4.344953798292E-1
2.388340105167E2,4.425955097183E-1
2.389869128994E2,4.441392441498E-1
2.394191860956E2,4.535043088022E-1
2.395468428150E2,4.544437310502E-1
2.398631913603E2,4.628670176230E-1
2.400877370621E2,4.658626679505E-1
2.404506034816E2,4.715855290184E-1
2.407322436880E2,4.748461019762E-1
2.414105749780E2,4.839889980626E-1
2.414187419937E2,4.841728647752E-1
2.414187419937E2,4.841728647752E-1
2.446194335690E2,5.263607432542E-1
2.454233581158E2,5.384633672590E-1
2.454233581158E2,5.384633672590E-1
2.460682720410E2,5.484027201783E-1
2.460682720410E2,5.484027201783E-1
2.464270648957E2,5.540722212208E-1
2.469599689390E2,5.638114179703E-1
2.469599689390E2,5.638114179703E-1
2.470221062322E2,5.660223609836E-1
2.470249840426E2,5.660623974508E-1
2.474830957539E2,5.738802829710E-1
2.476507404575E2,5.788130072551E-1
2.480820071683E2,5.853468287691E-1
2.481895301889E2,5.887622745049E-1
2.487745167342E2,5.979182298704E-1
2.488531135256E2,5.998164759979E-1
2.488531135256E2,5.998164759979E-1
2.488531135256E2,5.998164759979E-1
2.488531135256E2,5.998164759979E-1
2.488531135256E2,5.998164759979E-1
2.488531135256E2,5.998164759979E-1
2.488531135256E2,5.998164759979E-1
2.488531135256E2,5.998164759979E-1
2.488531135256E2,5.998164759979E-1
2.488531135256E2,5.998164759979E-1
2.488531135256E2,5.998164759979E-1
2.494327841543E2,6.119942515987E-1
2.494344861720E2,6.120065319802E-1
2.494344861720E2,6.120065319802E-1
2.494344861720E2,6.120065319802E-1
2.494344861720E2,6.120065319802E-1
2.494344861720E2,6.120065319802E-1
2.494344861720E2,6.120065319802E-1
2.494344861720E2,6.120065319802E-1
2.494344861720E2,6.120065319802E-1
2.494344861720E2,6.120065319802E-1
2.494344861720E2,6.120065319802E-1
2.494344861720E2,6.120065319802E-1
2.499324886824E2,6.221574023206E-1
2.499324886824E2,6.221574023206E-1
2.502185251512E2,6.262321052511E-1
2.509553467772E2,6.378472014138E-1
2.509553467772E2,6.378472014138E-1
2.509553467772E2,6.378472014138E-1
2.515079639411E2,6.457990715508E-1
2.549448052564E2,6.946605597252E-1
2.549448052564E2,6.946605597252E-1
2.549448052564E2,6.946605597252E-1
2.551582756475E2,6.961293971829E-1
2.560391483762E2,7.033492566361E-1
2.562722146651E2,7.073069979270E-1
2.566901989143E2,7.127122326234E-1
2.570144667715E2,7.168749097044E-1
2.574364954989E2,7.216435481675E-1
2.577651996124E2,7.266939835589E-1
2.582277207885E2,7.297338142369E-1
2.588486955875E2,7.373411331122E-1
2.591557152797E2,7.406749311913E-1
2.596038269363E2,7.462722374780E-1
2.598325916676E2,7.493982805116E-1
2.604174032826E2,7.554349305241E-1
2.606434527877E2,7.578022094936E-1
2.611552606706E2,7.640394318558E-1
2.613613246437E2,7.663281297534E-1
2.621539020474E2,7.753538313841E-1
2.624148428689E2,7.778846565550E-1
2.631221651385E2,7.861787061318E-1
2.640052617705E2,7.947290758922E-1
2.640908420866E2,7.965991891600E-1
2.647571220288E2,8.030663219415E-1
2.649162353760E2,8.048531012796E-1
2.656111611546E2,8.133196567444E-1
2.664268234652E2,8.227949313953E-1
2.670723477239E2,8.315622252833E-1
2.671827801311E2,8.324067384957E-1
2.678384968678E2,8.413919727206E-1
2.679413053587E2,8.427363166930E-1
2.686270256988E2,8.510868952661E-1
2.691940553830E2,8.590083712667E-1
2.693690326592E2,8.614955226479E-1
2.699078105027E2,8.674891180357E-1
2.700486026519E2,8.706552225435E-1
2.706479617482E2,8.794527719905E-1
2.707357255408E2,8.798804308873E-1
2.712200606310E2,8.882315142792E-1
2.713568843147E2,8.892346167069E-1
2.715135647460E2,8.925006743631E-1
2.718971083080E2,8.971982409232E-1
2.720285964213E2,8.984058609112E-1
2.725804744613E2,9.059792871771E-1
2.725879837089E2,9.059974257118E-1
2.735989688583E2,9.171510847170E-1
2.735989804923E2,9.171908149826E-1
2.744565401297E2,9.391472852358E-1
2.744565401297E2,9.391472852358E-1
2.744636860909E2,9.391902791384E-1
2.748421902376E2,9.430848337864E-1
2.752821688884E2,9.470954234988E-1
2.753193732600E2,9.474521924800E-1
2.756632609021E2,9.508949681238E-1
2.764600415953E2,9.559579477821E-1
2.766795968100E2,9.574004863306E-1
2.776484039486E2,9.649097918346E-1
2.786463612962E2,9.724123108120E-1
2.787763551353E2,9.733785598455E-1
2.797374602586E2,9.803131157990E-1
2.798311530189E2,9.810554990481E-1
2.808713392685E2,9.866535459761E-1
2.809696885036E2,9.869383723414E-1
2.822970521416E2,9.911100942947E-1
2.826670973890E2,9.925234227535E-1
2.838948555719E2,9.965394945702E-1
2.839855298984E2,9.969813360324E-1
2.851522360843E2,1.000591045988E0
2.854842733891E2,1.001224207710E0
2.863753571684E2,1.004499638053E0
2.869848992093E2,1.006435437050E0
2.876872083364E2,1.008236235529E0
2.884661414458E2,1.011169049434E0
2.891577488092E2,1.012311507226E0
2.897386777922E2,1.014410575278E0
2.904007931848E2,1.016275668017E0
2.912373569585E2,1.016702623638E0
2.917876473132E2,1.016708440661E0
2.926130828454E2,1.016717166195E0
2.931633732001E2,1.016722983218E0
2.939888087323E2,1.016731708752E0
2.945390990870E2,1.016737525775E0
2.954367788104E2,1.015505448034E0
2.962128464013E2,1.013965831570E0
2.967392425271E2,1.013284395629E0
2.975671719000E2,1.011071097407E0
2.983893743447E2,1.010777319406E0
2.991079990006E2,1.009569531609E0
2.998974932463E2,1.008765368771E0
3.003914582005E2,1.006133265685E0
3.010293822342E2,1.003089774668E0
3.017410116399E2,9.999921973434E-1
3.026075776781E2,9.961631421001E-1
3.028961848773E2,9.947850974833E-1
3.037554327777E2,9.903872089709E-1
3.040692244539E2,9.886960827240E-1
3.048912861128E2,9.850131801779E-1
3.053497967749E2,9.821872543542E-1
3.060285916262E2,9.773274873083E-1
3.063855241438E2,9.747488011110E-1
3.071759387750E2,9.686983097005E-1
3.073188072782E2,9.672099395912E-1
3.084171581290E2,9.596066060691E-1
3.096218700096E2,9.498192390282E-1
3.107132016529E2,9.391257091058E-1
3.116890559876E2,9.304318520333E-1
3.127626292645E2,9.221075565350E-1
3.136434001953E2,9.142143524577E-1
3.136903169770E2,9.133578124738E-1
3.144684692550E2,9.062600183962E-1
3.147976080378E2,9.027275149740E-1
3.152576306641E2,8.964890696713E-1
3.155989595952E2,8.928251284266E-1
3.160995062106E2,8.855248819891E-1
3.163435340259E2,8.820659954140E-1
3.169457229247E2,8.736722174499E-1
3.172150588287E2,8.695500216867E-1
3.177239652214E2,8.624607329274E-1
3.180087575387E2,8.581222005537E-1
3.186256307596E2,8.492990125404E-1
3.193397090857E2,8.407063777236E-1
3.193706968507E2,8.399525683240E-1
3.201702559803E2,8.293355720700E-1
3.202791132516E2,8.284674945293E-1
3.207122919624E2,8.203086066218E-1
3.208143791829E2,8.194228522280E-1
3.212480826666E2,8.114602932292E-1
3.213426823292E2,8.102594226282E-1
3.221904328544E2,7.991170857380E-1
3.222801743962E2,7.977850250325E-1
3.227996582677E2,7.887856743322E-1
3.233269842982E2,7.810793629087E-1
3.233895441770E2,7.799914993932E-1
3.237050615123E2,7.710500345136E-1
3.239195367579E2,7.694065357178E-1
3.243132199328E2,7.624813741407E-1
3.244864943641E2,7.599922546091E-1
3.248540475843E2,7.536625061902E-1
3.250897870385E2,7.505464614442E-1
3.256705325189E2,7.426803134375E-1
3.259423007068E2,7.395402481857E-1
3.264451809409E2,7.297691111001E-1
3.270574198182E2,7.220849625115E-1
3.271173206103E2,7.202658132883E-1
3.276222800838E2,7.131209079049E-1
3.278963435719E2,7.094298476769E-1
3.284980034893E2,6.999842044669E-1
3.286500112393E2,6.975778940248E-1
3.290777327691E2,6.902058522533E-1
3.291929073098E2,6.886916485901E-1
3.298313899335E2,6.772118671030E-1
3.299707171702E2,6.749195723272E-1
3.305645766353E2,6.662971316166E-1
3.311541187033E2,6.571943162021E-1
3.316809562996E2,6.479531676001E-1
3.317769425134E2,6.475090410850E-1
3.322524531071E2,6.383488893314E-1
3.327707633981E2,6.298161320501E-1
3.328344574892E2,6.292058755772E-1
3.333113959370E2,6.204552425157E-1
3.334018693140E2,6.200332872169E-1
3.338824033760E2,6.107333715157E-1
3.340838847316E2,6.082942456784E-1
3.343819448237E2,6.018026545668E-1
3.348306425780E2,5.961958763338E-1
3.349436943670E2,5.921585299806E-1
3.353976042719E2,5.840612169616E-1
3.358233615178E2,5.743436570796E-1
3.358388510722E2,5.729887391679E-1
3.361829173346E2,5.630657528083E-1
3.385873173975E2,5.199804172558E-1
3.393041563857E2,5.085357812336E-1
3.397559822677E2,4.990755030700E-1
3.402177673186E2,4.896061626532E-1
3.407197885031E2,4.797444609286E-1
3.412385267031E2,4.708086915953E-1
3.416580915897E2,4.614771344560E-1
3.420825149599E2,4.516787600845E-1
3.424941685802E2,4.421453811091E-1
3.429285551408E2,4.328756648466E-1
3.434374246770E2,4.219940127154E-1
3.439967501146E2,4.114667076814E-1
3.444541822037E2,4.023474055086E-1
3.449020888025E2,3.925784463440E-1
3.454494706459E2,3.826516969741E-1
3.459987235162E2,3.725893803879E-1
3.466090440264E2,3.614922819106E-1
3.471782311547E2,3.514760943159E-1
3.476420449159E2,3.414181955692E-1
3.482981852335E2,3.307831290341E-1
3.490185419046E2,3.177791221000E-1
3.495555957625E2,3.078179726579E-1
3.501029776059E2,2.978912232880E-1
3.506169592685E2,2.879460463384E-1
3.511624956746E2,2.790412475401E-1
3.517325538078E2,2.698061395815E-1
3.522838712018E2,2.600204711922E-1
3.530379470995E2,2.490033278276E-1
3.535998268719E2,2.388717746280E-1
3.541695086491E2,2.289728513635E-1
3.548581562847E2,2.186095980578E-1
3.554082497090E2,2.086212916890E-1
3.558885084764E2,1.993400388123E-1
3.564013936434E2,1.898317354425E-1
3.569625243394E2,1.810926719029E-1
3.574941980092E2,1.722092639499E-1
3.580688415884E2,1.621356242231E-1
3.585768628079E2,1.526745689324E-1
3.591174953467E2,1.433136793980E-1
3.597116003480E2,1.344792145551E-1
3.605444852473E2,1.267426117715E-1
3.614568732171E2,1.187708672189E-1
3.623587427467E2,1.101409528377E-1
3.634497946189E2,9.998346156424E-2
3.644867100916E2,8.951796239725E-2
3.656671790681E2,8.083553075384E-2
3.667206961392E2,7.299917584005E-2
3.676325109971E2,6.597326839138E-2
3.687395292118E2,5.664838697818E-2
3.699666857401E2,4.763161993082E-2
3.713743076671E2,3.930533752677E-2
3.725580386776E2,3.225471407923E-2
3.740295280637E2,2.495424696423E-2
3.808525031789E2,6.186716203345E-3
3.822894693890E2,6.532990642576E-3
3.836651861868E2,6.516493929543E-3
3.850406787868E2,5.734361890406E-3
3.864163440797E2,5.541975980835E-3
3.877918033531E2,4.646033285115E-3
3.891675171212E2,4.619190148755E-3
3.905432430081E2,4.633732705699E-3
3.919189688949E2,4.648275262643E-3
3.932946947818E2,4.662817819587E-3
3.946704206687E2,4.677360376531E-3
3.960461465556E2,4.691902933475E-3
3.974218724425E2,4.706445490419E-3
3.987975983294E2,4.720988047363E-3
4.001733242163E2,4.735530604307E-3
4.015490501032E2,4.750073161251E-3
4.029247759901E2,4.764615718195E-3
4.043005018770E2,4.779158275139E-3
4.056762277639E2,4.793700832083E-3
4.070519536508E2,4.808243389026E-3
4.084276795377E2,4.822785945970E-3
4.098034054246E2,4.837328502914E-3
4.111791313115E2,4.851871059858E-3
4.125548571984E2,4.866413616802E-3
4.139305830853E2,4.880956173746E-3
4.153063089722E2,4.895498730690E-3
4.166820348591E2,4.910041287634E-3
4.181756801077E2,4.925830349459E-3
4.197086318102E2,4.942034912911E-3
4.210843576971E2,4.956577469855E-3
4.224600835840E2,4.971120026798E-3
4.238358094709E2,4.985662583742E-3
4.252115353578E2,5.000205140686E-3
4.265872612447E2,5.014747697630E-3
4.279629871316E2,5.029290254574E-3
4.293387130185E2,5.043832811518E-3
4.307144389054E2,5.058375368462E-3
4.320901647923E2,5.072917925406E-3
4.334658906792E2,5.087460482350E-3
4.348416165661E2,5.102003039294E-3
4.362173424530E2,5.116545596238E-3
4.375930683399E2,5.131088153182E-3
4.389687942268E2,5.145630710126E-3
4.403445201137E2,5.160173267069E-3
4.417202460006E2,5.174715824013E-3
4.430959718875E2,5.189258380957E-3
4.444716977744E2,5.203800937901E-3
4.458474236612E2,5.218343494845E-3
4.472231495481E2,5.232886051789E-3
4.485931432438E2,5.247368014746E-3
4.499762044657E2,5.143743640236E-3
4.513503272088E2,5.276513722621E-3
4.527260530957E2,5.291056279565E-3
4.541017789826E2,5.305598836509E-3
4.554775048695E2,5.320141393453E-3
4.568532307564E2,5.334683950397E-3
4.582289566433E2,5.349226507341E-3
4.596046825302E2,5.363769064284E-3
4.609804084171E2,5.378311621228E-3
4.623561343040E2,5.392854178172E-3
4.637318601909E2,5.407396735116E-3
4.651075860778E2,5.421939292060E-3
4.664833119647E2,5.436481849004E-3
4.678590378516E2,5.451024405948E-3
4.692347637385E2,5.465566962892E-3
4.706104896254E2,5.480109519836E-3
4.719862155123E2,5.494652076780E-3
4.733619413992E2,5.509194633724E-3
4.747376672861E2,5.523737190668E-3
4.761133931729E2,5.538279747612E-3
4.774891190598E2,5.552822304556E-3
4.788648449467E2,5.567364861499E-3
4.802405708336E2,5.581907418443E-3
4.816162967205E2,5.596449975387E-3
4.829920226074E2,5.610992532331E-3
4.843677484943E2,5.625535089275E-3
4.857434743812E2,5.640077646219E-3
4.871192002681E2,5.654620203163E-3
4.884949261550E2,5.669162760107E-3
4.898706520419E2,5.683705317051E-3
4.912463779288E2,5.698247873995E-3
4.926221038157E2,5.712790430939E-3
4.939978297026E2,5.727332987883E-3
4.953735555895E2,5.741875544827E-3
4.967492814764E2,5.756418101770E-3
4.981250073633E2,5.770960658714E-3
4.995007332502E2,5.785503215658E-3
5.008764591371E2,5.800045772602E-3
5.022521850240E2,5.814588329546E-3
5.036279109109E2,5.829130886490E-3
5.050036367977E2,5.843673443434E-3
5.063793626846E2,5.858216000378E-3
5.077550885715E2,5.872758557322E-3
5.091308144584E2,5.887301114266E-3
5.105065403453E2,5.901843671210E-3
5.118822662322E2,5.916386228154E-3
5.132579921191E2,5.930928785098E-3
5.146337180060E2,5.945471342042E-3
5.160094438929E2,5.960013898985E-3
5.173851697798E2,5.974556455929E-3
5.187608956667E2,5.989099012873E-3
5.201366215536E2,6.003641569817E-3
5.215123474405E2,6.018184126761E-3
5.228880733274E2,6.032726683705E-3
5.242475963821E2,5.945112106260E-3
5.256395251012E2,6.061811797593E-3
5.270152509881E2,6.076354354537E-3
5.285101070777E2,5.752794581332E-3
5.993255858883E2,9.156566922242E-3
