#' @name LI_COR_LI_210R.spct
#' @title LI-COR LI-210R photometric sensor
#' @note
#' Optical filters are used to tailor the silicon photodiode response
#' to the desired quantum response. The R version is an improved redesign from
#' 2010's replacing the LI-210 sensor from the 1980's.
#' Digitized with 'DigitizeIt' from manufacturer's PDF brochures. This are approximate
#' data, both because of the digitizing process, and because they are
#' either typical values. Individual sensor units of a given type
#' are expected to differ to some degree in spectral response.
#'
#' Manufacturer: LI-COR Inc., Lincoln, Nebraska
#' \url{http://www.licor.com/}
#'
#' @references LI-COR web site
#'
w.length,s.e.response
4.030517482110E2,1.111002115101E-3
4.035465030355E2,1.108318335202E-3
4.040412578600E2,1.105634555302E-3
4.045360126845E2,1.102950775402E-3
4.050307675090E2,1.100266995503E-3
4.055255223335E2,1.097583215603E-3
4.060202771580E2,1.094899435703E-3
4.065150319825E2,1.092215655804E-3
4.069270592916E2,1.081630259286E-4
4.089888061050E2,1.078796756305E-3
4.094835609295E2,1.076112976406E-3
4.099783157540E2,1.073429196506E-3
4.104730705785E2,1.070745416606E-3
4.109678254030E2,1.068061636707E-3
4.114625802275E2,1.065377856807E-3
4.119573350520E2,1.062694076908E-3
4.124520898765E2,1.060010297008E-3
4.129468447010E2,1.057326517108E-3
4.134415995255E2,1.054642737209E-3
4.139363543500E2,1.051958957309E-3
4.144311091745E2,1.049275177409E-3
4.149258639990E2,1.046591397510E-3
4.154206188235E2,1.043907617610E-3
4.159153736480E2,1.041223837710E-3
4.164101284725E2,1.038540057811E-3
4.169048832970E2,1.035856277911E-3
4.173996381215E2,1.033172498011E-3
4.178943929461E2,1.030488718112E-3
4.183891477706E2,1.027804938212E-3
4.188839025951E2,1.025121158312E-3
4.193786574196E2,1.022437378413E-3
4.198734122441E2,1.019753598513E-3
4.203681670686E2,1.017069818613E-3
4.208629218931E2,1.014386038714E-3
4.213576767176E2,1.011702258814E-3
4.218524315421E2,1.009018478914E-3
4.223471863666E2,1.006334699015E-3
4.228419411911E2,1.003650919115E-3
4.233366960156E2,1.000967139215E-3
4.238314508401E2,9.982833593157E-4
4.246352261464E2,2.575601070096E-4
4.253157153136E2,9.902320196167E-4
4.258104701381E2,9.875482397170E-4
4.263052249626E2,9.848644598174E-4
4.267172522717E2,8.118299422663E-7
4.287789990851E2,9.714455603191E-4
4.292737539096E2,9.687617804194E-4
4.297685087341E2,9.660780005198E-4
4.302632635586E2,9.633942206201E-4
4.307580183831E2,9.607104407204E-4
4.312527732076E2,9.580266608208E-4
4.317475280321E2,9.553428809211E-4
4.322422828566E2,9.526591010215E-4
4.327370376811E2,9.499753211218E-4
4.332317925056E2,9.472915412221E-4
4.337265473301E2,9.446077613225E-4
4.342213021546E2,9.419239814228E-4
4.347164595461E2,2.411964421461E-3
4.352112143706E2,2.409280641562E-3
4.357059691951E2,2.406596861662E-3
4.362007240196E2,2.403913081762E-3
4.366954788441E2,2.401229301863E-3
4.374239349858E2,2.642732218111E-3
4.381801458846E2,3.865902182102E-3
4.386749007091E2,3.863218402202E-3
4.391696555336E2,3.860534622303E-3
4.396648129251E2,5.330575062341E-3
4.403932690668E2,5.572077978590E-3
4.411494799656E2,6.795247942580E-3
4.416442347901E2,6.792564162681E-3
4.421389896146E2,6.789880382781E-3
4.428678483233E2,8.504107518968E-3
4.436240592221E2,9.727277482958E-3
4.441188140466E2,9.724593703059E-3
4.448476727552E2,1.143882083925E-2
4.456038836541E2,1.266199080324E-2
4.463327423627E2,1.437621793942E-2
4.470889532615E2,1.559938790341E-2
4.478178119702E2,1.731361503960E-2
4.486839683856E2,1.853618860806E-2
4.495643376520E2,2.147686588367E-2
4.502931963607E2,2.319109301985E-2
4.510494072595E2,2.441426298385E-2
4.517782659681E2,2.612849012003E-2
4.526444223835E2,2.735106368849E-2
4.532774142377E2,3.029308285405E-2
4.536570952895E2,3.164102249107E-2
4.542677290206E2,3.323316373413E-2
4.551206119079E2,3.617399010862E-2
4.557536037621E2,3.911600927418E-2
4.566064866494E2,4.205683564867E-2
4.572394785035E2,4.499885481423E-2
4.576191595554E2,4.634679445125E-2
4.582297932865E2,4.793893569431E-2
4.587253532450E2,5.088170035429E-2
