w.length,s.e.response
9.684932839759E2,8.093906814917E-1
9.626311682764E2,8.256530702457E-1
9.587230911433E2,8.419124210044E-1
9.530238119910E2,8.574070408392E-1
9.469988597442E2,8.757882519775E-1
9.405939555540E2,8.927772384855E-1
9.333205897786E2,9.102156689693E-1
9.264814547958E2,9.256669129825E-1
9.196423198130E2,9.431046683563E-1
9.108491462636E2,9.581977664811E-1
9.010789534310E2,9.736535674873E-1
8.893547220319E2,9.877579669247E-1
8.604783743267E2,9.943944676221E-1
8.424577964355E2,9.834966722067E-1
8.285624110736E2,9.704705079287E-1
8.151012565042E2,9.575339645116E-1
7.994689479721E2,9.453683123978E-1
7.848136587232E2,9.323884775479E-1
7.697241386818E2,9.210346452849E-1
7.537118782061E2,9.089373058705E-1
6.978589425132E2,8.699485604806E-1
6.841806725475E2,8.577798703715E-1
6.724564411484E2,8.447954785287E-1
6.607322097493E2,8.301857592091E-1
6.553043248423E2,8.143021072005E-1
6.480309590669E2,7.968862929037E-1
6.421688433674E2,7.806421321214E-1
6.333756698181E2,7.522125722559E-1
6.294675926850E2,7.359653734784E-1
6.226284577022E2,7.189100679553E-1
8.111931793712E2,9.551020492870E-1
7.959951016316E2,9.424842422084E-1
7.803627930995E2,9.295059263561E-1
7.662502923413E2,9.182408710664E-1
7.506179838091E2,9.064364028363E-1
7.334658675030E2,8.954469612298E-1
7.164223088951E2,8.837349830784E-1
7.017670196462E2,8.723804757053E-1
5.760572052002E2,6.023200790627E-1
5.684581663304E2,5.873427623137E-1
5.600178053000E2,5.705834081645E-1
5.522830693076E2,5.545001767435E-1
5.424640255108E2,5.369370745282E-1
5.346153039353E2,5.218630777988E-1
5.263377794521E2,5.056903942944E-1
5.180873943935E2,4.899014264721E-1
5.092942208442E2,4.736618226828E-1
4.922506622362E2,4.400079235943E-1
4.848687387627E2,4.249399733194E-1
4.774868152892E2,4.086981754223E-1
4.692364302305E2,3.924577277453E-1
6.617092290326E2,8.309969039498E-1
6.548700940498E2,8.139415984268E-1
6.363067276678E2,7.627726438623E-1
6.314216312515E2,7.465269640824E-1
6.265365348352E2,7.302812843024E-1
6.196973998524E2,7.148513062562E-1
6.148123034361E2,6.977929627379E-1
6.088687694630E2,6.810297267058E-1
6.030066537634E2,6.647855659235E-1
5.962489370542E2,6.482493356502E-1
5.893609511072E2,6.327584837735E-1
5.815936478053E2,6.149529073401E-1
5.737774935393E2,5.987117845531E-1
5.659613392732E2,5.827415496789E-1
5.567339349313E2,5.650578854647E-1
5.493520114578E2,5.499899351897E-1
5.415358571917E2,5.345614761411E-1
5.332854721331E2,5.195851720573E-1
5.249265293763E2,5.025886644013E-1
5.171103751102E2,4.854784428940E-1
5.073401822776E2,4.707753896082E-1
4.995240280116E2,4.557984104142E-1
4.838917194794E2,4.225035011018E-1
4.750985459301E2,4.070765610508E-1
4.685850840417E2,3.911043008464E-1
4.594662373980E2,3.713436605232E-1
4.527085206887E2,3.556200939883E-1
4.457879674323E2,3.396710406923E-1
5.776855706723E2,6.019563635162E-1
5.516805740829E2,5.536162129436E-1
5.243240341516E2,5.016482656195E-1
4.995240280116E2,4.537216030827E-1
4.907308544622E2,4.371208154096E-1
4.819376809129E2,4.200685478819E-1
4.746643151375E2,4.045489489747E-1
4.669306647221E2,3.881054349419E-1
4.453537366398E2,3.393105319186E-1
4.379718131663E2,3.213531105738E-1
4.311326781834E2,3.047492849054E-1
4.242935432006E2,2.897707867138E-1
4.193270285107E2,2.733672155679E-1
4.135463310848E2,2.560168025585E-1
4.073585422908E2,2.395022601960E-1
4.018220996857E2,2.235284809939E-1
1.022229344555E3,5.094342171491E-1
1.019298286705E3,5.265047126486E-1
1.015390209572E3,5.427640634073E-1
1.008551074590E3,5.663419448046E-1
1.007574055306E3,5.834094023088E-1
1.003665978173E3,5.996687530675E-1
1.000734920323E3,6.159265848286E-1
9.978038624737E2,6.321844165897E-1
9.938957853406E2,6.484437673484E-1
9.919417467741E2,6.647000801118E-1
9.883593427355E2,6.806880366252E-1
9.860796310746E2,6.972157436339E-1
9.831485732248E2,7.150989028718E-1
9.811945346583E2,7.313552156353E-1
9.785891499029E2,7.473416531510E-1
9.763094382420E2,7.638693601598E-1
9.743553996755E2,7.801256729232E-1
9.707729956368E2,7.966554052622E-1
9.675162646926E2,8.126428554430E-1
9.626311682764E2,8.289037251993E-1
9.538379947270E2,8.549226358071E-1
9.489528983107E2,8.711835055635E-1
9.421137633279E2,8.874474133151E-1
9.354374648923E2,9.045688796244E-1
9.293310943719E2,9.211657432202E-1
9.221825699494E2,9.374301319878E-1
9.146525427592E2,9.524741833665E-1
9.049870305641E2,9.679588453278E-1
1.021252325272E3,5.118737273620E-1
1.025160402405E3,4.939890491264E-1
1.029068479538E3,4.777296983677E-1
1.031022518104E3,4.614733856043E-1
1.034930595238E3,4.452140348456E-1
1.036884633804E3,4.289577220822E-1
1.042746749504E3,3.980673860368E-1
1.044700788070E3,3.818110732734E-1
1.046654826637E3,3.655547605100E-1
1.048608865203E3,3.492984477465E-1
1.050562903770E3,3.330421349831E-1
1.053493961619E3,3.167843032220E-1
1.055448000186E3,3.005279904586E-1
1.058379058036E3,2.842701586975E-1
1.085735597967E3,1.761433495554E-1
1.147287812812E3,3.626948969789E-2
1.137951850772E3,5.217609544865E-2
1.128181657940E3,7.006988767003E-2
1.120365503674E3,8.633531441931E-2
1.110161080048E3,1.021529744193E-1
1.105275983632E3,1.184138441756E-1
1.098436848649E3,1.354904156657E-1
1.091597713667E3,1.517543234173E-1
1.087146848043E3,1.676533341799E-1
1.081827520834E3,1.834633991916E-1
1.077186679238E3,2.039565128361E-1
1.072057328001E3,2.208611211348E-1
1.068149250868E3,2.371204718935E-1
1.064241173735E3,2.533798226522E-1
1.058379058036E3,2.793941762671E-1
1.056425019469E3,2.956504890305E-1
1.053493961619E3,3.119083207916E-1
1.051539923053E3,3.281646335550E-1
1.049585884486E3,3.444209463184E-1
1.047631845920E3,3.606772590819E-1
1.045677807353E3,3.769335718453E-1
1.042746749504E3,3.931914036064E-1
1.039815691654E3,4.167632090131E-1
1.037210306898E3,4.341040860928E-1
1.033139393218E3,4.509506138289E-1
3.984861807401E2,2.095112789615E-1
8.745033796535E2,9.950101841727E-1
8.711113331054E2,9.950154578769E-1
