w.length,s.e.response
2.703678096581E2,4.767812887533E-3
2.707472152930E2,4.778649952225E-3
2.711266209278E2,4.789487016916E-3
2.715060265627E2,4.800324081608E-3
2.718854321975E2,4.811161146300E-3
2.722648378324E2,4.821998210991E-3
2.726442434672E2,4.832835275683E-3
2.730236491021E2,4.843672340374E-3
2.734030547369E2,4.854509405066E-3
2.737824603718E2,4.865346469758E-3
2.741618660066E2,4.876183534449E-3
2.745412716415E2,4.887020599141E-3
2.749206772763E2,4.897857663832E-3
2.753000829112E2,4.908694728524E-3
2.756794885461E2,4.919531793216E-3
2.760588941809E2,4.930368857907E-3
2.764382998158E2,4.941205922599E-3
2.768177054506E2,4.952042987290E-3
2.771971110855E2,4.962880051982E-3
2.775765167203E2,4.973717116673E-3
2.779559223552E2,4.984554181365E-3
2.783353279900E2,4.995391246057E-3
2.787147336249E2,5.006228310748E-3
2.790941392597E2,5.017065375440E-3
2.794735448946E2,5.027902440131E-3
2.798529505294E2,5.038739504823E-3
2.802323561643E2,5.049576569515E-3
2.806117617991E2,5.060413634206E-3
2.809911674340E2,5.071250698898E-3
2.813705730688E2,5.082087763589E-3
2.817499787037E2,5.092924828281E-3
2.821293843385E2,5.103761892973E-3
2.825087899734E2,5.114598957664E-3
2.828881956083E2,5.125436022356E-3
2.832676012431E2,5.136273087047E-3
2.837226929378E2,6.857198960072E-3
2.841020985726E2,6.868036024763E-3
2.844815042075E2,6.878873089455E-3
2.848566671315E2,7.126801047232E-3
2.852401204100E2,8.608468614233E-3
2.856195260449E2,8.619305678924E-3
2.859987609959E2,1.012457396459E-2
2.863781422474E2,1.034890120370E-2
2.867533051714E2,1.059682916148E-2
2.872126395769E2,1.208066414142E-2
2.875920452118E2,1.209150120611E-2
2.879672081358E2,1.233942916389E-2
2.884222998305E2,1.406035503691E-2
2.888773915251E2,1.578128090994E-2
2.893188756595E2,1.853131852844E-2
2.897612562900E2,2.081407395863E-2
2.901137637885E2,2.379878219243E-2
2.904491305726E2,2.737365890757E-2
2.908281460731E2,3.080033876305E-2
2.912121760190E2,3.599913607589E-2
2.915403850573E2,3.995809191003E-2
2.919192054907E2,4.509269316091E-2
2.922221447971E2,5.022512699885E-2
2.925710018303E2,5.564352689163E-2
2.928981646855E2,6.091897988054E-2
2.932388494882E2,6.776041882034E-2
2.935415937274E2,7.460077405367E-2
2.938822785302E2,8.144221299347E-2
2.941376214484E2,8.806772341929E-2
2.943718808573E2,9.474007404694E-2
2.946387489939E2,1.019589438676E-1
2.949539125093E2,1.107922352977E-1
2.951553518677E2,1.187683149107E-1
2.954074436666E2,1.261765323339E-1
2.956088830251E2,1.341526119469E-1
2.958609748239E2,1.415608293701E-1
2.960245061301E2,1.492511717107E-1
2.962258154438E2,1.583658655873E-1
2.964271247576E2,1.674805594639E-1
2.966284340713E2,1.765952533405E-1
2.968297433850E2,1.857099472171E-1
2.969692120727E2,1.936937452284E-1
2.971199989909E2,2.022376870313E-1
2.972707859090E2,2.107816288341E-1
2.974334769092E2,2.191854811058E-1
2.975842638273E2,2.277294229087E-1
2.977350507454E2,2.362733647115E-1
2.979118503034E2,2.451672257003E-1
2.980366245816E2,2.533612483172E-1
2.981874114998E2,2.619051901201E-1
2.983381984179E2,2.704491319229E-1
2.984889853360E2,2.789930737258E-1
2.986397722541E2,2.875370155286E-1
2.987905591722E2,2.960809573315E-1
2.989143568142E2,3.039675251984E-1
2.990424595885E2,3.118086713148E-1
2.991666480151E2,3.207029272544E-1
2.992908364416E2,3.295971831940E-1
2.994189392159E2,3.374383293104E-1
2.995431276425E2,3.463325852500E-1
2.996673160690E2,3.552268411896E-1
2.997954188433E2,3.630679873060E-1
2.999498036669E2,3.733294473271E-1
3.000701991208E2,3.822141064438E-1
3.001754963762E2,3.904151635199E-1
3.003260882271E2,4.006670267181E-1
3.004766800781E2,4.109188899163E-1
3.006234789564E2,4.211611562917E-1
3.007476673829E2,4.300554122313E-1
3.008529646383E2,4.382564693073E-1
3.009733600922E2,4.471411284241E-1
3.010862064468E2,4.556839865205E-1
3.012292491985E2,4.655940486983E-1
3.013496446524E2,4.744787078151E-1
3.014549419078E2,4.826797648911E-1
3.015753373617E2,4.915644240079E-1
3.016881837163E2,5.001072821042E-1
3.018312264680E2,5.100173442821E-1
3.019516219219E2,5.189020033989E-1
3.020644682765E2,5.274448614952E-1
3.022075110282E2,5.373549236731E-1
3.023279064821E2,5.462395827899E-1
3.024407528368E2,5.547824408862E-1
3.025837955884E2,5.646925030641E-1
3.027041910423E2,5.735771621809E-1
3.028170373970E2,5.821200202773E-1
3.029298837516E2,5.906628783736E-1
3.030351810070E2,5.988639354496E-1
3.031592300689E2,6.089784063417E-1
3.032682277483E2,6.179993740582E-1
3.033849227781E2,6.260641225345E-1
3.034939204576E2,6.350850902509E-1
3.036067668123E2,6.436279483473E-1
3.037120640676E2,6.518290054233E-1
3.038324595215E2,6.607136645401E-1
3.039377567769E2,6.689147216161E-1
3.040883486278E2,6.791665848143E-1
3.042389404788E2,6.894184480126E-1
3.043593359327E2,6.983031071293E-1
3.044835243592E2,7.071973630689E-1
3.046116271335E2,7.150385091853E-1
3.047358155601E2,7.239327651249E-1
3.048451079768E2,7.319550106335E-1
3.049565478739E2,7.401572597866E-1
3.051071397249E2,7.504091229849E-1
3.052577315758E2,7.606609861831E-1
3.054083234268E2,7.709128493814E-1
3.055262973773E2,7.788529963842E-1
3.056316029927E2,7.869808568289E-1
3.057821948436E2,7.972327200272E-1
3.059329817617E2,8.057766618300E-1
3.060861818232E2,8.153383123781E-1
3.062343605308E2,8.245724668311E-1
3.063851474489E2,8.331164086340E-1
3.065383475104E2,8.426780591820E-1
3.066865262180E2,8.519122136351E-1
3.069128041288E2,8.638741656417E-1
3.070635910469E2,8.724181074445E-1
3.072900640248E2,8.826721380557E-1
3.074408509429E2,8.912160798585E-1
3.076348289824E2,9.017728137689E-1
3.078181108390E2,9.100140522726E-1
3.080445838169E2,9.202680828837E-1
3.081953707350E2,9.288120246866E-1
3.084218437129E2,9.390660552978E-1
3.086483166909E2,9.493200859090E-1
3.088951080814E2,9.588440836778E-1
3.091565617495E2,9.673318834649E-1
3.093961255223E2,9.748066368530E-1
3.096511884108E2,9.827766573427E-1
3.099318927697E2,9.888098619772E-1
3.102469441214E2,9.930886782912E-1
3.105727062861E2,9.977093859344E-1
3.110176024703E2,1.000113191377E0
3.114575374462E2,1.001662891628E0
3.118294329953E2,1.000990343393E0
3.122092287644E2,9.975853376672E-1
3.125583624137E2,9.941225252318E-1
3.129768180565E2,9.871889080260E-1
3.132526917939E2,9.801515891419E-1
3.135474870461E2,9.735417924598E-1
3.138138268758E2,9.669311829980E-1
3.140297906102E2,9.584688804158E-1
3.142835729912E2,9.510751124122E-1
3.144994879588E2,9.430397901789E-1
3.146942197161E2,9.359242457495E-1
3.148806735816E2,9.274658445106E-1
3.150368547570E2,9.197846342031E-1
3.151859536939E2,9.121032216038E-1
3.153272451760E2,9.041274430204E-1
3.155166738156E2,8.954603801214E-1
3.156948189036E2,8.859295429607E-1
3.158615341394E2,8.768158725846E-1
3.160142717291E2,8.682806004335E-1
3.161670093189E2,8.597453282824E-1
3.163346366021E2,8.515046244073E-1
3.164873741918E2,8.429693522562E-1
3.166401117816E2,8.344340801051E-1
3.168159240830E2,8.253965774362E-1
3.169421433755E2,8.165094739593E-1
3.170683626679E2,8.076223704824E-1
3.171982557253E2,7.997885935700E-1
3.173279186034E2,7.917555519367E-1
3.174785579207E2,7.816603132221E-1
3.176314905777E2,7.714171196756E-1
3.177830779214E2,7.618798308490E-1
3.179092972139E2,7.529927273721E-1
3.180391902712E2,7.451589504597E-1
3.181654095637E2,7.362718469828E-1
3.182916288562E2,7.273847435059E-1
3.184215219136E2,7.195509665934E-1
3.185477412060E2,7.106638631165E-1
3.186739604985E2,7.017767596396E-1
3.188038535559E2,6.939429827272E-1
3.189314181616E2,6.843499745304E-1
3.190843508185E2,6.741067809839E-1
3.192094198649E2,6.642176608315E-1
3.193393129223E2,6.563838839191E-1
3.194668775280E2,6.467908757223E-1
3.196198101849E2,6.365476821758E-1
3.197448792313E2,6.266585620234E-1
3.198747722887E2,6.188247851110E-1
3.200023368944E2,6.092317769142E-1
3.201236108007E2,5.993520368433E-1
3.202574940654E2,5.898009584540E-1
3.203850586710E2,5.802079502572E-1
3.205063325774E2,5.703282101863E-1
3.206516381082E2,5.604263841776E-1
3.207677804477E2,5.511841236002E-1
3.208888592869E2,5.430123049247E-1
3.209960291870E2,5.348173166049E-1
3.211222484795E2,5.259302131280E-1
3.212521415369E2,5.180964362156E-1
3.213783608293E2,5.092093327387E-1
3.215045801218E2,5.003222292618E-1
3.216344731792E2,4.924884523494E-1
3.217606924717E2,4.836013488725E-1
3.218869117641E2,4.747142453956E-1
3.220168048215E2,4.668804684832E-1
3.221443694272E2,4.572874602864E-1
3.222973020841E2,4.470442667399E-1
3.224502347410E2,4.368010731934E-1
3.226031673980E2,4.265578796469E-1
3.227561000549E2,4.163146861004E-1
3.228771788941E2,4.081428674249E-1
3.230108670915E2,4.002997104310E-1
3.231256402763E2,3.919721005217E-1
3.232593154693E2,3.842428049541E-1
3.233930036667E2,3.763996479601E-1
3.235446629685E2,3.662323259077E-1
3.236733058621E2,3.582713676123E-1
3.238503332152E2,3.474538602101E-1
3.240030708050E2,3.389185880590E-1
3.241558083947E2,3.303833159079E-1
3.243085459845E2,3.218480437568E-1
3.244612835743E2,3.133127716057E-1
3.246140211640E2,3.047774994546E-1
3.247667587538E2,2.962422273035E-1
3.249449038417E2,2.867113901427E-1
3.251495834826E2,2.773900575248E-1
3.253264552154E2,2.679350918581E-1
3.255311348562E2,2.586137592402E-1
3.257080065891E2,2.491587935734E-1
3.259114128748E2,2.399133324496E-1
3.261184253022E2,2.300986653398E-1
3.263183717466E2,2.201414691552E-1
3.265217617767E2,2.110383348143E-1
3.267251518069E2,2.019352004734E-1
3.269285418370E2,1.928320661324E-1
3.271486729647E2,1.847921200848E-1
3.273772916814E2,1.762590153467E-1
3.275865131361E2,1.677727989751E-1
3.277796848979E2,1.595518017001E-1
3.280504056109E2,1.514943236900E-1
3.283043126181E2,1.430093836838E-1
3.285920486065E2,1.336145155614E-1
3.288374311786E2,1.259453416205E-1
3.291344751218E2,1.181021063588E-1
3.293913298106E2,1.114912259703E-1
3.296576940236E2,1.046671263340E-1
3.300001344308E2,9.613727271526E-2
3.303423797708E2,8.931534049191E-2
3.306466845474E2,8.249232456208E-2
3.309461736033E2,7.630964369222E-2
3.313691157909E2,6.884954382184E-2
3.317493016944E2,6.202869530495E-2
3.320827421903E2,5.755491116631E-2
3.325016757477E2,5.197341646022E-2
3.328229097532E2,4.751920947894E-2
3.331855812263E2,4.345331619969E-2
3.337173343165E2,3.834472390407E-2
3.340664679658E2,3.488191146873E-2
3.344769258549E2,3.153471245188E-2
3.349019406311E2,2.807406742948E-2
3.353780787182E2,2.545935765631E-2
3.358336553715E2,2.293420117134E-2
3.362132560735E2,2.123711684064E-2
3.365928567755E2,1.954003250993E-2
3.370483386045E2,1.784511559217E-2
3.374455554971E2,1.693133429737E-2
3.378074451843E2,1.528118649797E-2
3.381869456434E2,1.446178399545E-2
3.386424274724E2,1.276686707769E-2
3.390396443649E2,1.185308578289E-2
3.394190499998E2,1.186392284759E-2
3.398567417034E2,1.090859947147E-2
3.403298185906E2,1.018201040745E-2
3.407674891619E2,9.411711849173E-3
3.412405871814E2,8.500097967317E-3
3.416199928163E2,8.510935032008E-3
3.419993984511E2,8.521772096700E-3
3.423788040860E2,8.532609161391E-3
3.427582097208E2,8.543446226083E-3
