#' @name apogee-s2-131-R.csv
#' @title apogee S2-131-SS Red and Far-Red Sensor, Red channel
#' @note
#' Digitized with 'DigitizeIt' from manufacturers product on-line specifications.
#' This are approximate data, both because of the digitizing process, and because they are
#' either typical values or for a particular sensor unit. Individual sensor units
#' are expected to differ to some degree in spectral response.
#'
#' Manufacturer: Apogee Instruments, Inc., Logan, UT, USA.
#'
#' @references \url{https://www.apogeeinstruments.com/s2-131-ss-red-far-red-sensor/}
#' visited on 2023-10-10.
#'
w.length,s.q.response
6.398888326545E2,9.684260372710E-2
6.398975776813E2,1.098344892554E-1
6.399702465391E2,1.136778606187E-1
6.403090046314E2,1.213081264024E-1
6.405317863097E2,1.241255175059E-1
6.406887414615E2,1.277344042156E-1
6.407293194572E2,1.443657310105E-1
6.407297212196E2,1.404059614464E-1
6.407301229819E2,1.364461918823E-1
6.407305247442E2,1.324864223182E-1
6.407388680087E2,1.494380774106E-1
6.408115368665E2,1.532814487739E-1
6.411502949589E2,1.609117145576E-1
6.413730766371E2,1.637291056611E-1
6.415300317889E2,1.673379923708E-1
6.415698062600E2,1.918888582939E-1
6.415702080223E2,1.879290887298E-1
6.415706097847E2,1.839693191657E-1
6.415710115470E2,1.800095496016E-1
6.415714133093E2,1.760497800375E-1
6.415718150717E2,1.720900104734E-1
6.415793548115E2,1.969612046940E-1
6.416520236693E2,2.008045760573E-1
6.419907817616E2,2.084348418410E-1
6.422135634399E2,2.112522329445E-1
6.423705185917E2,2.148611196542E-1
6.424102930628E2,2.394119855773E-1
6.424106948251E2,2.354522160132E-1
6.424110965874E2,2.314924464491E-1
6.424114983498E2,2.275326768850E-1
6.424119001121E2,2.235729073209E-1
6.424123018744E2,2.196131377568E-1
6.424198416142E2,2.444843319774E-1
6.424925104721E2,2.483277033407E-1
6.428312685644E2,2.559579691244E-1
6.430540502426E2,2.587753602279E-1
6.432110053945E2,2.623842469376E-1
6.432499763409E2,2.948546519889E-1
6.432503781032E2,2.908948824248E-1
6.432507798655E2,2.869351128607E-1
6.432511816279E2,2.829753432966E-1
6.432515833902E2,2.790155737325E-1
6.432519851525E2,2.750558041684E-1
6.432523869149E2,2.710960346043E-1
6.432527886772E2,2.671362650402E-1
6.432595248923E2,2.999269983890E-1
6.433321937502E2,3.037703697523E-1
6.436709518425E2,3.114006355360E-1
6.438937335207E2,3.142180266395E-1
6.440506886726E2,3.178269133492E-1
6.440884543320E2,3.621766270928E-1
6.440888560943E2,3.582168575287E-1
6.440892578566E2,3.542570879646E-1
6.440896596190E2,3.502973184005E-1
6.440900613813E2,3.463375488364E-1
6.440904631436E2,3.423777792723E-1
6.440908649060E2,3.384180097082E-1
6.440913470208E2,3.336662862313E-1
6.440919898405E2,3.273306549287E-1
6.440924719553E2,3.225789314518E-1
6.441302376147E2,3.669286451954E-1
6.442002380054E2,3.712848827587E-1
6.445097021392E2,3.760387668242E-1
6.448052711553E2,3.788869135784E-1
6.449265305607E2,4.334583717607E-1
6.449269323231E2,4.294986021966E-1
6.449273340854E2,4.255388326325E-1
6.449277358477E2,4.215790630684E-1
6.449281376101E2,4.176192935043E-1
6.449285393724E2,4.136595239402E-1
6.449289411347E2,4.096997543762E-1
6.449293428971E2,4.057399848121E-1
6.449297446594E2,4.017802152480E-1
6.449301464217E2,3.978204456839E-1
6.449305481841E2,3.938606761198E-1
6.449309499464E2,3.899009065557E-1
6.449313517087E2,3.859411369916E-1
6.449789605453E2,4.374185096070E-1
6.452454998812E2,4.437120059253E-1
6.455088139583E2,4.470796479580E-1
6.457524133027E2,4.513491007121E-1
6.457646067895E2,5.047401164287E-1
6.457650085518E2,5.007803468646E-1
6.457654103142E2,4.968205773005E-1
6.457658120765E2,4.928608077364E-1
6.457662138388E2,4.889010381723E-1
6.457666156012E2,4.849412686082E-1
6.457670173635E2,4.809814990441E-1
6.457674191258E2,4.770217294800E-1
6.457678208882E2,4.730619599159E-1
6.457682226505E2,4.691021903518E-1
6.457686244128E2,4.651424207877E-1
6.457690261752E2,4.611826512236E-1
6.457694279375E2,4.572228816595E-1
6.458105175106E2,5.104689071531E-1
6.465521694400E2,5.184596180323E-1
6.466022812559E2,5.799816306608E-1
6.466026830183E2,5.760218610967E-1
6.466030847806E2,5.720620915326E-1
6.466034865429E2,5.681023219685E-1
6.466038883053E2,5.641425524044E-1
6.466042900676E2,5.601827828403E-1
6.466046918299E2,5.562230132762E-1
6.466050935923E2,5.522632437121E-1
6.466054953546E2,5.483034741480E-1
6.466058971169E2,5.443437045839E-1
6.466062988793E2,5.403839350198E-1
6.466067006416E2,5.364241654557E-1
6.466071024039E2,5.324643958916E-1
6.466075041663E2,5.285046263275E-1
6.466079059286E2,5.245448567634E-1
6.466440645387E2,5.847336487634E-1
6.466902042643E2,5.882053708362E-1
6.473721030862E2,5.949846348040E-1
6.474399557224E2,6.552231448929E-1
6.474403574847E2,6.512633753288E-1
6.474407592470E2,6.473036057647E-1
6.474411610094E2,6.433438362006E-1
6.474415627717E2,6.393840666365E-1
6.474419645340E2,6.354242970724E-1
6.474423662964E2,6.314645275083E-1
6.474427680587E2,6.275047579442E-1
6.474431698210E2,6.235449883801E-1
6.474435715834E2,6.195852188160E-1
6.474439733457E2,6.156254492519E-1
6.474443751080E2,6.116656796878E-1
6.474447768704E2,6.077059101237E-1
6.474451786327E2,6.037461405596E-1
6.474455803950E2,5.997863709955E-1
6.474923857069E2,6.591832827391E-1
6.477589250428E2,6.654767790574E-1
6.480222391200E2,6.688444210902E-1
6.482658384643E2,6.731138738442E-1
6.482772284264E2,7.344244286890E-1
6.482776301888E2,7.304646591249E-1
6.482780319511E2,7.265048895608E-1
6.482784337134E2,7.225451199967E-1
6.482788354758E2,7.185853504326E-1
6.482792372381E2,7.146255808685E-1
6.482796390005E2,7.106658113044E-1
6.482800407628E2,7.067060417403E-1
6.482804425251E2,7.027462721763E-1
6.482808442875E2,6.987865026122E-1
6.482812460498E2,6.948267330481E-1
6.482816478121E2,6.908669634840E-1
6.482820495745E2,6.869071939199E-1
6.482824513368E2,6.829474243558E-1
6.482828530991E2,6.789876547917E-1
6.484035425043E2,7.391770360431E-1
6.487778060327E2,7.490550772691E-1
6.488973769385E2,7.522680118402E-1
6.491145011305E2,8.136257124852E-1
6.491149028929E2,8.096659429211E-1
6.491153046552E2,8.057061733570E-1
6.491157064175E2,8.017464037929E-1
6.491161081799E2,7.977866342288E-1
6.491165099422E2,7.938268646647E-1
6.491169117045E2,7.898670951006E-1
6.491173134669E2,7.859073255365E-1
6.491177152292E2,7.819475559724E-1
6.491181169916E2,7.779877864083E-1
6.491185187539E2,7.740280168442E-1
6.491189205162E2,7.700682472801E-1
6.491193222786E2,7.661084777160E-1
6.491197240409E2,7.621487081519E-1
6.492408152084E2,8.183783198392E-1
6.496150787368E2,8.282563610653E-1
6.497346496426E2,8.314692956364E-1
6.499525773593E2,8.849074571532E-1
6.499529791216E2,8.809476875891E-1
6.499533808840E2,8.769879180250E-1
6.499537826463E2,8.730281484609E-1
6.499541844086E2,8.690683788968E-1
6.499545861710E2,8.651086093327E-1
6.499549879333E2,8.611488397686E-1
6.499553896956E2,8.571890702045E-1
6.499557914580E2,8.532293006404E-1
6.499561932203E2,8.492695310763E-1
6.499565949826E2,8.453097615122E-1
6.499569967450E2,8.413499919481E-1
6.499943606420E2,8.896594752558E-1
6.500643610327E2,8.940157128192E-1
6.503738251665E2,8.987695968846E-1
6.506693941826E2,9.016177436388E-1
6.507930641621E2,9.324305844366E-1
6.507934659244E2,9.284708148725E-1
6.507938676867E2,9.245110453084E-1
6.507942694491E2,9.205512757443E-1
6.507946712114E2,9.165915061802E-1
6.507950729737E2,9.126317366161E-1
6.507954747361E2,9.086719670520E-1
6.508389748832E2,9.381593751609E-1
6.515806268126E2,9.461500860402E-1
6.516785483463E2,9.530275733098E-1
6.517485487369E2,9.573838108732E-1
6.520580128707E2,9.621376949386E-1
6.523535818868E2,9.649858416928E-1
6.524796624403E2,9.720400651060E-1
6.525255731614E2,9.777688558303E-1
6.531299203579E2,9.851888423332E-1
6.533849417895E2,9.884629319339E-1
6.539991677638E2,9.922454964085E-1
6.543900234462E2,9.932263790589E-1
6.552609860743E2,9.949491374352E-1
6.560700115383E2,9.938438408940E-1
6.564926655136E2,9.938467871511E-1
6.569153194890E2,9.938497334083E-1
6.573379734644E2,9.938526796654E-1
6.578451984111E2,9.934602382175E-1
6.582157692567E2,9.930272464509E-1
6.589823643774E2,9.866045597978E-1
6.599811176396E2,9.785269867115E-1
6.601257588556E2,9.745642942733E-1
6.602326376008E2,9.711833622826E-1
6.607224068111E2,9.623218360084E-1
6.611564582817E2,9.541330826362E-1
6.612991268766E2,9.481229227205E-1
6.614678893770E2,9.395005948775E-1
6.617233879013E2,9.322867907212E-1
6.618921504017E2,9.236644628782E-1
6.621476489260E2,9.164506587219E-1
6.622071856399E2,9.082235467189E-1
6.625885150112E2,8.989537379544E-1
6.626314466646E2,8.923874147196E-1
6.630127760359E2,8.831176059551E-1
6.630556541210E2,8.770792519956E-1
6.630560558834E2,8.731194824315E-1
6.631657370005E2,8.682365277522E-1
6.634212355249E2,8.610227235959E-1
6.634807186704E2,8.533235808681E-1
6.634811204328E2,8.493638113040E-1
6.634815757634E2,8.448760724647E-1
6.638629051347E2,8.356062637002E-1
6.639057832198E2,8.295679097406E-1
6.639061849821E2,8.256081401766E-1
6.639066403128E2,8.211204013372E-1
6.642879696841E2,8.118505925727E-1
6.643308477692E2,8.058122386132E-1
6.643312495315E2,8.018524690491E-1
6.643316512939E2,7.978926994850E-1
6.643320530562E2,7.939329299209E-1
6.644417341734E2,7.890499752416E-1
6.646972326977E2,7.818361710853E-1
6.647567158433E2,7.741370283575E-1
6.647571176056E2,7.701772587934E-1
6.647575193679E2,7.662174892293E-1
6.647579211303E2,7.622577196652E-1
6.648676022475E2,7.573747649859E-1
6.651231007718E2,7.501609608297E-1
6.651825839173E2,7.424618181019E-1
6.651829856797E2,7.385020485378E-1
6.651952215747E2,7.336184145825E-1
6.652609066473E2,7.298818372941E-1
6.653286231865E2,7.263729610776E-1
6.653976807749E2,7.226644556860E-1
6.655552184821E2,7.147460091282E-1
6.656084519914E2,7.107866078462E-1
6.656088537537E2,7.068268382821E-1
6.656093090844E2,7.023390994428E-1
6.659906384557E2,6.930692906783E-1
6.660335165408E2,6.870309367187E-1
6.660339183031E2,6.830711671546E-1
6.660343200654E2,6.791113975905E-1
6.660347218278E2,6.751516280265E-1
6.660351235901E2,6.711918584624E-1
6.660356283040E2,6.662173979475E-1
6.663748069475E2,6.558171103275E-1
6.664601881395E2,6.474361873349E-1
6.664605899018E2,6.434764177708E-1
6.664609916642E2,6.395166482067E-1
6.664613934265E2,6.355568786426E-1
6.664618487572E2,6.310691398033E-1
6.668431781285E2,6.217993310388E-1
6.668860562136E2,6.157609770792E-1
6.668864579759E2,6.118012075151E-1
6.668868597382E2,6.078414379510E-1
6.668872615006E2,6.038816683869E-1
6.668876632629E2,5.999218988228E-1
6.668998991580E2,5.950382648676E-1
6.669655842306E2,5.913016875791E-1
6.670333007698E2,5.877928113627E-1
6.671023583582E2,5.840843059711E-1
6.672598960654E2,5.761658594132E-1
6.673131295746E2,5.722064581313E-1
6.673135313370E2,5.682466885672E-1
6.673139330993E2,5.642869190031E-1
6.673143348616E2,5.603271494390E-1
6.673147366240E2,5.563673798749E-1
6.673151919546E2,5.518796410356E-1
6.676965213259E2,5.426098322711E-1
6.677393994110E2,5.365714783115E-1
6.677398011734E2,5.326117087474E-1
6.677402029357E2,5.286519391833E-1
6.677406046980E2,5.246921696192E-1
6.677410064604E2,5.207324000551E-1
6.677415111743E2,5.157579395402E-1
6.680806898177E2,5.053576519203E-1
6.681660710098E2,4.969767289277E-1
6.681664727721E2,4.930169593636E-1
6.681668745344E2,4.890571897995E-1
6.681672762968E2,4.850974202354E-1
6.681676780591E2,4.811376506713E-1
6.682103987873E2,4.766502064577E-1
6.685617600365E2,4.676771717173E-1
6.685923408461E2,4.613417491079E-1
6.685927426085E2,4.573819795438E-1
6.685931443708E2,4.534222099797E-1
6.685935461331E2,4.494624404156E-1
6.685939478955E2,4.455026708515E-1
6.685944032261E2,4.410149320122E-1
6.689757325974E2,4.317451232477E-1
6.690186106825E2,4.257067692882E-1
6.690190124449E2,4.217469997241E-1
6.690194142072E2,4.177872301600E-1
6.690198159695E2,4.138274605959E-1
6.690202177319E2,4.098676910318E-1
6.690206194942E2,4.059079214677E-1
6.690211242081E2,4.009334609528E-1
6.693603028516E2,3.905331733328E-1
6.694456840436E2,3.821522503402E-1
6.694460858059E2,3.781924807761E-1
6.694464875683E2,3.742327112120E-1
6.694468893306E2,3.702729416479E-1
6.694473940445E2,3.652984811330E-1
6.697865726880E2,3.548981935130E-1
6.698719538800E2,3.465172705205E-1
6.698723556423E2,3.425575009564E-1
6.698727574047E2,3.385977313923E-1
6.698731591670E2,3.346379618282E-1
6.698853950621E2,3.297543278729E-1
6.699510801347E2,3.260177505844E-1
6.700187966739E2,3.225088743680E-1
6.700878542623E2,3.188003689764E-1
6.702453919695E2,3.108819224186E-1
6.702986254787E2,3.069225211366E-1
6.702990272411E2,3.029627515725E-1
6.702994290034E2,2.990029820084E-1
6.702999337173E2,2.940285214935E-1
6.706391123608E2,2.836282338735E-1
6.707244935528E2,2.752473108809E-1
6.707248953151E2,2.712875413168E-1
6.707252970775E2,2.673277717527E-1
6.707256988398E2,2.633680021886E-1
6.707261541704E2,2.588802633493E-1
6.711074835418E2,2.496104545848E-1
6.711503616269E2,2.435721006253E-1
6.711507633892E2,2.396123310612E-1
6.711629992843E2,2.347286971059E-1
6.712286843569E2,2.309921198175E-1
6.712964008961E2,2.274832436010E-1
6.713654584844E2,2.237747382094E-1
6.715229961917E2,2.158562916516E-1
6.715762297009E2,2.118968903696E-1
6.715766314632E2,2.079371208055E-1
6.715770867939E2,2.034493819662E-1
6.719584161652E2,1.941795732017E-1
6.720012942503E2,1.881412192422E-1
6.720016960126E2,1.841814496781E-1
6.720020977750E2,1.802216801140E-1
6.720024995373E2,1.762619105499E-1
6.720029548680E2,1.717741717106E-1
6.723842842393E2,1.625043629460E-1
6.724271623244E2,1.564660089865E-1
6.724275640867E2,1.525062394224E-1
6.724280194173E2,1.480185005831E-1
6.728093487887E2,1.387486918186E-1
6.728522268738E2,1.327103378590E-1
6.728526286361E2,1.287505682949E-1
6.729623097533E2,1.238676136156E-1
6.732178082776E2,1.166538094594E-1
6.732773449915E2,1.084266974564E-1
6.736586743628E2,9.915688869183E-2
6.737016060162E2,9.259056545708E-2
6.740829353875E2,8.332075669256E-2
6.742350928275E2,7.635921761782E-2
6.744905913518E2,6.914541346156E-2
6.746717205990E2,6.013544411457E-2
6.752413512333E2,5.216762319788E-2
6.757167614923E2,4.575149672141E-2
6.766130738622E2,3.621710276607E-2
6.774591853377E2,2.830345615211E-2
6.782383464682E2,2.068632576475E-2
6.787449433264E2,1.954152318927E-2
6.802665414329E2,1.199203049179E-2
6.811596101250E2,9.907001186090E-3
6.819517419770E2,1.002082590002E-2
6.823745968335E2,8.043887375092E-3
6.827972508089E2,8.046833632208E-3
6.832199047843E2,8.049779889324E-3
6.836425587597E2,8.052726146440E-3
6.840652127351E2,8.055672403556E-3
6.844878667105E2,8.058618660672E-3
6.849105206859E2,8.061564917789E-3
6.853331746612E2,8.064511174905E-3
6.857558286366E2,8.067457432021E-3
6.861784826120E2,8.070403689137E-3
6.866011365874E2,8.073349946253E-3
6.876332441939E2,5.769618407103E-3
