#' @name Skye_SKP210.spct
#'
#' @title Skye PAR 'Special' Sensor SKP210
#'
#' @note
#' Spectral data digitized from figure in manufacturer's manual.
#' This is typical measured data, and for specific sensor units the
#' calibration data supplied with the sensor must be used as individual
#' may differ in their spectral response. Furthermore, the digigitizing
#' process from figures with a linear scale is prone to errors, which
#' are specially noticeable in regions of low responsivity.
#'
#' Manufacturer: Skye Instruments, Llandrindod Wells, Powys, UK
#' \url{http://www.skyeinstruments.com/}
#'
#' @references
#' Manufacturer's brochure dated 2007-10-03
#'
#' KJ McCree. The action spectrum, absorbance and quantum yield of
#' photosynthesis in crop plants. Agricultural Meteorology. 1971/72
#' Vol 9, pp 191-216
#'
w.length,s.q.response
5.463553069467E2,7.226185096979E1
5.460586631234E2,7.220670900349E1
5.456822856861E2,7.214458848960E1
5.451900017251E2,7.207651904987E1
5.447911395613E2,7.203790823323E1
5.441329037162E2,7.193260080589E1
5.438362598929E2,7.187745883960E1
5.435396160696E2,7.182231687330E1
5.431632386323E2,7.176019635941E1
5.426709546714E2,7.169212691969E1
5.422720925076E2,7.165351610304E1
5.416138566624E2,7.154820867571E1
5.413172128391E2,7.149306670941E1
5.404396057434E2,7.133976746702E1
5.401438094887E2,7.128256625717E1
5.396089076667E2,7.118475218833E1
5.391603986380E2,7.109094220417E1
5.386747035879E2,7.095680536708E1
5.379054971138E2,7.072599848534E1
5.374136488565E2,7.059214765429E1
5.369411245814E2,7.047202511360E1
5.364573110707E2,7.033989031885E1
5.359734975599E2,7.020775552410E1
5.355009732848E2,7.008763298342E1
5.350171597740E2,6.995549818867E1
5.345333462633E2,6.982336339392E1
5.340608219882E2,6.970324085323E1
5.335770084774E2,6.957110605848E1
5.330931949667E2,6.943897126373E1
5.326206706915E2,6.931884872305E1
5.321368571808E2,6.918671392829E1
5.316530436700E2,6.905457913354E1
5.311805193949E2,6.893445659286E1
5.306967058842E2,6.880232179811E1
5.301872841106E2,6.868906340261E1
5.297112166222E2,6.861698987820E1
5.293123544584E2,6.857837906155E1
5.286541186132E2,6.847307163422E1
5.283574747899E2,6.841792966792E1
5.280608309666E2,6.836278770163E1
5.276844535293E2,6.830066718773E1
5.271921695684E2,6.823259774801E1
5.267933074046E2,6.819398693136E1
5.261350715594E2,6.808867950403E1
5.258384277361E2,6.803353753773E1
5.255417839128E2,6.797839557144E1
5.251654064755E2,6.791627505754E1
5.246731225146E2,6.784820561782E1
5.242742603508E2,6.780959480117E1
5.236160245056E2,6.770428737384E1
5.233193806823E2,6.764914540755E1
5.230227368591E2,6.759400344125E1
5.226463594217E2,6.753188292736E1
5.221540754608E2,6.746381348764E1
5.217552132970E2,6.742520267099E1
5.210969774518E2,6.731989524366E1
5.208003336285E2,6.726475327736E1
5.199227265329E2,6.711145403497E1
5.196269302781E2,6.705425282512E1
5.188430189655E2,6.691925796987E1
5.185472227107E2,6.686205676002E1
5.177633113981E2,6.672706190478E1
5.174675151434E2,6.666986069493E1
5.166836038308E2,6.653486583969E1
5.163878075760E2,6.647766462984E1
5.156038962634E2,6.634266977459E1
5.153081000086E2,6.628546856474E1
5.145241886960E2,6.615047370950E1
5.142283924413E2,6.609327249965E1
5.134444811287E2,6.595827764441E1
5.131486848739E2,6.590107643456E1
5.123647735613E2,6.576608157931E1
5.120689773065E2,6.570888036946E1
5.114360614672E2,6.559585077880E1
5.110829993477E2,6.554299686090E1
5.103637016841E2,6.553498869152E1
5.100040697651E2,6.553498869152E1
5.096444378460E2,6.553498869152E1
5.092848059270E2,6.553498869152E1
5.089252754842E2,6.555901319966E1
5.083401028792E2,6.562994269987E1
5.079988200452E2,6.566626546813E1
5.076220049713E2,6.570325558383E1
5.067681943038E2,6.572718475661E1
5.064086638610E2,6.575120926475E1
5.058234912561E2,6.582213876496E1
5.054822084220E2,6.585846153322E1
5.051053933481E2,6.589545164892E1
5.042515826806E2,6.591938082171E1
5.038920522378E2,6.594340532984E1
5.033068796329E2,6.601433483006E1
5.029655967989E2,6.605065759831E1
5.025887817250E2,6.608764771401E1
5.017349710574E2,6.611157688680E1
5.013754406146E2,6.613560139494E1
5.007902680097E2,6.620653089515E1
5.002259077056E2,6.626344609895E1
4.995437406943E2,6.630377295189E1
4.989707826920E2,6.622569330045E1
4.984669580598E2,6.614521119819E1
4.977790199478E2,6.611157688680E1
4.973354288137E2,6.610089932763E1
4.966797829330E2,6.597864127511E1
4.963397142868E2,6.592738899109E1
4.954166252025E2,6.591938082171E1
4.950605956912E2,6.588534610185E1
4.945211796085E2,6.578644521002E1
4.941811109623E2,6.573519292599E1
4.932580218779E2,6.572718475661E1
4.929019923666E2,6.569315003675E1
4.923625762840E2,6.559424914493E1
4.920225076377E2,6.554299686090E1
4.913032099742E2,6.553498869152E1
4.909435780551E2,6.553498869152E1
4.905840476124E2,6.555901319966E1
4.899243517974E2,6.567398763146E1
4.893761755095E2,6.576989499330E1
4.887319062629E2,6.589235325005E1
4.882531738142E2,6.601290479981E1
4.877481916276E2,6.614828099645E1
4.873618939985E2,6.624059739346E1
4.870748018310E2,6.630697621965E1
4.862169182601E2,6.646894144533E1
4.857381858114E2,6.658949299509E1
4.852332036248E2,6.672486919173E1
4.848469059957E2,6.681718558874E1
4.845598138282E2,6.688356441493E1
4.837019302573E2,6.704552964061E1
4.832231978086E2,6.716608119037E1
4.827182156221E2,6.730145738701E1
4.823319179929E2,6.739377378402E1
4.820448258254E2,6.746015261021E1
4.811869422545E2,6.762211783589E1
4.807082098058E2,6.774266938565E1
4.802169522855E2,6.787537619250E1
4.797417388891E2,6.800550894491E1
4.792477777508E2,6.813163761263E1
4.787800482297E2,6.825976832269E1
4.783048348332E2,6.838990107509E1
4.778108736950E2,6.851602974281E1
4.773431441739E2,6.864416045287E1
4.768679307774E2,6.877429320528E1
4.763739696392E2,6.890042187300E1
4.759062401180E2,6.902855258306E1
4.754310267216E2,6.915868533547E1
4.749370655834E2,6.928481400319E1
4.744693360622E2,6.941294471325E1
4.739941226658E2,6.954307746565E1
4.735001615275E2,6.966920613337E1
4.730324320064E2,6.979733684343E1
4.725572186100E2,6.992746959584E1
4.720632574717E2,7.005359826356E1
4.715955279506E2,7.018172897362E1
4.711203145542E2,7.031186172603E1
4.704770536273E2,7.046891082551E1
4.701899614598E2,7.053528965170E1
4.693320778889E2,7.069725487739E1
4.688533454402E2,7.081780642714E1
4.683483632537E2,7.095318262379E1
4.679620656245E2,7.104549902079E1
4.676749734570E2,7.111187784698E1
4.668170898861E2,7.127384307267E1
4.663383574375E2,7.139439462242E1
4.658333752509E2,7.152977081907E1
4.654470776218E2,7.162208721607E1
4.651599854542E2,7.168846604226E1
4.643021018834E2,7.185043126795E1
4.638233694347E2,7.197098281770E1
4.633183872481E2,7.210635901435E1
4.629320896190E2,7.219867541135E1
4.626449974514E2,7.226505423754E1
4.617871138806E2,7.242701946323E1
4.613083814319E2,7.254757101298E1
4.608227431603E2,7.268027781983E1
4.603662605930E2,7.281041057224E1
4.599614517986E2,7.294769347588E1
4.595379111685E2,7.314808838105E1
4.591194681104E2,7.341502736035E1
4.586353180367E2,7.373535413550E1
4.580017001748E2,7.414537240770E1
4.577147523291E2,7.432475540179E1
4.573261793763E2,7.456820375091E1
4.568420293026E2,7.488853052606E1
4.562084114407E2,7.529854879826E1
4.559214635950E2,7.547793179235E1
4.555328906423E2,7.572138014146E1
4.550487405686E2,7.604170691662E1
4.544151227067E2,7.645172518882E1
4.541281748609E2,7.663110818291E1
4.537396019082E2,7.687455653202E1
4.532554518345E2,7.719488330718E1
4.526935168133E2,7.754724275985E1
4.522630138637E2,7.779709764447E1
4.519760660180E2,7.797648063856E1
4.517848035346E2,7.810461134862E1
4.512585408067E2,7.838810054463E1
4.508995177453E2,7.853224759345E1
4.502796320396E2,7.874709533765E1
4.497498930244E2,7.881573678947E1
4.489822960365E2,7.892796556319E1
4.484260109888E2,7.899618753947E1
4.475445801704E2,7.912016162828E1
4.469882951228E2,7.918838360456E1
4.461068961970E2,7.931990825308E1
4.455187307399E2,7.940869724214E1
4.446692209214E2,7.952171412143E1
4.438428717796E2,7.965130918246E1
4.435160605577E2,7.970300382251E1
4.430347794438E2,7.976497179984E1
4.421533486254E2,7.988894588866E1
4.415970635778E2,7.995716786494E1
4.408130695539E2,8.007710926846E1
4.401394283619E2,8.023541361671E1
4.396744193714E2,8.037412655060E1
4.394035973863E2,8.047146012928E1
4.391084123731E2,8.058599983188E1
4.384340074915E2,8.083379547295E1
4.380350659185E2,8.098755232502E1
4.374863518063E2,8.122642457735E1
4.371616010280E2,8.133768093051E1
4.368055246443E2,8.146993012768E1
4.364313271348E2,8.160715583011E1
4.359206431091E2,8.179477579841E1
4.355217015361E2,8.194853265049E1
4.349729874239E2,8.218740490282E1
4.346482366456E2,8.229866125597E1
4.342921602619E2,8.243091045315E1
4.339179627524E2,8.256813615557E1
4.334072787267E2,8.275575612388E1
4.330083371537E2,8.290951297595E1
4.324596230416E2,8.314838522828E1
4.321348722632E2,8.325964158144E1
4.317787958796E2,8.339189077861E1
4.314045983701E2,8.352911648104E1
4.308939143443E2,8.371673644934E1
4.304949727713E2,8.387049330142E1
4.298033433390E2,8.412858516026E1
4.292735231429E2,8.417800700557E1
4.288060016481E2,8.417800700557E1
4.282425783082E2,8.417800700557E1
4.278865487970E2,8.414397228571E1
4.273471327143E2,8.404507139388E1
4.270070640680E2,8.399381910985E1
4.260839749837E2,8.398581094048E1
4.257279454724E2,8.395177622062E1
4.251885293897E2,8.385287532879E1
4.248484607435E2,8.380162304476E1
4.239253716592E2,8.379361487538E1
4.235693421479E2,8.375958015552E1
4.230299260652E2,8.366067926369E1
4.226898574190E2,8.360942697967E1
4.217667683346E2,8.360141881029E1
4.214107388234E2,8.356738409043E1
4.208713227407E2,8.346848319860E1
4.205312540944E2,8.341723091457E1
4.198119564309E2,8.340922274520E1
4.194523245119E2,8.340922274520E1
4.190926925928E2,8.340922274520E1
4.187330606737E2,8.340922274520E1
4.183734287547E2,8.340922274520E1
4.180137968356E2,8.340922274520E1
4.176541649166E2,8.340922274520E1
4.172945329975E2,8.340922274520E1
4.169349010785E2,8.340922274520E1
4.165752691594E2,8.340922274520E1
4.162156372404E2,8.340922274520E1
4.158560053213E2,8.340922274520E1
4.154963734023E2,8.340922274520E1
4.151367414832E2,8.340922274520E1
4.147771095641E2,8.340922274520E1
4.144174776451E2,8.340922274520E1
4.140578457260E2,8.340922274520E1
4.136982138070E2,8.340922274520E1
4.133385818879E2,8.340922274520E1
4.129789499689E2,8.340922274520E1
4.126193180498E2,8.340922274520E1
4.122596861308E2,8.340922274520E1
4.119000542117E2,8.340922274520E1
4.115404222926E2,8.340922274520E1
4.111807903736E2,8.340922274520E1
4.108211584545E2,8.340922274520E1
4.103536369598E2,8.340922274520E1
4.098940712050E2,8.336689384991E1
4.093504676313E2,8.322770423927E1
4.086613374147E2,8.292873258246E1
4.083008936854E2,8.273653651737E1
4.079404499562E2,8.254434045228E1
4.075800062269E2,8.235214438718E1
4.072195624977E2,8.215994832209E1
4.068591187684E2,8.196775225700E1
4.064986750392E2,8.177555619190E1
4.061382313099E2,8.158336012681E1
4.057777875806E2,8.139116406172E1
4.054173438514E2,8.119896799662E1
4.050569001221E2,8.100677193153E1
4.046964563929E2,8.081457586644E1
4.043360126636E2,8.062237980134E1
4.039755689344E2,8.043018373625E1
4.036151252051E2,8.023798767116E1
4.032546814759E2,8.004579160606E1
4.028942377466E2,7.985359554097E1
4.025337940173E2,7.966139947588E1
4.020652171693E2,7.941154459126E1
4.015728001617E2,7.919372238415E1
4.008400332139E2,7.883495639598E1
4.004888360029E2,7.856139732999E1
4.003701574696E2,7.827758780721E1
4.003691021163E2,7.802773292258E1
4.003233363162E2,7.783553685749E1
4.001638639338E2,7.733045017452E1
4.001079710430E2,7.714797831510E1
4.000496788827E2,7.694651565401E1
4.000029757156E2,7.649016440184E1
4.000021639054E2,7.629796833674E1
3.999563981054E2,7.610577227165E1
3.998223551942E2,7.579288165378E1
3.997536183064E2,7.561040979436E1
3.996835524820E2,7.540894713327E1
3.996368493150E2,7.495259588109E1
3.996360375048E2,7.476039981600E1
3.996352256946E2,7.456820375091E1
3.995894598945E2,7.437600768581E1
3.994554169834E2,7.406311706794E1
3.993866800955E2,7.388064520852E1
3.993166142712E2,7.367918254743E1
3.992699111041E2,7.322283129525E1
3.992690992939E2,7.303063523016E1
3.992682874837E2,7.283843916507E1
3.992225216836E2,7.264624309997E1
3.990884787725E2,7.233335248210E1
3.990197418846E2,7.215088062268E1
3.989496760603E2,7.194941796159E1
3.989029728932E2,7.149306670941E1
3.989021610830E2,7.130087064432E1
3.989013492728E2,7.110867457923E1
3.988555834728E2,7.091647851413E1
3.987215405616E2,7.060358789626E1
3.986528036738E2,7.042111603684E1
3.985827378494E2,7.021965337575E1
3.985360346824E2,6.976330212357E1
3.985352228722E2,6.957110605848E1
3.985344110620E2,6.937890999339E1
3.984886452619E2,6.918671392829E1
3.983546023508E2,6.887382331042E1
3.982858654629E2,6.869135145100E1
3.982157996386E2,6.848988878991E1
3.981690964715E2,6.803353753773E1
3.981682846613E2,6.784134147264E1
3.981674728511E2,6.764914540755E1
3.981217070510E2,6.745694934245E1
3.979876641399E2,6.714405872458E1
3.979189272521E2,6.696158686516E1
3.978488614277E2,6.676012420407E1
3.978021582607E2,6.630377295189E1
3.978013464505E2,6.611157688680E1
3.978005346403E2,6.591938082171E1
3.977547688402E2,6.572718475661E1
3.976207259290E2,6.541429413874E1
3.975519890412E2,6.523182227932E1
3.974819232168E2,6.503035961823E1
3.974352200498E2,6.457400836606E1
3.974344082396E2,6.438181230096E1
3.974335964294E2,6.418961623587E1
3.973878306293E2,6.399742017078E1
3.972537877182E2,6.368452955290E1
3.971850508303E2,6.350205769348E1
3.971149850060E2,6.330059503239E1
3.970682818389E2,6.284424378022E1
3.970674700287E2,6.265204771512E1
3.970666582185E2,6.245985165003E1
3.970208924184E2,6.226765558494E1
3.968868495073E2,6.195476496706E1
3.968181126195E2,6.177229310764E1
3.967480467951E2,6.157083044655E1
3.967013436281E2,6.111447919438E1
3.967005318179E2,6.092228312928E1
3.966997200077E2,6.073008706419E1
3.966539542076E2,6.053789099910E1
3.965199112964E2,6.022500038122E1
3.964511744086E2,6.004252852180E1
3.963811085842E2,5.984106586071E1
3.963344054172E2,5.938471460854E1
3.963335936070E2,5.919251854344E1
3.963327817968E2,5.900032247835E1
3.962870159967E2,5.880812641326E1
3.961529730856E2,5.849523579538E1
3.960842361977E2,5.831276393596E1
3.960141703734E2,5.811130127487E1
3.959674672063E2,5.765495002270E1
3.959666553961E2,5.746275395760E1
3.959658435859E2,5.727055789251E1
3.959200777858E2,5.707836182742E1
3.957860348747E2,5.676547120954E1
3.957172979869E2,5.658299935012E1
3.956472321625E2,5.638153668903E1
3.956005289955E2,5.592518543686E1
3.955997171853E2,5.573298937176E1
3.955989053751E2,5.554079330667E1
3.955531395750E2,5.534859724158E1
3.954190966638E2,5.503570662370E1
3.953503597760E2,5.485323476428E1
3.952802939516E2,5.465177210320E1
3.952335907846E2,5.419542085102E1
3.952327789744E2,5.400322478593E1
3.952319671642E2,5.381102872083E1
3.951862013641E2,5.361883265574E1
3.950521584530E2,5.330594203786E1
3.949834215651E2,5.312347017844E1
3.949133557408E2,5.292200751736E1
3.948666525737E2,5.246565626518E1
3.948658407635E2,5.227346020009E1
3.948650289533E2,5.208126413499E1
3.948192631533E2,5.188906806990E1
3.946852202421E2,5.157617745202E1
3.946164833543E2,5.139370559261E1
3.945464175299E2,5.119224293152E1
3.944997143629E2,5.073589167934E1
3.944989025527E2,5.054369561425E1
3.944980907425E2,5.035149954915E1
3.944523249424E2,5.015930348406E1
3.943182820313E2,4.984641286618E1
3.942495451434E2,4.966394100677E1
3.941794793191E2,4.946247834568E1
3.941327761520E2,4.900612709350E1
3.941319643418E2,4.881393102841E1
3.941311525316E2,4.862173496331E1
3.940853867315E2,4.842953889822E1
3.939513438204E2,4.811664828035E1
3.938826069325E2,4.793417642093E1
3.938125411082E2,4.773271375984E1
3.937658379411E2,4.727636250766E1
3.937650261309E2,4.708416644257E1
3.937642143207E2,4.689197037747E1
3.937184485207E2,4.669977431238E1
3.935844056095E2,4.638688369451E1
3.935156687217E2,4.620441183509E1
3.934456028973E2,4.600294917400E1
3.933988997303E2,4.554659792182E1
3.933980879201E2,4.535440185673E1
3.933972761099E2,4.516220579163E1
3.933515103098E2,4.497000972654E1
3.932174673987E2,4.465711910867E1
3.931487305108E2,4.447464724925E1
3.930786646865E2,4.427318458816E1
3.930319615194E2,4.381683333598E1
3.930311497092E2,4.362463727089E1
3.930303378990E2,4.343244120580E1
3.929845720989E2,4.324024514070E1
3.928505291878E2,4.292735452283E1
3.927817923000E2,4.274488266341E1
3.927117264756E2,4.254342000232E1
3.926650233086E2,4.208706875014E1
3.926642114984E2,4.189487268505E1
3.926184456983E2,4.170267661996E1
3.924589733158E2,4.119758993699E1
3.924030804251E2,4.101511807757E1
3.923447882647E2,4.081365541648E1
3.922980850977E2,4.035730416430E1
3.922972732875E2,4.016510809921E1
3.922515074874E2,3.997291203412E1
3.920920351049E2,3.946782535115E1
3.920361422142E2,3.928535349173E1
3.919778500539E2,3.908389083064E1
3.919311468868E2,3.862753957846E1
3.919303350766E2,3.843534351337E1
3.918845692765E2,3.824314744828E1
3.917250968941E2,3.773806076531E1
3.916692040033E2,3.755558890589E1
3.916109118430E2,3.735412624480E1
3.915642086760E2,3.689777499262E1
3.915633968658E2,3.670557892753E1
3.915176310657E2,3.651338286244E1
3.913581586832E2,3.600829617947E1
3.913022657925E2,3.582582432005E1
3.912439736321E2,3.562436165896E1
3.911972704651E2,3.516801040678E1
3.911964586549E2,3.497581434169E1
3.911506928548E2,3.478361827660E1
3.909912204723E2,3.427853159363E1
3.909353275816E2,3.409605973421E1
3.908770354213E2,3.389459707312E1
3.908303322542E2,3.343824582095E1
3.908295204440E2,3.324604975585E1
3.907837546439E2,3.305385369076E1
3.906242822615E2,3.254876700779E1
3.905683893707E2,3.236629514837E1
3.905100972104E2,3.216483248728E1
3.904633940434E2,3.170848123511E1
3.904625822332E2,3.151628517001E1
3.904168164331E2,3.132408910492E1
3.902827735219E2,3.101119848704E1
3.902140366341E2,3.082872662763E1
3.901439708097E2,3.062726396654E1
3.900972676427E2,3.017091271436E1
3.900964558325E2,2.997871664927E1
3.900956440223E2,2.978652058417E1
3.900498782222E2,2.959432451908E1
3.899158353111E2,2.928143390120E1
3.898470984232E2,2.909896204179E1
3.897770325989E2,2.889749938070E1
3.897303294318E2,2.844114812852E1
3.897295176216E2,2.824895206343E1
3.897287058114E2,2.805675599833E1
3.896829400114E2,2.786455993324E1
3.895488971002E2,2.755166931537E1
3.894801602124E2,2.736919745595E1
3.894100943880E2,2.716773479486E1
3.893184372311E2,2.671138354268E1
3.891159384248E2,2.635856648033E1
3.890110024529E2,2.606112018912E1
3.889547462610E2,2.575040321721E1
3.887522474547E2,2.539758615486E1
3.886233360216E2,2.510013986365E1
3.884578241900E2,2.466872833897E1
3.883890873022E2,2.448625647955E1
3.883130276125E2,2.428479381846E1
3.880256773248E2,2.366782156903E1
3.879207413530E2,2.337037527781E1
3.878644851611E2,2.305965830591E1
3.876619863547E2,2.270684124356E1
3.875330749216E2,2.240939495234E1
3.873675630901E2,2.197798342766E1
3.872988262022E2,2.179551156824E1
3.872227665125E2,2.159404890715E1
3.869354162248E2,2.097707665772E1
3.868304802530E2,2.067963036650E1
3.867742240611E2,2.036891339460E1
3.865717252547E2,2.001609633225E1
3.864428138216E2,1.971865004104E1
3.862773019901E2,1.928723851635E1
3.862085651022E2,1.910476665694E1
3.861325054126E2,1.890330399585E1
3.858451551248E2,1.828633174641E1
3.857402191530E2,1.798888545520E1
3.856839629611E2,1.767816848330E1
3.854814641548E2,1.732535142095E1
3.853525527217E2,1.702790512973E1
3.851870408901E2,1.659649360505E1
3.851183040023E2,1.641402174563E1
3.850422443126E2,1.621255908454E1
3.847548940248E2,1.559558683511E1
3.846499580530E2,1.529814054389E1
3.845937018611E2,1.498742357199E1
3.843912030548E2,1.463460650964E1
3.842622916217E2,1.433716021843E1
3.840283238949E2,1.386582224927E1
3.839233879231E2,1.356837595805E1
3.838671317312E2,1.325765898615E1
3.836646329249E2,1.290484192380E1
3.835596969530E2,1.260739563259E1
3.835034407611E2,1.229667866069E1
3.833009419548E2,1.194386159834E1
3.831720305217E2,1.164641530712E1
3.829380627949E2,1.117507733796E1
3.828331268231E2,1.087763104675E1
3.827768706312E2,1.056691407485E1
3.825743718249E2,1.021409701250E1
3.824454603918E2,9.916650721281E0
3.822799485602E2,9.485239196598E0
3.822112116724E2,9.302767337179E0
3.821351519827E2,9.101304676090E0
3.818478016950E2,8.484332426657E0
3.817428657231E2,8.186886135441E0
3.816866095312E2,7.876169163540E0
3.814841107249E2,7.523352101191E0
3.813551992918E2,7.225905809975E0
3.811896874602E2,6.794494285292E0
3.811209505724E2,6.612022425873E0
3.810448908827E2,6.410559764784E0
3.807575405950E2,5.793587515351E0
3.806526046232E2,5.496141224135E0
3.805963484313E2,5.185424252235E0
3.803797212281E2,4.832607189885E0
3.800697371697E2,4.409651044040E0
3.798796004140E2,4.260636692273E0
3.795805231077E2,4.114669604958E0
3.791828617172E2,4.018633973731E0
3.783202967880E2,3.878948619279E0
3.780245005333E2,3.821747409430E0
3.774451750557E2,3.722789316391E0
3.769528910948E2,3.654719876670E0
3.765540289310E2,3.616109060022E0
3.758957930858E2,3.510801632690E0
3.755991492626E2,3.455659666395E0
3.747215421669E2,3.302360423999E0
3.744257459121E2,3.245159214150E0
3.738464204346E2,3.146201121111E0
3.733541364736E2,3.078131681390E0
3.729552743098E2,3.039520864742E0
3.722970384647E2,2.934213437410E0
3.720003946414E2,2.879071471115E0
3.717037508181E2,2.823929504821E0
3.713273733808E2,2.761808990924E0
3.708350894199E2,2.693739551204E0
3.704362272561E2,2.655128734556E0
3.698214500593E2,2.553939794332E0
3.694813814130E2,2.502687510308E0
3.687620837495E2,2.494679340929E0
3.684024518304E2,2.494679340929E0
3.680428199114E2,2.494679340929E0
3.676831879923E2,2.494679340929E0
3.673235560733E2,2.494679340929E0
3.669639241542E2,2.494679340929E0
3.666042922352E2,2.494679340929E0
3.662446603161E2,2.494679340929E0
3.658850283971E2,2.494679340929E0
3.655253964780E2,2.494679340929E0
3.651657645589E2,2.494679340929E0
3.648061326399E2,2.494679340929E0
3.644465007208E2,2.494679340929E0
3.640868688018E2,2.494679340929E0
3.637272368827E2,2.494679340929E0
3.633676049637E2,2.494679340929E0
3.630079730446E2,2.494679340929E0
3.626483411256E2,2.494679340929E0
3.622887092065E2,2.494679340929E0
3.619290772874E2,2.494679340929E0
3.615694453684E2,2.494679340929E0
3.612098134493E2,2.494679340929E0
3.606463901095E2,2.494679340929E0
3.602903605982E2,2.460644621069E0
3.597074858671E2,2.357625242130E0
3.594108420439E2,2.302483275835E0
3.591141779253E2,2.242536407913E0
3.587634290461E2,2.166344396394E0
3.582746882985E2,2.050225940401E0
3.577908747877E2,1.918091145649E0
3.571876472984E2,1.785841948478E0
3.568909831799E2,1.725895080556E0
3.565943190613E2,1.665948212634E0
3.562435701821E2,1.589756201115E0
3.557548294345E2,1.473637745121E0
3.552710159237E2,1.341502950369E0
3.546677884344E2,1.209253753198E0
3.543711243159E2,1.149306885276E0
3.540744601974E2,1.089360017354E0
3.537237113181E2,1.013168005835E0
3.532349705705E2,8.970495498409E-1
3.527511570597E2,7.649147550893E-1
3.522861589417E2,6.528003837849E-1
3.518305685199E2,5.506962242041E-1
3.515253106092E2,4.876032897405E-1
3.512218455668E2,4.308596895700E-1
