w.length,s.e.response
1.844742694438E2,1.025682522413E1
1.855777956003E2,1.224375157100E1
1.861295586785E2,1.328134598115E1
1.861295586785E2,1.328134598115E1
1.862669520640E2,1.440411811346E1
1.864337673399E2,1.209513593040E1
1.866399395259E2,1.116855035470E1
1.867732822698E2,1.565259978822E1
1.867732822698E2,1.565259978822E1
1.873704782205E2,1.697592345633E1
1.873704782205E2,1.697592345633E1
1.883366109914E2,1.844741675070E1
1.917572136461E2,1.998810958355E1
1.925405201589E2,2.017854869153E1
1.993718725561E2,2.132258845685E1
2.010731420474E2,2.154657225780E1
2.098553710426E2,2.243753428814E1
2.206166669122E2,2.307827068199E1
2.216571891696E2,2.312222139139E1
2.328225091741E2,2.344743026673E1
2.337959768907E2,2.349015140663E1
2.435129188149E2,2.389594678338E1
2.444224520796E2,2.395457553142E1
2.536338301357E2,2.485711833410E1
2.545481803796E2,2.496595385322E1
2.622728634749E2,2.615095838096E1
2.641120737357E2,2.644638387610E1
2.707700148797E2,2.756081966315E1
2.733081250396E2,2.806199971563E1
2.791200294637E2,2.918328771281E1
2.819156290601E2,2.969082710935E1
2.873229072268E2,3.075652296793E1
2.918473644683E2,3.161189146900E1
2.966713502380E2,3.244701797196E1
3.007071030388E2,3.320542152241E1
3.057882498146E2,3.405673299705E1
3.121400938224E2,3.502542120832E1
3.150757142476E2,3.548612980679E1
3.224150390025E2,3.649009233351E1
3.253462803556E2,3.686792724055E1
3.324272398596E2,3.769729603520E1
3.364031088502E2,3.815661411767E1
3.427717525707E2,3.884676709096E1
3.466926144448E2,3.917767002576E1
3.543764262010E2,3.974354845515E1
3.574539103144E2,3.996726224482E1
3.660043221831E2,4.041668356520E1
3.682113744960E2,4.051335031518E1
3.771578186931E2,4.058038094113E1
3.792466360607E2,4.068069740620E1
3.881810690887E2,4.067470787527E1
3.902818976254E2,4.064620330624E1
3.998030950290E2,4.055621745272E1
4.013171591901E2,4.052909388090E1
4.125337143376E2,4.002458842947E1
4.132746533284E2,3.990993022741E1
4.243860742545E2,3.917600701497E1
4.349338356233E2,3.819435921509E1
4.353100563000E2,3.817668879655E1
4.456651166032E2,3.707074724858E1
4.465974940271E2,3.702419469055E1
4.570304507236E2,3.584376195083E1
4.585051032363E2,3.566001980688E1
4.677931150533E2,3.453056555456E1
4.694713944162E2,3.440953382998E1
4.787594062332E2,3.331968602521E1
4.801618040570E2,3.315502909612E1
4.891049639501E2,3.213182829102E1
4.905073617739E2,3.197304143546E1
4.993700562181E2,3.098376407182E1
5.007954441702E2,3.082814689861E1
5.096581386143E2,2.987429369852E1
5.110605364382E2,2.972666297189E1
5.207246010674E2,2.867134046428E1
5.299354317395E2,2.770746704269E1
5.313378295633E2,2.757054419076E1
5.401200585585E2,2.671092896559E1
5.417906745454E2,2.654510631181E1
5.501322594157E2,2.569568542072E1
5.523048265362E2,2.550235263415E1
5.603456238951E2,2.477554948242E1
5.625436443719E2,2.456997736228E1
5.703520772202E2,2.382803986218E1
5.733522889581E2,2.357971913748E1
5.802033471795E2,2.292606329201E1
5.832035589174E2,2.268714239528E1
5.910119917656E2,2.200206070127E1
5.932100122424E2,2.181950126827E1
6.008977469173E2,2.118893513157E1
6.034200924178E2,2.099364347411E1
6.110922266485E2,2.038077106570E1
6.141827567474E2,2.017450185293E1
6.215226507817E2,1.959502581846E1
6.241719674763E2,1.940294956588E1
6.317931949944E2,1.880999114324E1
6.342886092018E2,1.864586338187E1
6.428619564603E2,1.801717190456E1
6.442203446101E2,1.793276014522E1
6.452489886345E2,1.787068376461E1
6.527936918685E2,1.732811271018E1
6.541520800183E2,1.724692924322E1
6.552591094324E2,1.718521554328E1
6.627254272768E2,1.666540629613E1
6.640838154265E2,1.658732765687E1
6.651908448406E2,1.652797417153E1
6.726571626850E2,1.602804481136E1
6.740155508347E2,1.595295225696E1
6.751225802488E2,1.589586872081E1
6.825888980932E2,1.541505894966E1
6.839472862430E2,1.534283827856E1
6.850543156571E2,1.528793787835E1
6.925206335014E2,1.482551647554E1
6.940143349775E2,1.476006680362E1
6.946098887762E2,1.471405856369E1
7.048985185565E2,1.412308005498E1
7.153442475465E2,1.352906404115E1
7.249163516627E2,1.303312082030E1
7.344613602706E2,1.254191518897E1
7.447049403471E2,1.204764917212E1
7.542599660823E2,1.159890476558E1
7.642491768112E2,1.115051354232E1
7.754628855619E2,1.063688571202E1
7.850506448606E2,1.024688521480E1
7.945096594411E2,9.857298475016E0
8.042618528953E2,9.471760033746E0
8.142270882047E2,9.098244635194E0
