#' @name Skye_SKP215.spct
#'
#' @title Skye PAR quantum Sensor SKP215
#'
#' @note
#' Spectral data digitized from figure in manufacturer's manual.
#' This is typical measured data, and for specific sensor units the
#' calibration data supplied with the sensor must be used as individual
#' may differ in their spectral response. Furthermore, the digigitizing
#' process from figures with a linear scale is prone to errors, which
#' are specially noticeable in regions of low responsivity.
#'
#' Manufacturer: Skye Instruments, Llandrindod Wells, Powys, UK
#' \url{http://www.skyeinstruments.com/}
#'
#' @references
#' Manufacturer's brochure dated 2007-10-03
#'
#' KJ McCree. The action spectrum, absorbance and quantum yield of
#' photosynthesis in crop plants. Agricultural Meteorology. 1971/72
#' Vol 9, pp 191-216
#'
w.length,s.q.response
4.140360631852E2,7.116868940302E1
4.139314583174E2,7.097618012600E1
4.138158424110E2,7.077182651142E1
4.137057320238E2,7.045785674215E1
4.136011271561E2,7.026534746514E1
4.134855112496E2,7.006099385055E1
4.133754008625E2,6.974702408128E1
4.132707959947E2,6.955451480427E1
4.131551800883E2,6.935016118969E1
4.130450697011E2,6.903619142042E1
4.129404648334E2,6.884368214340E1
4.128248489269E2,6.863932852882E1
4.127147385398E2,6.832535875955E1
4.126101336720E2,6.813284948254E1
4.124945177656E2,6.792849586796E1
4.123844073785E2,6.761452609869E1
4.122798025107E2,6.742201682167E1
4.121641866042E2,6.721766320709E1
4.120540762171E2,6.690369343782E1
4.119494713494E2,6.671118416081E1
4.118338554429E2,6.650683054622E1
4.117237450558E2,6.619286077695E1
4.116191401880E2,6.600035149994E1
4.115035242815E2,6.579599788536E1
4.113934138944E2,6.548202811609E1
4.112888090267E2,6.528951883907E1
4.111731931202E2,6.508516522449E1
4.110630827331E2,6.477119545522E1
4.109584778653E2,6.457868617821E1
4.108428619589E2,6.437433256362E1
4.107327515717E2,6.406036279435E1
4.106281467040E2,6.386785351734E1
4.105125307975E2,6.366349990276E1
4.104024204104E2,6.334953013349E1
4.102978155426E2,6.315702085647E1
4.101821996362E2,6.295266724189E1
4.100363033732E2,6.263871615001E1
4.100363033732E2,6.246096488313E1
4.101601775587E2,6.224364868222E1
4.098298463974E2,6.197719418856E1
4.098298463974E2,6.175006756976E1
4.097059722119E2,6.157238095538E1
4.096646808167E2,6.139465123933E1
4.096646808167E2,6.121689997245E1
4.096646808167E2,6.103914870557E1
4.096555049511E2,6.081992693215E1
4.095215373135E2,6.046449431887E1
4.094995152361E2,6.015047857449E1
4.093756410506E2,5.997279196011E1
4.093343496554E2,5.979506224406E1
4.093343496554E2,5.961731097717E1
4.093343496554E2,5.943955971029E1
4.093251737898E2,5.922033793688E1
4.091912061521E2,5.886490532359E1
4.091691840747E2,5.855088957921E1
4.091691840747E2,5.837313831233E1
4.090453098892E2,5.819545169795E1
4.090040184940E2,5.801772198190E1
4.090040184940E2,5.783997071502E1
4.090040184940E2,5.766221944814E1
4.089948426285E2,5.744299767472E1
4.088608749908E2,5.708756506144E1
4.088388529134E2,5.677354931706E1
4.087149787279E2,5.659586270267E1
4.086736873327E2,5.641813298663E1
4.086736873327E2,5.624038171974E1
4.086736873327E2,5.606263045286E1
4.086645114671E2,5.584340867945E1
4.085305438295E2,5.548797606616E1
4.085085217520E2,5.517396032178E1
4.083846475665E2,5.499627370740E1
4.083433561714E2,5.481854399135E1
4.083433561714E2,5.464079272447E1
4.083433561714E2,5.446304145759E1
4.083341803058E2,5.424381968417E1
4.082002126681E2,5.388838707089E1
4.081781905907E2,5.357437132651E1
4.080543164052E2,5.339668471213E1
4.080130250100E2,5.321895499608E1
4.080130250100E2,5.304120372919E1
4.080130250100E2,5.286345246231E1
4.080038491444E2,5.264423068890E1
4.078698815068E2,5.228879807561E1
4.078478594293E2,5.197478233123E1
4.077239852438E2,5.179709571685E1
4.076826938487E2,5.161936600080E1
4.076826938487E2,5.144161473392E1
4.076826938487E2,5.126386346704E1
4.076735179831E2,5.104464169362E1
4.075395503454E2,5.068920908034E1
4.075175282680E2,5.037519333596E1
4.075175282680E2,5.019744206908E1
4.073936540825E2,5.001975545469E1
4.073523626873E2,4.984202573865E1
4.073523626873E2,4.966427447176E1
4.073523626873E2,4.948652320488E1
4.073431868217E2,4.926730143147E1
4.072092191841E2,4.891186881818E1
4.071871971067E2,4.859785307380E1
4.070633229212E2,4.842016645942E1
4.070220315260E2,4.824243674337E1
4.070220315260E2,4.806468547649E1
4.070220315260E2,4.788693420961E1
4.070128556604E2,4.766771243619E1
4.068788880227E2,4.731227982291E1
4.068568659453E2,4.699826407853E1
4.067329917598E2,4.682057746415E1
4.066917003646E2,4.664284774810E1
4.066917003646E2,4.646509648121E1
4.066917003646E2,4.628734521433E1
4.066825244990E2,4.606812344092E1
4.065485568614E2,4.571269082763E1
4.065265347840E2,4.539867508325E1
4.064026605985E2,4.522098846887E1
4.063613692033E2,4.504325875282E1
4.063613692033E2,4.486550748594E1
4.063613692033E2,4.468775621906E1
4.063521933377E2,4.446853444564E1
4.062182257000E2,4.411310183236E1
4.061962036226E2,4.379908608798E1
4.061962036226E2,4.362133482110E1
4.060723294371E2,4.344364820671E1
4.060310380420E2,4.326591849067E1
4.060310380420E2,4.308816722378E1
4.060310380420E2,4.291041595690E1
4.060218621764E2,4.269119418349E1
4.058878945387E2,4.233576157020E1
4.058658724613E2,4.202174582582E1
4.057419982758E2,4.184405921144E1
4.057007068806E2,4.166632949539E1
4.057007068806E2,4.148857822851E1
4.057007068806E2,4.131082696163E1
4.056915310150E2,4.109160518821E1
4.055575633774E2,4.073617257493E1
4.055355412999E2,4.042215683055E1
4.054116671144E2,4.024447021617E1
4.053703757193E2,4.006674050012E1
4.053703757193E2,3.988898923323E1
4.053703757193E2,3.971123796635E1
4.053611998537E2,3.949201619294E1
4.052272322160E2,3.913658357965E1
4.052052101386E2,3.882256783527E1
4.050813359531E2,3.864488122089E1
4.050400445579E2,3.846715150484E1
4.050400445579E2,3.828940023796E1
4.050400445579E2,3.811164897108E1
4.050308686923E2,3.789242719766E1
4.048969010547E2,3.753699458438E1
4.048748789772E2,3.722297884000E1
4.048748789772E2,3.704522757312E1
4.047510047917E2,3.686754095873E1
4.047097133966E2,3.668981124269E1
4.047097133966E2,3.651205997580E1
4.047005375310E2,3.629283820239E1
4.045665698933E2,3.593740558911E1
4.045445478159E2,3.562338984473E1
4.045445478159E2,3.544563857784E1
4.044206736304E2,3.526795196346E1
4.043793822352E2,3.509022224741E1
4.043793822352E2,3.491247098053E1
4.043793822352E2,3.473471971365E1
4.043702063696E2,3.451549794023E1
4.042362387320E2,3.416006532695E1
4.042142166546E2,3.384604958257E1
4.040903424691E2,3.366836296818E1
4.040490510739E2,3.349063325214E1
4.040490510739E2,3.331288198525E1
4.040490510739E2,3.313513071837E1
4.040398752083E2,3.291590894496E1
4.039059075706E2,3.256047633167E1
4.038838854932E2,3.224646058729E1
4.037600113077E2,3.206877397291E1
4.037187199125E2,3.189104425686E1
4.037187199125E2,3.171329298998E1
4.037187199125E2,3.153554172310E1
4.037095440470E2,3.131631994968E1
4.035755764093E2,3.096088733640E1
4.035535543319E2,3.064687159202E1
4.034296801464E2,3.046918497764E1
4.033883887512E2,3.029145526159E1
4.033883887512E2,3.011370399470E1
4.033883887512E2,2.993595272782E1
4.033792128856E2,2.971673095441E1
4.032452452480E2,2.936129834113E1
4.032232231705E2,2.904728259675E1
4.032232231705E2,2.886953132986E1
4.030993489850E2,2.869184471548E1
4.030580575899E2,2.851411499943E1
4.030580575899E2,2.833636373255E1
4.030580575899E2,2.815861246567E1
4.030488817243E2,2.793939069225E1
4.029149140866E2,2.758395807897E1
4.028928920092E2,2.726994233459E1
4.027690178237E2,2.709225572020E1
4.027277264285E2,2.691452600416E1
4.027277264285E2,2.673677473727E1
4.027277264285E2,2.655902347039E1
4.027185505629E2,2.633980169698E1
4.025845829253E2,2.598436908369E1
4.025625608478E2,2.567035333931E1
4.024386866623E2,2.549266672493E1
4.023973952672E2,2.531493700888E1
4.023973952672E2,2.513718574200E1
4.023973952672E2,2.495943447512E1
4.023882194016E2,2.474021270170E1
4.022542517639E2,2.438478008842E1
4.022322296865E2,2.407076434404E1
4.021083555010E2,2.389307772966E1
4.020670641058E2,2.371534801361E1
4.020670641058E2,2.353759674672E1
4.020670641058E2,2.335984547984E1
4.020578882402E2,2.314062370643E1
4.019239206026E2,2.278519109315E1
4.019018985252E2,2.247117534877E1
4.019018985252E2,2.229342408188E1
4.017780243397E2,2.211573746750E1
4.017367329445E2,2.193800775145E1
4.017367329445E2,2.176025648457E1
4.017275570789E2,2.154103471116E1
4.015935894412E2,2.118560209787E1
4.015715673638E2,2.087158635349E1
4.015715673638E2,2.069383508661E1
4.014476931783E2,2.051614847222E1
4.014064017831E2,2.033841875618E1
4.014064017831E2,2.016066748929E1
4.014064017831E2,1.998291622241E1
4.013972259175E2,1.976369444900E1
4.012632582799E2,1.940826183571E1
4.012412362025E2,1.909424609133E1
4.011173620170E2,1.891655947695E1
4.010760706218E2,1.873882976090E1
4.010760706218E2,1.856107849402E1
4.010760706218E2,1.838332722714E1
4.010668947562E2,1.816410545372E1
4.009439381573E2,1.783236726247E1
4.008644522216E2,1.767706154687E1
4.006218652750E2,1.749480795189E1
4.002502427184E2,1.722837500906E1
4.004154082991E2,1.696166190541E1
4.005420352443E2,1.676606942262E1
4.002502427184E2,1.634517340174E1
3.999199115571E2,1.596429153002E1
3.995422329293E2,1.541805162870E1
3.994244148151E2,1.521005949470E1
3.992757657925E2,1.494811266553E1
3.988815706066E2,1.452964010761E1
3.987637524924E2,1.432164797361E1
3.986151034698E2,1.405970114444E1
3.982682557504E2,1.365438709386E1
3.979379245890E2,1.314685744449E1
3.976075934277E2,1.276597557278E1
3.972299147999E2,1.221973567145E1
3.971120966857E2,1.201174353745E1
3.969634476631E2,1.174979670828E1
3.965692524772E2,1.133132415036E1
3.964514343630E2,1.112333201636E1
3.963027853404E2,1.086138518720E1
3.959085901545E2,1.044291262928E1
3.957907720403E2,1.023492049527E1
3.956421230177E2,9.972973666109E0
3.952952752983E2,9.567659615528E0
3.949649441369E2,9.060129966158E0
3.946346129756E2,8.679248094441E0
3.942569343478E2,8.133008193117E0
3.941391162336E2,7.925016059114E0
3.939904672110E2,7.663069229949E0
3.935962720251E2,7.244596672029E0
3.934784539109E2,7.036604538026E0
3.933298048883E2,6.774657708861E0
3.929829571689E2,6.369343658281E0
3.926526260075E2,5.861814008911E0
3.923222948462E2,5.480932137193E0
3.919446162184E2,4.934692235870E0
3.918267981042E2,4.726700101867E0
3.916781490816E2,4.464753272702E0
3.912839538957E2,4.046280714782E0
3.911661357815E2,3.838288580779E0
3.910174867589E2,3.576341751614E0
3.906706390395E2,3.171027701034E0
3.902886936342E2,2.663524990204E0
3.897247908142E2,2.344829841716E0
3.894153806264E2,2.320698656147E0
3.890189832328E2,2.280911509091E0
3.886886520714E2,2.214427190671E0
3.882555512154E2,2.208728192730E0
3.877637248196E2,2.143809422568E0
3.873673274260E2,2.126241183872E0
3.870369962647E2,2.104194682172E0
3.866038954087E2,2.031838959150E0
3.861120690129E2,1.966920188988E0
3.857156716193E2,1.949351950292E0
3.853853404580E2,1.949524356953E0
3.850550092966E2,1.927477855253E0
3.846219084406E2,1.855122132231E0
3.841300820449E2,1.790203362069E0
3.837336846513E2,1.772635123373E0
3.833372872576E2,1.737291757989E0
3.830730223286E2,1.684104303253E0
3.826509325113E2,1.684324600653E0
3.820414256393E2,1.615023468691E0
7.499057770007E2,0
7.500709425813E2,0
7.499057770007E2,2.483878386974E-1
7.498527550955E2,5.105481330570E-1
7.494102802586E2,5.152733490105E-1
7.490028718263E2,5.204235190828E-1
7.483422095036E2,5.928563461945E-1
7.477586244519E2,6.050110157534E-1
7.474282932906E2,6.718401474944E-1
7.470979621292E2,6.942314625150E-1
7.466905536969E2,6.993816325873E-1
7.460298913742E2,7.718144596991E-1
7.454463063225E2,8.506258543385E-1
7.451159751612E2,8.730171693591E-1
7.447085667289E2,8.781673394315E-1
7.440479044062E2,9.506001665432E-1
7.434643193545E2,9.627548361020E-1
7.431339881931E2,1.029583967843E0
7.428036570318E2,1.051975282864E0
7.423962485995E2,1.057125452936E0
7.417355862768E2,1.129558280048E0
7.411520012251E2,1.141712949607E0
7.408216700637E2,1.208542081348E0
7.404142616314E2,1.235911159780E0
7.398306765797E2,1.320153843130E0
7.393737184732E2,1.397417887992E0
7.386011105902E2,1.498546845914E0
7.380241780411E2,1.676599225817E0
7.373635157184E2,1.854695306020E0
7.367028533957E2,2.032791386222E0
7.360421910730E2,2.210887466425E0
7.353815287503E2,2.388983546627E0
7.347208664276E2,2.567079626830E0
7.340602041050E2,2.745175707032E0
7.333995417823E2,2.923271787235E0
7.327388794596E2,3.101367867437E0
7.320782171369E2,3.279463947640E0
7.313700697098E2,3.524241536380E0
7.310218456105E2,3.605892612389E0
7.305814040621E2,3.813498965965E0
7.301960177072E2,4.021076585097E0
7.300088300491E2,4.187075464628E0
7.295387963341E2,4.669471096355E0
7.292600794167E2,5.009072108866E0
7.288746930618E2,5.266025079910E0
7.287462309435E2,5.422118238986E0
7.285994170940E2,5.592046074744E0
7.283791963198E2,5.829162701693E0
7.281589755455E2,6.066279328642E0
7.279387547713E2,6.303395955591E0
7.275774550636E2,6.603539788239E0
7.272264782047E2,6.981444412439E0
7.268961470433E2,7.337119352863E0
7.265658158820E2,7.692794293287E0
7.262354847206E2,8.048469233710E0
7.259051535593E2,8.404144174134E0
7.255748223979E2,8.759819114558E0
7.252444912366E2,9.115494054982E0
7.249141600753E2,9.471168995405E0
7.245838289139E2,9.826843935829E0
7.242534977526E2,1.018251887625E1
7.239231665912E2,1.053819381668E1
7.235928354299E2,1.089386875710E1
7.232625042685E2,1.124954369752E1
7.229321731072E2,1.160521863795E1
7.226018419459E2,1.196089357837E1
7.222715107845E2,1.231656851880E1
7.219411796232E2,1.267224345922E1
7.216108484618E2,1.302791839964E1
7.212805173005E2,1.338359334007E1
7.209501861391E2,1.373926828049E1
7.206198549778E2,1.409494322091E1
7.202792009677E2,1.447062056657E1
7.201446762239E2,1.471441104166E1
7.201382203470E2,1.493094296330E1
7.198456413184E2,1.537293452974E1
7.195483432732E2,1.569304197612E1
7.193391335377E2,1.596175308140E1
7.192180121118E2,1.622646818342E1
7.191849789957E2,1.643978694435E1
7.191436876005E2,1.661755976206E1
7.190088023763E2,1.685068182247E1
7.188876809505E2,1.711539692449E1
7.188546478344E2,1.732871568542E1
7.188133564392E2,1.750648850313E1
7.186784712150E2,1.773961056354E1
7.185573497892E2,1.800432566556E1
7.185243166730E2,1.821764442648E1
7.184830252779E2,1.839541724420E1
7.183481400536E2,1.862853930461E1
7.182270186278E2,1.889325440663E1
7.181939855117E2,1.910657316755E1
7.181526941165E2,1.928434598527E1
7.180288199310E2,1.946216190465E1
7.180178088923E2,1.969521931256E1
7.178966874665E2,1.995993441458E1
7.178636543503E2,2.017325317550E1
7.178223629552E2,2.035102599322E1
7.176874777309E2,2.058414805363E1
7.175663563051E2,2.084886315565E1
7.175333231890E2,2.106218191657E1
7.174920317938E2,2.123995473429E1
7.173571465696E2,2.147307679470E1
7.172360251438E2,2.173779189672E1
7.172029920276E2,2.195111065764E1
7.171617006325E2,2.212888347536E1
7.170268154083E2,2.236200553576E1
7.169056939824E2,2.262672063779E1
7.168726608663E2,2.284003939871E1
7.168313694711E2,2.301781221642E1
7.167074952856E2,2.319562813580E1
7.166964842469E2,2.342868554371E1
7.165753628211E2,2.369340064574E1
7.165423297050E2,2.390671940666E1
7.165010383098E2,2.408449222437E1
7.163661530856E2,2.431761428478E1
7.162450316597E2,2.458232938681E1
7.162119985436E2,2.479564814773E1
7.161707071484E2,2.497342096544E1
7.160358219242E2,2.520654302585E1
7.159147004984E2,2.547125812787E1
7.158816673823E2,2.568457688880E1
7.158403759871E2,2.586234970651E1
7.157054907629E2,2.609547176692E1
7.155843693371E2,2.636018686894E1
7.155513362209E2,2.657350562987E1
7.155100448258E2,2.675127844758E1
7.153751596015E2,2.698440050799E1
7.152540381757E2,2.724911561001E1
7.152210050596E2,2.746243437094E1
7.151797136644E2,2.764020718865E1
7.150558394789E2,2.781802310803E1
7.150448284402E2,2.805108051594E1
7.149237070144E2,2.831579561796E1
7.148906738982E2,2.852911437889E1
7.148493825031E2,2.870688719660E1
7.147144972789E2,2.894000925701E1
7.145933758530E2,2.920472435903E1
7.145603427369E2,2.941804311995E1
7.145190513417E2,2.959581593767E1
7.143841661175E2,2.982893799808E1
7.142630446917E2,3.009365310010E1
7.142300115756E2,3.030697186102E1
7.141887201804E2,3.048474467874E1
7.140538349562E2,3.071786673915E1
7.139327135303E2,3.098258184117E1
7.138996804142E2,3.119590060209E1
7.138583890190E2,3.137367341981E1
7.137345148335E2,3.155148933919E1
7.137235037948E2,3.178454674710E1
7.136023823690E2,3.204926184912E1
7.135693492529E2,3.226258061004E1
7.135280578577E2,3.244035342776E1
7.133931726335E2,3.267347548817E1
7.132720512077E2,3.293819059019E1
7.132390180915E2,3.315150935111E1
7.131977266964E2,3.332928216883E1
7.130628414721E2,3.356240422923E1
7.129417200463E2,3.382711933126E1
7.129086869302E2,3.404043809218E1
7.128673955350E2,3.421821090989E1
7.127325103108E2,3.445133297030E1
7.126113888850E2,3.471604807232E1
7.125783557688E2,3.492936683325E1
7.125370643737E2,3.510713965096E1
7.124021791495E2,3.534026171137E1
7.122810577236E2,3.560497681339E1
7.122480246075E2,3.581829557432E1
7.122067332123E2,3.599606839203E1
7.120828590268E2,3.617388431141E1
7.120718479881E2,3.640694171932E1
7.119507265623E2,3.667165682134E1
7.119176934461E2,3.688497558227E1
7.118764020510E2,3.706274839998E1
7.117415168268E2,3.729587046039E1
7.116203954009E2,3.756058556241E1
7.115873622848E2,3.777390432334E1
7.115460708896E2,3.795167714105E1
7.114111856654E2,3.818479920146E1
7.112900642396E2,3.844951430348E1
7.112570311235E2,3.866283306441E1
7.112157397283E2,3.884060588212E1
7.110808545041E2,3.907372794253E1
7.109597330783E2,3.933844304455E1
7.109266999621E2,3.955176180547E1
7.108854085669E2,3.972953462319E1
7.107615343814E2,3.990735054257E1
7.107505233427E2,4.014040795048E1
7.105318755740E2,4.050505323681E1
7.102660376394E2,4.061861422009E1
7.102660376394E2,4.097411675385E1
7.102109824459E2,4.156664971123E1
7.100898610200E2,4.174051416573E1
7.099687395942E2,4.200522926776E1
7.099357064781E2,4.221854802868E1
7.098944150829E2,4.239632084639E1
7.097595298587E2,4.262944290680E1
7.096384084329E2,4.289415800883E1
7.095640839216E2,4.310749832058E1
7.094291986974E2,4.334062038099E1
7.093080772715E2,4.360533548301E1
7.092750441554E2,4.381865424394E1
7.092337527602E2,4.399642706165E1
7.090988675360E2,4.422954912206E1
7.089777461102E2,4.449426422408E1
7.089034215989E2,4.470760453584E1
7.087685363747E2,4.494072659625E1
7.086474149488E2,4.520544169827E1
7.086143818327E2,4.541876045919E1
7.085730904375E2,4.559653327691E1
7.084382052133E2,4.582965533732E1
7.083170837875E2,4.609437043934E1
7.082427592762E2,4.630771075109E1
7.081188850907E2,4.648552667047E1
7.081078740520E2,4.671858407838E1
7.079867526262E2,4.698329918041E1
7.079124281149E2,4.719663949216E1
7.077775428906E2,4.742976155257E1
7.076564214648E2,4.769447665459E1
7.076233883487E2,4.790779541552E1
7.075820969535E2,4.808556823323E1
7.074472117293E2,4.831869029364E1
7.073260903035E2,4.858340539566E1
7.072517657922E2,4.879674570742E1
7.071168805680E2,4.902986776783E1
7.069957591421E2,4.929458286985E1
7.069627260260E2,4.950790163077E1
7.069214346308E2,4.968567444849E1
7.067865494066E2,4.991879650890E1
7.066654279808E2,5.018351161092E1
7.065911034695E2,5.039685192267E1
7.064562182453E2,5.062997398308E1
7.063350968194E2,5.089468908510E1
7.063020637033E2,5.110800784603E1
7.062607723081E2,5.128578066374E1
7.061258870839E2,5.151890272415E1
7.060047656581E2,5.178361782617E1
7.059304411468E2,5.199695813793E1
7.058065669613E2,5.223007445145E1
7.057342087069E2,5.244313159211E1
7.056571314359E2,5.265393403677E1
7.056001099855E2,5.288588687900E1
7.054762357999E2,5.311307815029E1
7.053569495472E2,5.342914266048E1
7.052697788241E2,5.377481562007E1
7.051459046386E2,5.400200689136E1
7.050082666547E2,5.429339330374E1
7.048926507482E2,5.448601751853E1
7.048155734773E2,5.471318436555E1
7.046962872246E2,5.502924887574E1
7.046091165014E2,5.537492183532E1
7.044852423159E2,5.560211310661E1
7.043476043320E2,5.589349951900E1
7.042319884256E2,5.608612373379E1
7.041549111546E2,5.631329058080E1
7.040356249019E2,5.662935509100E1
7.039484541787E2,5.697502805058E1
7.038245799932E2,5.720221932187E1
7.036869420093E2,5.749360573426E1
7.035713261029E2,5.768622994904E1
7.034942488319E2,5.791339679606E1
7.033749625792E2,5.822946130625E1
7.032877918560E2,5.857513426583E1
7.031639176705E2,5.880232553713E1
7.030446314178E2,5.911839004732E1
7.029574606947E2,5.946406300690E1
7.028335865092E2,5.969125427819E1
7.026959485253E2,5.998264069058E1
7.025803326188E2,6.017526490537E1
7.025032553479E2,6.040243175238E1
7.023839690951E2,6.071849626258E1
7.022967983720E2,6.106416922216E1
7.021729241865E2,6.129136049345E1
7.020352862026E2,6.158274690584E1
7.019196702961E2,6.177537112062E1
7.018425930252E2,6.200253796764E1
7.017233067725E2,6.231860247783E1
7.016361360493E2,6.266427543742E1
7.015122618638E2,6.289146670871E1
7.013746238799E2,6.318285312109E1
7.012590079735E2,6.337547733588E1
7.011819307025E2,6.360264418289E1
7.010626444498E2,6.391870869309E1
7.009754737266E2,6.426438165267E1
7.008515995411E2,6.449157292396E1
7.007139615572E2,6.478295933635E1
7.005983456508E2,6.497558355113E1
7.005212683798E2,6.515337504624E1
7.005212683798E2,6.538050166503E1
7.003836303959E2,6.567188807742E1
7.002680144894E2,6.586451229220E1
7.001909372184E2,6.609167913922E1
7.000716509657E2,6.640774364941E1
6.999266722894E2,6.678899703354E1
6.997688474012E2,6.693128041911E1
6.995302748958E2,6.702028056848E1
6.995660607716E2,6.726466988305E1
6.991916854554E2,6.773812802534E1
6.990347781537E2,6.802356418444E1
6.989213644550E2,6.821686439753E1
6.985392814117E2,6.861500446330E1
6.982006919714E2,6.898290411349E1
6.980437846697E2,6.926834027259E1
6.979303709710E2,6.946164048569E1
6.975482879277E2,6.985978055146E1
6.972096984873E2,7.022768020164E1
6.970527911857E2,7.051311636075E1
6.969393774870E2,7.070641657384E1
6.965572944437E2,7.110455663961E1
6.962187050033E2,7.147245628980E1
6.960617977017E2,7.175789244890E1
6.959483840029E2,7.195119266199E1
6.955663009596E2,7.234933272776E1
6.952277115193E2,7.271723237795E1
6.950708042176E2,7.300266853705E1
6.949573905189E2,7.319596875015E1
6.945753074756E2,7.359410881591E1
6.942367180352E2,7.396200846610E1
6.940798107336E2,7.424744462521E1
6.939663970349E2,7.444074483830E1
6.935843139916E2,7.483888490407E1
6.932457245512E2,7.520678455426E1
6.930888172496E2,7.549222071336E1
6.929754035508E2,7.568552092645E1
6.925933205075E2,7.608366099222E1
6.922547310672E2,7.645156064241E1
6.920978237655E2,7.673699680151E1
6.919844100668E2,7.693029701460E1
6.916023270235E2,7.732843708037E1
6.912637375831E2,7.769633673056E1
6.910896255335E2,7.801563925335E1
