#' @name apogee-sq-100X.csv
#' @title apogee SQ-100X-SS: Original Quantum Sensor
#' @note
#' Digitized with 'DigitizeIt' from manufacturers product on-line specifications.
#' This are approximate data, both because of the digitizing process, and because they are
#' either typical values or for a particular sensor unit. Individual sensor units
#' are expected to differ to some degree in spectral response.
#'
#' Manufacturer: Apogee Instruments, Inc., Logan, UT, USA.
#'
#' @references \url{https://www.apogeeinstruments.com/quantum/}
#' visited on 2023-10-10.
#'
w.length,s.q.response
3.514109805880E2,3.252416124001E-1
3.520783668381E2,3.289289546771E-1
3.524355856032E2,3.332488151796E-1
3.527408953630E2,3.390867869238E-1
3.539515939460E2,3.494286877245E-1
3.546189801961E2,3.531160300016E-1
3.549761989612E2,3.574358905041E-1
3.552815087209E2,3.632738622482E-1
3.569537460062E2,3.742308350025E-1
3.575548858942E2,3.788097815142E-1
3.582734635967E2,3.867812287391E-1
3.594979940042E2,3.935765698508E-1
3.603734980097E2,4.013697468541E-1
3.607855147420E2,4.064096204535E-1
3.615785225158E2,4.152120370313E-1
3.624412245116E2,4.211225795554E-1
3.628462041770E2,4.308020983707E-1
3.629697819369E2,4.366107255892E-1
3.631790160461E2,4.419345645249E-1
3.641128762160E2,4.477369765090E-1
3.650058391138E2,4.512098205066E-1
3.655103952949E2,4.607978009137E-1
3.657196294040E2,4.661216398494E-1
3.666534895739E2,4.719240518335E-1
3.679274308929E2,4.791762490196E-1
3.682428873560E2,4.850237487129E-1
3.691967279497E2,4.926146034807E-1
3.700594299454E2,4.985251460048E-1
3.705916220108E2,5.091719515625E-1
3.708008561199E2,5.144957904982E-1
3.717347162898E2,5.202982024824E-1
3.726276791876E2,5.237710464799E-1
3.731322353687E2,5.333590268870E-1
3.733414694779E2,5.386828658227E-1
3.742753296478E2,5.444852778068E-1
3.751682925456E2,5.479581218044E-1
3.756728487266E2,5.575461022114E-1
3.758820828358E2,5.628699411471E-1
3.768159430057E2,5.686723531312E-1
3.777089059035E2,5.721451971288E-1
3.782134620846E2,5.817331775359E-1
3.784017061478E2,5.866133904867E-1
3.793555467414E2,5.942042452546E-1
3.802182487372E2,6.001147877786E-1
3.806268630426E2,6.049529661179E-1
3.809423195057E2,6.108004658112E-1
3.818917177616E2,6.243085144942E-1
3.818961600994E2,6.183913205790E-1
3.827552274551E2,6.291432035791E-1
3.831638417606E2,6.339813819184E-1
3.834792982237E2,6.398288816117E-1
3.844286964796E2,6.533369302948E-1
3.844331388173E2,6.474197363795E-1
3.852922061731E2,6.581716193796E-1
3.857008204785E2,6.630097977189E-1
3.860372669876E2,6.693009233970E-1
3.869711271575E2,6.751033353812E-1
3.878640900553E2,6.785761793787E-1
3.883686462364E2,6.881641597858E-1
3.885778803455E2,6.934879987215E-1
3.895117405155E2,6.992904107056E-1
3.904047034132E2,7.027632547032E-1
3.907820471944E2,7.113839483678E-1
3.909056249543E2,7.171925755863E-1
3.911148590635E2,7.225164145220E-1
3.920487192334E2,7.283188265061E-1
3.929416821312E2,7.317916705037E-1
3.934462383123E2,7.413796509108E-1
3.936554724214E2,7.467034898464E-1
3.945893325913E2,7.525059018306E-1
3.954822954891E2,7.559787458281E-1
3.959868516702E2,7.655667262352E-1
3.961750957334E2,7.704469391860E-1
3.971289363271E2,7.780377939539E-1
3.979916383228E2,7.839483364779E-1
3.985238303882E2,7.945951420357E-1
3.987120744513E2,7.994753549866E-1
3.996614727072E2,8.129834036696E-1
3.996659150450E2,8.070662097544E-1
4.005249824008E2,8.178180927545E-1
4.009335967062E2,8.226562710938E-1
4.012700432153E2,8.289473967719E-1
4.022039033852E2,8.347498087560E-1
4.030968662830E2,8.382226527536E-1
4.036133198523E2,8.490047323428E-1
4.058534575217E2,8.587508632054E-1
4.061575678503E2,8.683504671912E-1
4.083977055196E2,8.780965980538E-1
4.087018158482E2,8.876962020395E-1
4.109419535176E2,8.974423329021E-1
4.112460638461E2,9.070419368879E-1
4.134862015155E2,9.167880677505E-1
4.137784144558E2,9.251935725541E-1
4.139876485650E2,9.305174114898E-1
4.149215087349E2,9.363198234739E-1
4.162709882577E2,9.452036552089E-1
4.185046983836E2,9.540438183020E-1
4.192529092194E2,9.609772939068E-1
4.200172740108E2,9.653286122184E-1
4.212912153298E2,9.725808094046E-1
4.216276618388E2,9.788719350827E-1
4.225615220087E2,9.846743470668E-1
4.240486955409E2,9.919249086649E-1
4.246174128535E2,9.971998824620E-1
4.256681617477E2,1.006562644349E0
4.274340397220E2,1.019779714973E0
4.283238398752E2,1.025243380920E0
4.289239593236E2,1.030618013950E0
4.292604058326E2,1.036909139628E0
4.301942660026E2,1.042711551612E0
4.314689342495E2,1.048995480703E0
4.320522737766E2,1.057786057441E0
4.323425286267E2,1.062037269979E0
4.340667023214E2,1.071608691031E0
4.359764229457E2,1.080523574728E0
4.371106224530E2,1.087267737513E0
4.396116692312E2,1.101556361111E0
4.408095350006E2,1.104356863282E0
4.424055054233E2,1.108701802800E0
4.450629724572E2,1.119251617990E0
4.463128905366E2,1.121985441022E0
4.483620140279E2,1.127295167169E0
4.495039724819E2,1.132833745179E0
4.510730011357E2,1.137562161934E0
4.526953183714E2,1.141301735286E0
4.547444418627E2,1.146611461434E0
4.558864003168E2,1.152150039444E0
4.577218783710E2,1.156997445225E0
4.603793454048E2,1.167547260415E0
4.616292634842E2,1.170281083447E0
4.641043062058E2,1.176313739490E0
4.667617732396E2,1.186863554679E0
4.680116913190E2,1.189597377711E0
4.704216134074E2,1.197163615581E0
4.714785263336E2,1.200006503775E0
4.726070416678E2,1.202149542037E0
4.742525239643E2,1.206816855950E0
4.753094368905E2,1.209659744143E0
4.764379522247E2,1.211802782405E0
4.778821057540E2,1.214817525464E0
4.795044229897E2,1.218557098816E0
4.820009706647E2,1.224347524276E0
4.834323777134E2,1.226194622577E0
4.847002360585E2,1.227911696392E0
4.871112745005E2,1.233990951116E0
4.885426815493E2,1.235838049418E0
4.898105398943E2,1.237555123232E0
4.919336239826E2,1.243757619512E0
4.935559412184E2,1.247497192864E0
4.957645345395E2,1.253410859880E0
4.973868517753E2,1.257150433232E0
4.995954450964E2,1.263064100249E0
5.013671265648E2,1.266667086426E0
5.032615954030E2,1.269692784030E0
5.047057489323E2,1.272707527089E0
5.064774304006E2,1.276310513266E0
5.083718992389E2,1.279336210870E0
5.098160527682E2,1.282350953929E0
5.114383700039E2,1.286090527281E0
5.141965771430E2,1.292293915346E0
5.165767355682E2,1.294873061080E0
5.176344446537E2,1.295979218330E0
5.185925069106E2,1.298623064550E0
5.205558990521E2,1.301812492302E0
5.217966111076E2,1.303013303626E0
5.240334014467E2,1.303422643013E0
5.253127947256E2,1.303412829485E0
5.265921880046E2,1.303403015957E0
5.278715812836E2,1.303393202429E0
5.291509745625E2,1.303383388901E0
5.304303678415E2,1.303373575373E0
5.317097611205E2,1.303363761845E0
5.332446695912E2,1.303836119659E0
5.355443063174E2,1.308175661737E0
5.368236995963E2,1.308165848209E0
5.381030928753E2,1.308156034681E0
5.393824861542E2,1.308146221153E0
5.406643429114E2,1.304855054636E0
5.432243006311E2,1.303275440093E0
5.445036939101E2,1.303265626565E0
5.457830871891E2,1.303255813037E0
5.470624804680E2,1.303245999509E0
5.489137358887E2,1.302699255153E0
5.513872477345E2,1.294135365460E0
5.539533035725E2,1.284433057451E0
5.565193594104E2,1.274730749443E0
5.590854152483E2,1.265028441435E0
5.616514710862E2,1.255326133427E0
5.637380951920E2,1.245173629822E0
5.651948917156E2,1.236081632389E0
5.666379014871E2,1.228222002051E0
5.688774761479E2,1.216086332854E0
5.701641387069E2,1.206393838373E0
5.714508012658E2,1.196701343893E0
5.728914680647E2,1.186372245852E0
5.750904616094E2,1.177076196095E0
5.759902513563E2,1.168209692247E0
5.778768447806E2,1.157921552445E0
5.791635073396E2,1.148229057965E0
5.804501698985E2,1.138536563484E0
5.820563400297E2,1.129295491292E0
5.824965966168E2,1.124445998837E0
5.828221889658E2,1.120308982015E0
5.843101575754E2,1.109459080044E0
5.859163277066E2,1.100218007851E0
5.863565842936E2,1.095368515397E0
5.866821766427E2,1.091231498575E0
5.881701452523E2,1.080381596603E0
5.894568078113E2,1.070689102123E0
5.909136043348E2,1.061597104690E0
5.920348727449E2,1.055472504587E0
5.926098158209E2,1.050087897716E0
5.930444246533E2,1.042279388373E0
5.946034580471E2,1.031919124203E0
5.958901206060E2,1.022226629722E0
5.971767831650E2,1.012534135242E0
5.975282371921E2,1.002224165713E0
5.997501082829E2,9.931491462819E-1
6.010367708419E2,9.834566518018E-1
6.023236227050E2,9.735120041718E-1
6.023303240725E2,9.645857826690E-1
6.036495999533E2,9.540558943934E-1
6.040851358353E2,9.467031721515E-1
6.046389262440E2,9.356815761471E-1
6.061979596377E2,9.253213119768E-1
6.074848115008E2,9.153766643468E-1
6.074915128683E2,9.064504428441E-1
6.087785540356E2,8.962536420643E-1
6.100652165946E2,8.865611475841E-1
6.113841138670E2,8.765355656081E-1
6.118121785446E2,8.696670319334E-1
6.131575910206E2,8.574592938825E-1
6.136601027167E2,8.484687528816E-1
6.152191361104E2,8.381084887113E-1
6.165380333828E2,8.280829067352E-1
6.170798219074E2,8.212135007470E-1
6.176660893389E2,8.166366530235E-1
6.186803356301E2,8.076724449894E-1
6.196567816653E2,7.969871713106E-1
6.202430490969E2,7.924103235871E-1
6.210171495311E2,7.837937656235E-1
6.215333462958E2,7.778764886308E-1
6.225475925870E2,7.689122805968E-1
6.234883585729E2,7.584155538678E-1
6.239400837472E2,7.531673336172E-1
6.242422434856E2,7.483237033179E-1
6.244597161121E2,7.426738371745E-1
6.266212062297E2,7.322080912082E-1
6.268192032435E2,7.240973738815E-1
6.270366758700E2,7.184475077381E-1
6.282378032344E2,7.090784235249E-1
6.287329000966E2,7.036528040682E-1
6.291928395092E2,6.988467068356E-1
6.309215348692E2,6.887012713075E-1
6.316147068708E2,6.796818913855E-1
6.319121776351E2,6.756739998224E-1
6.326155251864E2,6.720356992236E-1
6.333880881102E2,6.654671051281E-1
6.336863380145E2,6.613681448042E-1
6.339242321254E2,6.573249767234E-1
6.362619979559E2,6.433364000748E-1
6.364485934502E2,6.382400636413E-1
6.366123772516E2,6.310690539280E-1
6.370563182386E2,6.267219154523E-1
6.377694447022E2,6.235830403508E-1
6.386524141429E2,6.160222829983E-1
6.393455861445E2,6.070029030762E-1
6.396430569089E2,6.029950115132E-1
6.403464044601E2,5.993567109144E-1
6.411189673840E2,5.927881168189E-1
6.416140642462E2,5.873624973623E-1
6.420740036588E2,5.825564001297E-1
6.437721507350E2,5.725264682683E-1
6.440955263863E2,5.678256092243E-1
6.445834002188E2,5.580452972985E-1
6.452417395326E2,5.545101237683E-1
6.463796587767E2,5.481846351652E-1
6.470728307783E2,5.391652552431E-1
6.473703015426E2,5.351573636800E-1
6.480736490939E2,5.315190630813E-1
6.488462120177E2,5.249504689858E-1
6.493413088799E2,5.195248495291E-1
6.498012482926E2,5.147187522965E-1
6.514195371356E2,5.055654800255E-1
6.519146339979E2,5.001398605688E-1
6.523745734105E2,4.953337633362E-1
6.541032687704E2,4.851883278081E-1
6.547964407720E2,4.761689478860E-1
6.550939115364E2,4.721610563230E-1
6.557972590877E2,4.685227557242E-1
6.565698220115E2,4.619541616287E-1
6.570649188737E2,4.565285421721E-1
6.575248582863E2,4.517224449395E-1
6.591743141674E2,4.436582289373E-1
6.601350923080E2,4.369364198380E-1
6.609439093235E2,4.297527778036E-1
6.617164722473E2,4.231841837081E-1
6.622115691095E2,4.177585642514E-1
6.626715085222E2,4.129524670188E-1
6.644002038821E2,4.028070314907E-1
6.650933758837E2,3.937876515687E-1
6.653908466481E2,3.897797600056E-1
6.660941941993E2,3.861414594068E-1
6.668979241611E2,3.806619215803E-1
6.678940708105E2,3.745046609913E-1
6.694364476011E2,3.650292168271E-1
6.699315444633E2,3.596035973705E-1
6.703914838759E2,3.547975001379E-1
6.721201792359E2,3.446520646098E-1
6.728133512374E2,3.356326846877E-1
6.731108220018E2,3.316247931247E-1
6.738141695531E2,3.279864925259E-1
6.745867324769E2,3.214178984304E-1
6.750348916243E2,3.168621449706E-1
6.773493314727E2,3.055414092860E-1
6.778318531124E2,2.997021974064E-1
6.784950002884E2,2.943034658791E-1
6.797609151107E2,2.885783172548E-1
6.807216932514E2,2.818565081554E-1
6.815305102668E2,2.746728661210E-1
6.823342402286E2,2.691933282944E-1
6.832950183693E2,2.624715191951E-1
6.841038353848E2,2.552878771607E-1
6.849075653466E2,2.498083393341E-1
6.858683434872E2,2.430865302348E-1
6.866771605027E2,2.359028882004E-1
6.874808904645E2,2.304233503738E-1
6.884416686051E2,2.237015412744E-1
6.892504856206E2,2.165178992400E-1
6.900542155824E2,2.110383614135E-1
6.910149937230E2,2.043165523141E-1
6.918238107385E2,1.971329102797E-1
6.926275407003E2,1.916533724531E-1
6.935883188410E2,1.849315633538E-1
6.943971358564E2,1.777479213194E-1
6.951483149816E2,1.712601797906E-1
6.960652791236E2,1.687988697341E-1
6.969727720914E2,1.664733357850E-1
6.978668581939E2,1.637163432214E-1
6.985356984966E2,1.563068165127E-1
6.988331692610E2,1.522989249497E-1
6.995365168123E2,1.486606243509E-1
7.003729888227E2,1.421722285870E-1
7.030680440919E2,1.310568815871E-1
7.032786693162E2,1.269199781529E-1
7.033204049354E2,1.225538314836E-1
7.054792537814E2,1.104953937345E-1
7.060840973557E2,1.070478707181E-1
7.072492228860E2,1.001883384221E-1
7.080856948965E2,9.369994265816E-2
7.109406743255E2,8.258336896735E-2
7.132399576839E2,7.319241330794E-2
7.150758951162E2,7.032733563746E-2
7.162295298512E2,6.741369917661E-2
7.185838107935E2,6.226384941911E-2
7.211976283972E2,5.345681788690E-2
7.234969117556E2,4.406586222750E-2
7.253328491879E2,4.120078455701E-2
7.264864839229E2,3.828714809617E-2
7.274085920902E2,3.489115628967E-2
7.296886017603E2,3.342127380011E-2
7.312242371591E2,3.292536351891E-2
7.325148372447E2,3.218926714010E-2
7.345254998987E2,2.854285999605E-2
7.360892027952E2,2.853086568406E-2
7.373710595523E2,2.523969916672E-2
7.399310172721E2,2.366008462400E-2
7.412104105510E2,2.365027109601E-2
7.424898038300E2,2.364045756802E-2
7.440254392287E2,2.314454728682E-2
7.454333776089E2,2.232686232668E-2
7.469713149464E2,1.876476974396E-2
7.478934231136E2,1.536877793745E-2
7.501734327838E2,1.389889544789E-2
7.514528260627E2,1.388908191990E-2
7.527322193417E2,1.387926839191E-2
7.540116126207E2,1.386945486392E-2
7.552910058996E2,1.385964133593E-2
7.565703991786E2,1.384982780793E-2
7.578497924576E2,1.384001427994E-2
7.593854278563E2,1.334410399874E-2
7.607933662365E2,1.252641903860E-2
7.623313035739E2,8.964326455884E-3
7.632534117412E2,5.568334649381E-3
7.655334214114E2,4.098452159820E-3
7.668128146903E2,4.088638631827E-3
7.680922079693E2,4.078825103835E-3
7.693716012482E2,4.069011575843E-3
7.706509945272E2,4.059198047851E-3
7.719303878062E2,4.049384519859E-3
7.732097810851E2,4.039570991867E-3
7.744891743641E2,4.029757463875E-3
7.757685676431E2,4.019943935883E-3
7.770479609220E2,4.010130407891E-3
7.783273542010E2,4.000316879899E-3
7.796067474800E2,3.990503351907E-3
7.808861407589E2,3.980689823915E-3
7.821655340379E2,3.970876295923E-3
7.834449273169E2,3.961062767931E-3
7.847243205958E2,3.951249239939E-3
7.860037138748E2,3.941435711947E-3
7.872831071538E2,3.931622183954E-3
7.885625004327E2,3.921808655962E-3
7.898418937117E2,3.911995127970E-3
7.911212869907E2,3.902181599978E-3
7.924006802696E2,3.892368071986E-3
7.936800735486E2,3.882554543994E-3
7.949594668276E2,3.872741016002E-3
7.962388601065E2,3.862927488010E-3
7.975182533855E2,3.853113960018E-3
7.990819562820E2,3.841119648028E-3
8.006756795666E2,1.275825068096E-3
