#' @name LI_COR_LI_190R_PAR_quantum.spct
#' @title LI-COR LI-190R quantum sensor
#' @note
#' Optical filters are used to tailor the silicon photodiode response
#' to the desired quantum response. The R version is an improved redesign from
#' 2010's replacing the LI-190 sensor from the 1980's. It has improved spectral
#' response among other differences.
#' Digitized with 'DigitizeIt' from manufacturer's PDF brochures. This are approximate
#' data, both because of the digitizing process, and because they are
#' either typical values. Individual sensor units of a given type
#' are expected to differ to some degree in spectral response.
#'
#' Manufacturer: LI-COR Inc., Lincoln, Nebraska
#' \url{http://www.licor.com/}
#'
#' @references LI-COR (2015) Technical Note 'Why Upgrade to the "R" Light and Radiation Sensors?'
#'
w.length,s.q.response
4.028486316718E2,3.007694350334E-1
4.028492229557E2,3.031487613654E-1
4.028498142396E2,3.055280876974E-1
4.028498142396E2,3.055280876974E-1
4.028504055234E2,3.079074140294E-1
4.028504055234E2,3.079074140294E-1
4.028509968073E2,3.102867403613E-1
4.028509968073E2,3.102867403613E-1
4.028515880912E2,3.126660666933E-1
4.028515880912E2,3.126660666933E-1
4.028523805758E2,3.158550249022E-1
4.028523805758E2,3.158550249022E-1
4.028552343418E2,3.273385790739E-1
4.028552343418E2,3.273385790739E-1
4.029569413283E2,2.901112967332E-1
4.035682241534E2,3.388339260741E-1
4.035688154373E2,3.412132524061E-1
4.035694067212E2,3.435925787381E-1
4.035699980051E2,3.459719050701E-1
4.035705892889E2,3.483512314020E-1
4.035711805728E2,3.507305577340E-1
4.035717718567E2,3.531098840660E-1
4.037254071181E2,3.363213637746E-1
4.037617316578E2,3.554879489924E-1
4.039872473295E2,3.580640545995E-1
4.042603436150E2,3.615995064759E-1
4.042841543705E2,3.621614646461E-1
4.042848602156E2,3.650017854549E-1
4.042848602156E2,3.650017854549E-1
4.042854514995E2,3.673811117869E-1
4.042854514995E2,3.673811117869E-1
4.042860427834E2,3.697604381189E-1
4.042860427834E2,3.697604381189E-1
4.042866340673E2,3.721397644508E-1
4.042866340673E2,3.721397644508E-1
4.042872794114E2,3.747366291903E-1
4.042872794114E2,3.747366291903E-1
4.042896890340E2,3.844329504994E-1
4.042896890340E2,3.844329504994E-1
4.046470462288E2,3.936504749003E-1
4.046476128758E2,3.959306626352E-1
4.046680680132E2,3.988650337149E-1
4.049572485342E2,4.036217679911E-1
4.050056352650E2,4.078249291596E-1
4.050062265489E2,4.102042554916E-1
4.050068178328E2,4.125835818235E-1
4.050074091166E2,4.149629081555E-1
4.050080004005E2,4.173422344875E-1
4.050085916844E2,4.197215608195E-1
4.050091829683E2,4.221008871515E-1
4.050097742522E2,4.244802134835E-1
4.050097742522E2,4.244802134835E-1
4.050103655360E2,4.268595398154E-1
4.050103655360E2,4.268595398154E-1
4.050109568199E2,4.292388661474E-1
4.050109568199E2,4.292388661474E-1
4.050115481038E2,4.316181924794E-1
4.050115481038E2,4.316181924794E-1
4.050123405885E2,4.348071506882E-1
4.050123405885E2,4.348071506882E-1
4.057247350101E2,4.439066482569E-1
4.057247350101E2,4.439066482569E-1
4.057281841660E2,4.577860518602E-1
4.057287754499E2,4.601653781922E-1
4.057293667338E2,4.625447045242E-1
4.057299580177E2,4.649240308561E-1
4.057305493015E2,4.673033571881E-1
4.057311405854E2,4.696826835201E-1
4.057317318693E2,4.720620098521E-1
4.057323231532E2,4.744413361841E-1
4.057329144371E2,4.768206625161E-1
4.057329144371E2,4.768206625161E-1
4.057335057209E2,4.791999888480E-1
4.057335057209E2,4.791999888480E-1
4.057340970048E2,4.815793151800E-1
4.057340970048E2,4.815793151800E-1
4.057348301968E2,4.845296798317E-1
4.057348301968E2,4.845296798317E-1
4.058382676742E2,4.542658925559E-1
4.064458919303E2,4.882664402177E-1
4.064459104079E2,4.883407941656E-1
4.064466481401E2,4.913094286444E-1
4.064466481401E2,4.913094286444E-1
4.064490577627E2,5.010057499535E-1
4.064490577627E2,5.010057499535E-1
4.064519156348E2,5.125058272248E-1
4.064525069187E2,5.148851535568E-1
4.064530982026E2,5.172644798887E-1
4.064536894864E2,5.196438062207E-1
4.064544121667E2,5.225518717376E-1
4.066090985995E2,5.099932649252E-1
4.071654310321E2,5.261161309645E-1
4.071661865615E2,5.291563812776E-1
4.071667778454E2,5.315357076096E-1
4.071667778454E2,5.315357076096E-1
4.071673691293E2,5.339150339416E-1
4.071673691293E2,5.339150339416E-1
4.071679604131E2,5.362943602736E-1
4.071679604131E2,5.362943602736E-1
4.071685516970E2,5.386736866056E-1
4.071685516970E2,5.386736866056E-1
4.071691429809E2,5.410530129375E-1
4.071691429809E2,5.410530129375E-1
4.071697342648E2,5.434323392695E-1
4.071697342648E2,5.434323392695E-1
4.071703796089E2,5.460292040090E-1
4.071703796089E2,5.460292040090E-1
4.071727892315E2,5.557255253181E-1
4.071727892315E2,5.557255253181E-1
4.078857790431E2,5.672208723183E-1
4.078863703270E2,5.696001986503E-1
4.078869616109E2,5.719795249823E-1
4.078875528948E2,5.743588513143E-1
4.078881441786E2,5.767381776463E-1
4.078887354625E2,5.791175039782E-1
4.078893267464E2,5.814968303102E-1
4.078899180303E2,5.838761566422E-1
4.078905093142E2,5.862554829742E-1
4.078905093142E2,5.862554829742E-1
4.078911005980E2,5.886348093062E-1
4.078911005980E2,5.886348093062E-1
4.078916918819E2,5.910141356382E-1
4.078916918819E2,5.910141356382E-1
4.078922831658E2,5.933934619701E-1
4.078922831658E2,5.933934619701E-1
4.079077982084E2,5.962931673899E-1
4.079077982084E2,5.962931673899E-1
4.079958625513E2,5.637007130141E-1
4.081218772885E2,5.987737510863E-1
4.086060613559E2,6.080612440797E-1
4.086060613559E2,6.080612440797E-1
4.086062584505E2,6.088543528570E-1
4.086095105119E2,6.219406476829E-1
4.086101017958E2,6.243199740149E-1
4.086108770346E2,6.274395352057E-1
4.086110320824E2,6.280634474439E-1
4.087195940200E2,6.184204883787E-1
4.093224037471E2,6.330473713822E-1
4.093224480934E2,6.332258208571E-1
4.093231901547E2,6.362118754038E-1
4.093231901547E2,6.362118754038E-1
4.093237814386E2,6.385912017358E-1
4.093237814386E2,6.385912017358E-1
4.093244267827E2,6.411880664752E-1
4.093244267827E2,6.411880664752E-1
4.093262451214E2,6.485050614524E-1
4.093262451214E2,6.485050614524E-1
4.093264422160E2,6.492981702297E-1
4.093292343899E2,6.605338779085E-1
4.095654194508E2,6.584173444119E-1
4.100402532553E2,6.640981371354E-1
4.100410087847E2,6.671383874485E-1
4.100416000686E2,6.695177137805E-1
4.100421913524E2,6.718970401125E-1
4.100427826363E2,6.742763664445E-1
4.100433739202E2,6.766556927765E-1
4.100439652041E2,6.790350191084E-1
4.100445564880E2,6.814143454404E-1
4.100445564880E2,6.814143454404E-1
4.100451477718E2,6.837936717724E-1
4.100451477718E2,6.837936717724E-1
4.100457390557E2,6.861729981044E-1
4.100457390557E2,6.861729981044E-1
4.100463303396E2,6.885523244364E-1
4.100463303396E2,6.885523244364E-1
4.100707651459E2,6.916254632728E-1
4.100707651459E2,6.916254632728E-1
4.107601085297E2,7.032201065459E-1
4.107601085297E2,7.032201065459E-1
4.107629664018E2,7.147201838172E-1
4.107635576857E2,7.170995101492E-1
4.107641489696E2,7.194788364811E-1
4.107647402535E2,7.218581628131E-1
4.107647402535E2,7.218581628131E-1
4.107653315373E2,7.242374891451E-1
4.107653315373E2,7.242374891451E-1
4.107660647293E2,7.271878537968E-1
4.107660647293E2,7.271878537968E-1
4.109781346056E2,7.113777743019E-1
4.114771264628E2,7.309246141828E-1
4.114771449404E2,7.309989681306E-1
4.114778826726E2,7.339676026095E-1
4.114778826726E2,7.339676026095E-1
4.114802922952E2,7.436639239186E-1
4.114802922952E2,7.436639239186E-1
4.116156901445E2,7.527094339842E-1
4.121937625250E2,7.570924735636E-1
4.121937810026E2,7.571668275114E-1
4.121944646746E2,7.599179235828E-1
4.121944646746E2,7.599179235828E-1
4.121950559585E2,7.622972499148E-1
4.121950559585E2,7.622972499148E-1
4.121956472424E2,7.646765762468E-1
4.121956472424E2,7.646765762468E-1
4.121964397270E2,7.678655344556E-1
4.121964397270E2,7.678655344556E-1
4.129088341486E2,7.769650320243E-1
4.129088341486E2,7.769650320243E-1
4.129122833046E2,7.908444356275E-1
4.129128745885E2,7.932237619595E-1
4.129134658724E2,7.956030882915E-1
4.129140571562E2,7.979824146235E-1
4.129146484401E2,8.003617409555E-1
4.129152397240E2,8.027410672875E-1
4.129158310079E2,8.051203936194E-1
4.129164222918E2,8.074997199514E-1
4.130223668127E2,7.873242763233E-1
4.132130332802E2,8.104058145220E-1
4.136298062926E2,8.205812845063E-1
4.136302004819E2,8.221675020609E-1
4.136302004819E2,8.221675020609E-1
4.140766071407E2,8.308221748899E-1
4.140884426730E2,8.308220960520E-1
4.142990250078E2,8.333252621669E-1
4.143054901641E2,8.338269826282E-1
4.143456539763E2,8.435767087778E-1
4.143456539763E2,8.435767087778E-1
4.149926338776E2,8.540385149156E-1
4.149926338776E2,8.540385149156E-1
4.150014009386E2,8.540384565172E-1
4.150592350718E2,8.574513821100E-1
4.150592350718E2,8.574513821100E-1
4.150600275565E2,8.606403403188E-1
4.150600275565E2,8.606403403188E-1
4.157730132620E2,8.721191642195E-1
4.157730132620E2,8.721191642195E-1
4.157746885663E2,8.788605888268E-1
4.164868899994E2,8.871835007177E-1
4.164872841887E2,8.887697182723E-1
4.164872841887E2,8.887697182723E-1
4.186247754139E2,9.173074434430E-1
4.186247754139E2,9.173074434430E-1
4.186249725085E2,9.181005522204E-1
4.214729898625E2,9.482197646747E-1
4.214729898625E2,9.482197646747E-1
4.259956908441E2,9.603865894916E-1
4.301306092657E2,9.641366169144E-1
4.350168474338E2,9.666224495118E-1
4.410299087619E2,9.665823958143E-1
4.483580143360E2,9.652743922573E-1
4.547468919972E2,9.652318352038E-1
4.622636880366E2,9.670705502519E-1
4.707208072073E2,9.720509771929E-1
4.780501644595E2,9.757797260889E-1
4.855674298781E2,9.795072233069E-1
4.944008347611E2,9.863739290617E-1
5.028579539318E2,9.913543560027E-1
5.105628145975E2,9.938214134293E-1
5.188321820615E2,9.994326861050E-1
5.246565529243E2,9.962459138025E-1
5.342397129562E2,9.955524841655E-1
5.400654919568E2,9.980320583727E-1
5.457049273885E2,1.006808824824E0
5.511550465159E2,1.009920496444E0
5.596123221464E2,1.015530517442E0
5.669412100193E2,1.017370484168E0
5.761491795572E2,1.019197934113E0
5.874227307889E2,1.015345269091E0
5.947517751216E2,1.017814829874E0
6.035837718668E2,1.019015189119E0
6.148587312362E2,1.020828870606E0
6.236910409009E2,1.023288417964E0
6.328985410596E2,1.023227085740E0
6.413533133340E2,1.018763601832E0
6.413533133340E2,1.018763601832E0
6.484922590636E2,1.012420097500E0
6.548798850466E2,1.007340787993E0
6.614558885755E2,1.004149008979E0
6.680300145873E2,9.934021012843E-1
6.736649126860E2,9.839206400935E-1
6.802387257783E2,9.719145442860E-1
6.839942292925E2,9.611864117624E-1
6.868080015377E2,9.416502208362E-1
6.888704540363E2,9.233782247355E-1
6.906029431225E2,9.059784443076E-1
6.906029431225E2,9.059784443076E-1
6.913095273588E2,8.916977560447E-1
6.913095273588E2,8.916977560447E-1
6.915930808282E2,8.817489448810E-1
6.915930808282E2,8.817489448810E-1
6.920149290273E2,8.726584151178E-1
6.920149290273E2,8.726584151178E-1
6.925483053794E2,8.621756119158E-1
6.926766658771E2,8.596995806830E-1
6.926766658771E2,8.596995806830E-1
6.926900736538E2,8.594350791913E-1
6.934292800675E2,8.488556912559E-1
6.934292800675E2,8.488556912559E-1
6.935241364320E2,8.376410492385E-1
6.935342811740E2,8.376409816632E-1
6.937215221251E2,8.341812079291E-1
6.938557376530E2,8.313251175792E-1
6.938722679793E2,8.311663854507E-1
6.941329078844E2,8.226783713330E-1
6.941329078844E2,8.226783713330E-1
6.948007342836E2,8.111903496831E-1
6.948007342836E2,8.111903496831E-1
6.948281016937E2,8.022511557440E-1
6.948353531335E2,7.917423987462E-1
6.948353531335E2,7.917423987462E-1
6.948388022895E2,8.056218023494E-1
6.948388022895E2,8.056218023494E-1
6.948393935734E2,8.080011286814E-1
6.948393935734E2,8.080011286814E-1
6.948478275809E2,8.022510243476E-1
6.955406562547E2,7.723065034306E-1
6.955412475386E2,7.746858297626E-1
6.955418388225E2,7.770651560946E-1
6.955424301063E2,7.794444824266E-1
6.955727744666E2,7.824845356450E-1
6.956087993755E2,7.686945660750E-1
6.956172533271E2,7.686945097622E-1
6.958347707112E2,7.651665534884E-1
6.958932585416E2,7.623902785785E-1
6.958932585416E2,7.623902785785E-1
6.959617078161E2,7.602370952423E-1
6.959799092233E2,7.599990409736E-1
6.962455651866E2,7.512843905604E-1
6.962455651866E2,7.512843905604E-1
6.964108372433E2,7.416337835667E-1
6.965088096973E2,7.389894306602E-1
6.966950559071E2,7.343617145265E-1
6.968473286011E2,7.169500453832E-1
6.968521922797E2,7.170821980007E-1
6.969450540163E2,7.084517863137E-1
6.969450540163E2,7.084517863137E-1
6.969479118884E2,7.199518635849E-1
6.969479118884E2,7.199518635849E-1
6.969485031723E2,7.223311899169E-1
6.969485031723E2,7.223311899169E-1
6.969490944562E2,7.247105162489E-1
6.969490944562E2,7.247105162489E-1
6.969496857401E2,7.270898425809E-1
6.969504412695E2,7.301300928940E-1
6.976474007181E2,6.771192593382E-1
6.976474007181E2,6.771192593382E-1
6.976479920020E2,6.794985856701E-1
6.976479920020E2,6.794985856701E-1
6.976485832859E2,6.818779120021E-1
6.976491745698E2,6.842572383341E-1
6.976497658537E2,6.866365646661E-1
6.976503571375E2,6.890158909981E-1
6.976509484214E2,6.913952173301E-1
6.976515397053E2,6.937745436621E-1
6.976523465614E2,6.970213327192E-1
6.977155438389E2,6.735073219825E-1
6.977239977906E2,6.735072656698E-1
6.979415151746E2,6.699793093959E-1
6.980757307025E2,6.671232190461E-1
6.980922610288E2,6.669644869176E-1
6.983492546834E2,6.438039604194E-1
6.983498459672E2,6.461832867513E-1
6.983529009340E2,6.584764727999E-1
6.983529009340E2,6.584764727999E-1
6.984885841598E2,6.488260629008E-1
6.986149628768E2,6.414228602357E-1
6.987007729499E2,6.295256372919E-1
6.987013642337E2,6.319049636239E-1
6.987019555176E2,6.342842899559E-1
6.987025468015E2,6.366636162879E-1
6.987031380854E2,6.390429426199E-1
6.987982526672E2,6.248985124421E-1
6.990404080528E2,6.071180148951E-1
6.990476594926E2,5.966092578973E-1
6.990476594926E2,5.966092578973E-1
6.990511086486E2,6.104886615005E-1
6.990511086486E2,6.104886615005E-1
6.990516999325E2,6.128679878325E-1
6.990516999325E2,6.128679878325E-1
6.990522912163E2,6.152473141645E-1
6.990522912163E2,6.152473141645E-1
6.990528825002E2,6.176266404965E-1
6.990528825002E2,6.176266404965E-1
6.990536380296E2,6.206668908096E-1
6.990601339400E2,6.071178834987E-1
6.993996704957E2,5.843137067132E-1
6.994003931760E2,5.872217722301E-1
6.994971502131E2,5.796865818634E-1
6.997412354835E2,5.299833903307E-1
6.997412354835E2,5.299833903307E-1
6.997452759234E2,5.462421202659E-1
6.997452759234E2,5.462421202659E-1
6.997458672073E2,5.486214465979E-1
6.997458672073E2,5.486214465979E-1
6.997464584911E2,5.510007729299E-1
6.997464584911E2,5.510007729299E-1
6.997470497750E2,5.533800992619E-1
6.997470497750E2,5.533800992619E-1
6.997476410589E2,5.557594255939E-1
6.997482323428E2,5.581387519259E-1
6.997488236267E2,5.605180782578E-1
6.997494149105E2,5.628974045898E-1
6.997500061944E2,5.652767309218E-1
6.997505974783E2,5.676560572538E-1
6.997511887622E2,5.700353835858E-1
6.997517800461E2,5.724147099178E-1
6.997525355755E2,5.754549602309E-1
6.997593497116E2,5.433422177515E-1
6.998134190441E2,5.426301829103E-1
6.999721951904E2,5.408587902612E-1
7.004423996176E2,4.938922106913E-1
7.004429909014E2,4.962715370232E-1
7.004435821853E2,4.986508633552E-1
7.004441734692E2,5.010301896872E-1
7.004447647531E2,5.034095160192E-1
7.004453560370E2,5.057888423512E-1
7.004459473208E2,5.081681686832E-1
7.004465386047E2,5.105474950152E-1
7.004471298886E2,5.129268213471E-1
7.004477211725E2,5.153061476791E-1
7.004483124564E2,5.176854740111E-1
7.005870506489E2,5.203282501606E-1
7.007081078110E2,4.915111105076E-1
7.007909614647E2,4.677172559039E-1
7.007909614647E2,4.677172559039E-1
7.007915527485E2,4.700965822359E-1
7.007915527485E2,4.700965822359E-1
7.007921440324E2,4.724759085679E-1
7.007921440324E2,4.724759085679E-1
7.007932083434E2,4.767586959655E-1
7.007939178841E2,4.796138875638E-1
7.007945091679E2,4.819932138958E-1
7.007951004518E2,4.843725402278E-1
7.007956917357E2,4.867518665598E-1
7.007962830196E2,4.891311928918E-1
7.008593121918E2,4.651675181790E-1
7.008775135990E2,4.649294639103E-1
7.011395233118E2,4.415423011166E-1
7.011401145956E2,4.439216274486E-1
7.011431695623E2,4.562148134972E-1
7.011431695623E2,4.562148134972E-1
7.012788527882E2,4.465644035981E-1
7.014052315052E2,4.391612009330E-1
7.014863113072E2,4.082293673333E-1
7.014869025911E2,4.106086936653E-1
7.014874938750E2,4.129880199973E-1
7.014880851588E2,4.153673463292E-1
7.014886764427E2,4.177466726612E-1
7.014892677266E2,4.201259989932E-1
7.014898590105E2,4.225053253252E-1
7.014904502944E2,4.248846516572E-1
7.014910415782E2,4.272639779892E-1
7.014916328621E2,4.296433043211E-1
7.014922241460E2,4.320226306531E-1
7.014928154299E2,4.344019569851E-1
7.014934067138E2,4.367812833171E-1
7.015002680704E2,4.048585564823E-1
7.015437569118E2,4.033853480592E-1
7.015969025100E2,4.024998265388E-1
7.018243470694E2,3.992302730523E-1
7.018243470694E2,3.992302730523E-1
7.018349717016E2,3.824509669346E-1
7.018349717016E2,3.824509669346E-1
7.018384208576E2,3.963303705379E-1
7.018384208576E2,3.963303705379E-1
7.018737380024E2,3.926518849190E-1
7.018882244574E2,3.926275095427E-1
7.021863914208E2,3.677760894185E-1
7.021863914208E2,3.677760894185E-1
7.021869827047E2,3.701554157505E-1
7.021871141011E2,3.706841549354E-1
7.022838711382E2,3.631489645687E-1
7.022838711382E2,3.631489645687E-1
7.023652104481E2,3.729499416228E-1
7.025331794162E2,3.344631556352E-1
7.025331794162E2,3.344631556352E-1
7.025337707001E2,3.368424819672E-1
7.025337707001E2,3.368424819672E-1
7.025343619840E2,3.392218082992E-1
7.025343619840E2,3.392218082992E-1
7.025349532679E2,3.416011346312E-1
7.025349532679E2,3.416011346312E-1
7.025355445518E2,3.439804609632E-1
7.025355445518E2,3.439804609632E-1
7.025361358356E2,3.463597872952E-1
7.025361358356E2,3.463597872952E-1
7.025367271195E2,3.487391136271E-1
7.025367271195E2,3.487391136271E-1
7.025373184034E2,3.511184399591E-1
7.025373184034E2,3.511184399591E-1
7.025379096873E2,3.534977662911E-1
7.025379096873E2,3.534977662911E-1
7.025385009712E2,3.558770926231E-1
7.025385009712E2,3.558770926231E-1
7.025392565006E2,3.589173429362E-1
7.025392565006E2,3.589173429362E-1
7.026982855849E2,3.320827255733E-1
7.027219566496E2,3.320825678976E-1
7.027988876097E2,3.320820554516E-1
7.028278851566E2,3.297025320250E-1
7.028857817032E2,3.245469307831E-1
7.028857817032E2,3.245469307831E-1
7.028858802505E2,3.249434851718E-1
7.028858802505E2,3.249434851718E-1
7.028863532776E2,3.268469462374E-1
7.028870628183E2,3.297021378358E-1
7.029355678059E2,3.204901715033E-1
7.029355678059E2,3.204901715033E-1
7.029441722181E2,3.203868446453E-1
7.029441722181E2,3.203868446453E-1
7.031043147698E2,3.173101158710E-1
7.031043147698E2,3.173101158710E-1
7.031154105814E2,3.173100419606E-1
7.031154105814E2,3.173100419606E-1
7.031472462355E2,3.139090163208E-1
7.031829095957E2,3.142246065311E-1
7.032271167473E2,3.146496645570E-1
7.032297118266E2,2.797339197286E-1
7.032297118266E2,2.797339197286E-1
7.032303031104E2,2.821132460606E-1
7.032303031104E2,2.821132460606E-1
7.032308943943E2,2.844925723925E-1
7.032308943943E2,2.844925723925E-1
7.032314856782E2,2.868718987245E-1
7.032314856782E2,2.868718987245E-1
7.032320769621E2,2.892512250565E-1
7.032320769621E2,2.892512250565E-1
7.032326682460E2,2.916305513885E-1
7.032326682460E2,2.916305513885E-1
7.032357232127E2,3.039237374371E-1
7.032357232127E2,3.039237374371E-1
7.032359203073E2,3.047168462144E-1
7.032372517016E2,3.149341994772E-1
7.033714064385E2,2.942733275380E-1
7.034306662229E2,2.946033953393E-1
7.034954200200E2,2.773528195450E-1
7.034954200200E2,2.773528195450E-1
7.035830039447E2,2.725935755971E-1
7.035830039447E2,2.725935755971E-1
7.035835952286E2,2.749729019291E-1
7.035835952286E2,2.749729019291E-1
7.036804836621E2,2.679664507473E-1
7.036804836621E2,2.679664507473E-1
7.039202739121E2,2.406686478723E-1
7.039275253519E2,2.301598908745E-1
7.039275253519E2,2.301598908745E-1
7.039309745079E2,2.440392944778E-1
7.039309745079E2,2.440392944778E-1
7.039309745079E2,2.440392944778E-1
7.039309745079E2,2.440392944778E-1
7.039315657918E2,2.464186208098E-1
7.039315657918E2,2.464186208098E-1
7.039315657918E2,2.464186208098E-1
7.039315657918E2,2.464186208098E-1
7.039321570757E2,2.487979471417E-1
7.039321570757E2,2.487979471417E-1
7.039321570757E2,2.487979471417E-1
7.039327483595E2,2.511772734737E-1
7.039327483595E2,2.511772734737E-1
7.039333396434E2,2.535565998057E-1
7.039333396434E2,2.535565998057E-1
7.039339309273E2,2.559359261377E-1
7.039339309273E2,2.559359261377E-1
7.039345222112E2,2.583152524697E-1
7.039345222112E2,2.583152524697E-1
7.039351134951E2,2.606945788017E-1
7.039351134951E2,2.606945788017E-1
7.039358690245E2,2.637348291148E-1
7.039358690245E2,2.637348291148E-1
7.039399997993E2,2.406685164759E-1
7.039847507730E2,2.399430367048E-1
7.040022812451E2,2.399282327084E-1
7.042805218281E2,2.218298835771E-1
7.043781986401E2,2.179958675046E-1
7.043781986401E2,2.179958675046E-1
7.044583553823E2,2.230381918947E-1
7.046269156343E2,1.869307322391E-1
7.046269156343E2,1.869307322391E-1
7.046269156343E2,1.869307322391E-1
7.046275069182E2,1.893100585711E-1
7.046275069182E2,1.893100585711E-1
7.046275069182E2,1.893100585711E-1
7.046280982021E2,1.916893849031E-1
7.046280982021E2,1.916893849031E-1
7.046286894860E2,1.940687112351E-1
7.046286894860E2,1.940687112351E-1
7.046292807698E2,1.964480375671E-1
7.046292807698E2,1.964480375671E-1
7.046298720537E2,1.988273638991E-1
7.046298720537E2,1.988273638991E-1
7.046304633376E2,2.012066902310E-1
7.046304633376E2,2.012066902310E-1
7.046310546215E2,2.035860165630E-1
7.046310546215E2,2.035860165630E-1
7.046316459054E2,2.059653428950E-1
7.046316459054E2,2.059653428950E-1
7.046322371892E2,2.083446692270E-1
7.046322371892E2,2.083446692270E-1
7.046328284731E2,2.107239955590E-1
7.046328284731E2,2.107239955590E-1
7.046335840025E2,2.137642458721E-1
7.046335840025E2,2.137642458721E-1
7.046950587551E2,1.833187948835E-1
7.046950587551E2,1.833187948835E-1
7.047035127068E2,1.833187385707E-1
7.047035127068E2,1.833187385707E-1
7.049210300908E2,1.797907822969E-1
7.049210300908E2,1.797907822969E-1
