w.length,s.e.response
3.527466193818E2,1.055687019819E-3
3.558276255335E2,1.055687019819E-3
3.589086316851E2,1.055687019819E-3
3.619896378368E2,1.055687019819E-3
3.650706439885E2,1.055687019819E-3
3.681516501402E2,1.055687019819E-3
3.711984228901E2,2.311574415750E-3
3.747860833867E2,5.462213665543E-3
3.779228410783E2,7.935765797530E-3
3.811380910694E2,1.235867358320E-2
3.835566808985E2,1.874731816250E-2
3.866376870502E2,2.661026533703E-2
3.889291853755E2,3.336748556514E-2
3.909552036707E2,4.153020760070E-2
3.924299786153E2,5.373743308915E-2
3.936161659837E2,6.287810917954E-2
3.946524110527E2,7.298199629881E-2
3.961888061203E2,8.518922178726E-2
3.973133733657E2,9.432989787765E-2
3.984194545742E2,1.044010227170E-1
4.003096518482E2,1.186927482637E-1
4.020170427573E2,1.282006349079E-1
4.039940217046E2,1.370191485794E-1
4.056372249855E2,1.461925869496E-1
4.075628538303E2,1.557209500188E-1
4.094371325725E2,1.642118408913E-1
4.128454956278E2,1.720747880658E-1
4.155210927200E2,1.769629202259E-1
4.183913067008E2,1.819034720339E-1
4.214723128525E2,1.878006824148E-1
4.240205616904E2,1.933702699968E-1
4.276343251558E2,2.015608399703E-1
4.301825739938E2,2.071304275522E-1
4.331377723942E2,2.113403805186E-1
4.364619579600E2,2.163038659225E-1
4.399583497625E2,2.212182079066E-1
4.437710948752E2,2.279754281347E-1
4.467365632962E2,2.330126286684E-1
4.499010133644E2,2.385822162503E-1
4.535147768298E2,2.448070494302E-1
4.572119842118E2,2.507042598111E-1
4.610563096376E2,2.569094356230E-1
4.639901977455E2,2.605329437792E-1
4.670288400626E2,2.644152739466E-1
4.707684112792E2,2.703616277474E-1
4.736761108348E2,2.749073940826E-1
4.764028012791E2,2.790108696394E-1
4.797456929536E2,2.843183589822E-1
4.826233526993E2,2.883612243211E-1
4.857043588509E2,2.922926979083E-1
4.890811415932E2,2.965304988126E-1
4.929092917366E2,3.017642730256E-1
4.966488629532E2,3.077106268264E-1
5.003460703352E2,3.136078372073E-1
5.034270764869E2,3.195050475882E-1
5.061807257349E2,3.254022579691E-1
5.090563314765E2,3.309718455510E-1
5.126700949419E2,3.371966787309E-1
5.155777944975E2,3.417424450661E-1
5.194059446410E2,3.469762192792E-1
5.227301302068E2,3.519397046831E-1
5.262265220092E2,3.568540466672E-1
5.292651643263E2,3.607363768346E-1
5.324719782292E2,3.663551078364E-1
5.355529843808E2,3.722523182173E-1
5.386339905325E2,3.781495285982E-1
5.416315527676E2,3.843743617780E-1
5.441798016055E2,3.899439493600E-1
5.477935650709E2,3.981345193334E-1
5.503418139089E2,4.037041069154E-1
5.539555773743E2,4.099289400952E-1
5.576527847563E2,4.158261504761E-1
5.613499921383E2,4.217233608570E-1
5.644309982899E2,4.276205712379E-1
5.675120044416E2,4.335177816188E-1
5.707401286370E2,4.397229574307E-1
5.738211347887E2,4.436544310180E-1
5.769021409403E2,4.475859046052E-1
5.802789236826E2,4.518237055095E-1
5.841070738260E2,4.570574797226E-1
5.878466450426E2,4.630038335233E-1
5.908852873597E2,4.668861636907E-1
5.939662935114E2,4.708176372780E-1
5.972059714798E2,4.750669049802E-1
6.001706696493E2,4.787297278723E-1
6.033402547278E2,4.834474961771E-1
6.069488831830E2,4.885584118405E-1
6.106460905650E2,4.944556222214E-1
6.132418382478E2,4.992471056559E-1
6.161919016380E2,5.042843061896E-1
6.193563517063E2,5.098538937715E-1
6.223115501067E2,5.140638467379E-1
6.253925562584E2,5.179953203251E-1
6.284735624101E2,5.219267939124E-1
6.316855113232E2,5.266937056370E-1
6.353827187052E2,5.325909160179E-1
6.390799260872E2,5.384881263987E-1
