#' @name ams-TSL254R.csv
#' @title ams-TSL254R light-to-voltage sensor
#' @description
#' TSL254R light-to-voltage optical sensor combining a photodiode
#' and a transimpedance amplifier. The spectral response is nearly identical
#' for type TSL250, TSL251 and TSL252.
#' @note
#' Digitized with 'DigitizeIt' from manufacturers' electronic component data
#' sheet. This are approximate data, both because of the digitizing process,
#' and because they are either typical values or for a specific sensor unit.
#' Individual sensor units are expected to differ to some
#' degree in spectral response.
#'
#' Manufacturer: ams-OSRAM AG, Austria (part is no longer in production).
#'
#' @references Data sheet for TSL254R (TAOS, TAOS071C − SEPTEMBER 2007)
#'
w.length,s.e.response
3.083921537064E2,8.178987081193E-2
3.083961048661E2,7.958512370544E-2
3.083986268830E2,7.817783831832E-2
3.084011488998E2,7.677055293120E-2
3.084036709166E2,7.536326754408E-2
3.084061929334E2,7.395598215696E-2
3.084087149502E2,7.254869676984E-2
3.084123578634E2,7.051595121066E-2
3.084790131668E2,8.311320906766E-2
3.089327690292E2,8.509588808930E-2
3.094920014899E2,8.703814616186E-2
3.096737465790E2,8.862934624808E-2
3.097701536744E2,9.707283339073E-2
3.097737565556E2,9.506242569484E-2
3.097773594368E2,9.305201799895E-2
3.097813226061E2,9.084056953348E-2
3.098921644266E2,1.002823741080E-1
3.101050292170E2,1.017010281504E-1
3.116047407689E2,1.189824942507E-1
3.116072627858E2,1.175752088635E-1
3.116097848026E2,1.161679234764E-1
3.116123068194E2,1.147606380893E-1
3.116148288362E2,1.133533527022E-1
3.116173508530E2,1.119460673151E-1
3.116198728699E2,1.105387819279E-1
3.116221426850E2,1.092722250795E-1
3.116250009707E2,1.076773016408E-1
3.118327476029E2,1.230782248011E-1
3.134483350664E2,1.358661358709E-1
3.134508570832E2,1.344588504838E-1
3.134533791000E2,1.330515650966E-1
3.134559011169E2,1.316442797095E-1
3.134584231337E2,1.302369943224E-1
3.134606929488E2,1.289704374740E-1
3.134635512346E2,1.273755140352E-1
3.136763419004E2,1.399618664213E-1
3.152919293639E2,1.527497774911E-1
3.152944513807E2,1.513424921040E-1
3.152969733975E2,1.499352067168E-1
3.152994954143E2,1.485279213297E-1
3.153020174312E2,1.471206359426E-1
3.153042872463E2,1.458540790942E-1
3.153071455320E2,1.442591556555E-1
3.155199361978E2,1.568455080415E-1
3.171380456781E2,1.682261337242E-1
3.171405676950E2,1.668188483371E-1
3.171430897118E2,1.654115629499E-1
3.171456117286E2,1.640042775628E-1
3.171478815438E2,1.627377207144E-1
3.171507398295E2,1.611427972757E-1
3.173660525121E2,1.723218642746E-1
3.189740739251E2,1.893316315058E-1
3.189765959420E2,1.879243461186E-1
3.189791179588E2,1.865170607315E-1
3.189816399756E2,1.851097753444E-1
3.189841619924E2,1.837024899573E-1
3.189866840093E2,1.822952045702E-1
3.189892060261E2,1.808879191830E-1
3.189914758412E2,1.796213623346E-1
3.189943341270E2,1.780264388959E-1
3.192020807591E2,1.934273620562E-1
3.203868474511E2,2.014374529927E-1
3.212368761659E2,2.028395601764E-1
3.245307074900E2,2.255578811484E-1
3.245348688177E2,2.232358602597E-1
3.245377271035E2,2.216409368209E-1
3.248399740062E2,2.307407392100E-1
3.282339108917E2,2.503889021806E-1
3.282374417153E2,2.484187026387E-1
3.282400477993E2,2.469645077386E-1
3.285448167189E2,2.546570247406E-1
3.319448064448E2,2.709277027821E-1
3.319470762599E2,2.696611459337E-1
3.319499345457E2,2.680662224950E-1
3.323961799475E2,2.751827483027E-1
3.327837104414E2,2.762479096888E-1
3.332563482026E2,2.774719290376E-1
3.342574283628E2,2.822153922131E-1
3.346449588566E2,2.832805535992E-1
3.351175966179E2,2.845045729480E-1
3.361186767780E2,2.892480361235E-1
3.365062072718E2,2.903131975096E-1
3.375920885000E2,2.939152826393E-1
3.378094809458E2,2.953449085919E-1
3.412514688570E2,3.058563747694E-1
3.414485764814E2,3.078998839361E-1
3.421426943080E2,3.100923320823E-1
3.425225345969E2,3.111606275802E-1
3.435661924557E2,3.159713263778E-1
3.439537229495E2,3.170364877639E-1
3.450396041777E2,3.206385728937E-1
3.452569966235E2,3.220681988462E-1
3.465035130244E2,3.259944116177E-1
3.478249775407E2,3.294460425144E-1
3.482410116929E2,3.306531580829E-1
3.488960921591E2,3.346231741905E-1
3.495902099857E2,3.368156223367E-1
3.499700502746E2,3.378839178346E-1
3.510137081334E2,3.426946166322E-1
3.514012386272E2,3.437597780183E-1
3.526154855987E2,3.475282573931E-1
3.529972767301E2,3.486903374200E-1
3.534872085219E2,3.499128495920E-1
3.544792560307E2,3.531536159163E-1
3.548610471621E2,3.543156959433E-1
3.553509789540E2,3.555382081152E-1
3.563977879821E2,3.590270332634E-1
3.567810917939E2,3.603316054651E-1
3.585797875795E2,3.642091904782E-1
3.592130886393E2,3.655796252430E-1
3.600730893437E2,3.686224060989E-1
3.604548804751E2,3.697844861259E-1
3.609448122669E2,3.710069982978E-1
3.619368597757E2,3.742477646222E-1
3.623186509071E2,3.754098446492E-1
3.628085826990E2,3.766323568211E-1
3.638006302078E2,3.798731231454E-1
3.641824213392E2,3.810352031724E-1
3.646723531310E2,3.822577153443E-1
3.657191621592E2,3.857465404925E-1
3.661024659710E2,3.870511126942E-1
3.679011617566E2,3.909286977073E-1
3.686315366609E2,3.924257161027E-1
3.691779811982E2,3.937143744777E-1
3.696016395993E2,3.947830601805E-1
3.746585660616E2,4.072421130753E-1
3.756905620848E2,4.113487855008E-1
3.761295191129E2,4.124608793272E-1
3.768545892826E2,4.150287766468E-1
3.772363804140E2,4.161908566738E-1
3.777263122058E2,4.174133688457E-1
3.782696726481E2,4.190807350114E-1
3.789778306646E2,4.228531383196E-1
3.793653611584E2,4.239182997056E-1
3.805796081299E2,4.276867790804E-1
3.809613992613E2,4.288488591074E-1
3.814513310531E2,4.300713712793E-1
3.824433785619E2,4.333121376037E-1
3.828251696933E2,4.344742176307E-1
3.833151014851E2,4.356967298026E-1
3.841787832507E2,4.387711018819E-1
3.843961756965E2,4.402007278344E-1
3.876185151579E2,4.507903729306E-1
3.890410658024E2,4.547820828972E-1
3.898544224373E2,4.571949393805E-1
3.902918903199E2,4.586664714403E-1
3.906650335925E2,4.598855704623E-1
3.918965648779E2,4.633919010704E-1
3.996169129145E2,4.754665997760E-1
4.008741322959E2,4.959064832748E-1
4.009447067333E2,4.980183781286E-1
4.019147162493E2,5.069167696459E-1
4.021065846961E2,5.083558728739E-1
4.022631218219E2,5.097782152221E-1
