#' @name TOCON_Blue.data
#' @note
#' TOCON_Blue.
#' pre-amplified GaP blue light detector.
#' Manufacturer: sglux GmbH, Max-Planck-Str. 3, D-12489 Berlin.
#' Digitized with 'enguage' from manufacturers brochures. This are approximate
#' data, both because of the digitizing process, and because they are
#' either typical values or for a particular sensor unit. Individual sensor units
#' are expected to differ to some degree in spectral response.
#'
#' @references 
#' sglux TOCON selection guide Ver 5.0 
#' \url{http://www.sglux.de/}
#'
w.length,s.e.response
2.760551685824E2,2.081800851269E-3
2.762011918489E2,2.081029058105E-3
2.765297203293E2,2.079292649647E-3
2.768485096082E2,2.077607716883E-3
2.770490790199E2,2.076547624855E-3
2.773849715749E2,2.074772294226E-3
2.775993710781E2,2.073639104463E-3
2.778137705812E2,2.072505914700E-3
2.782497162377E2,2.070201762182E-3
2.785248622668E2,2.068747501986E-3
2.786999551944E2,2.067822063679E-3
2.790651490148E2,2.065891863783E-3
2.792502472525E2,2.064913543287E-3
2.795253932816E2,2.063459283091E-3
2.798005393106E2,2.062005022896E-3
2.800756853397E2,2.060550762700E-3
2.803508313688E2,2.059096502504E-3
2.806259773979E2,2.057642242308E-3
2.809011234269E2,2.056187982112E-3
2.811762694560E2,2.054733721916E-3
2.814514154851E2,2.053279461720E-3
2.817265615141E2,2.051825201524E-3
2.820017075432E2,2.050370941328E-3
2.822768535723E2,2.048916681132E-3
2.825519996014E2,2.047462420936E-3
2.828271456304E2,2.046008160740E-3
2.831023110496E2,2.027999571981E-3
2.833774958590E2,1.993436654657E-3
2.836527194486E2,1.925765080206E-3
2.840931198503E2,1.781071038244E-3
2.843898212471E2,1.647069040412E-3
2.848486771802E2,1.406262942101E-3
2.852763456661E2,1.169233513449E-3
2.855256075541E2,1.020710789709E-3
2.857689674476E2,8.457986494693E-4
2.860055306596E2,6.951137630711E-4
2.863489637916E2,5.049144613904E-4
2.866988257919E2,3.318940790717E-4
2.869699423559E2,2.304340892935E-4
2.872413782636E2,1.482748471626E-4
2.874971229701E2,1.469231309546E-4
2.877683697707E2,2.262140712449E-4
2.880091739513E2,2.886114221796E-4
2.883743151162E2,4.735785108927E-4
2.885734856696E2,5.157709487879E-4
2.889030289399E2,6.682725213223E-4
2.892305938124E2,7.558157822831E-4
2.895948315433E2,7.566250391286E-4
2.900378184284E2,6.409062257496E-4
2.903392703288E2,5.293643381894E-4
2.906580511184E2,3.938459100939E-4
2.909098357448E2,2.730300962307E-4
2.914098507252E2,7.653459481938E-5
2.917183373473E2,2.906164362597E-5
2.922769865540E2,9.554726179556E-6
2.924595834642E2,8.589626231348E-6
2.927347294933E2,7.135366035402E-6
2.930098755224E2,5.681105839470E-6
2.932850215515E2,4.226845643523E-6
2.935601675805E2,2.772585447591E-6
2.938353136096E2,1.318325251659E-6
2.941104596387E2,-1.359349442870E-7
2.943856056677E2,-1.590195140219E-6
2.946607516968E2,-3.044455336165E-6
2.949358977259E2,-4.498715532097E-6
2.952110437550E2,-5.952975728030E-6
2.954861897840E2,-7.407235923976E-6
2.957613358131E2,-8.861496119908E-6
2.960364818422E2,-1.031575631585E-5
2.963116278712E2,-1.177001651179E-5
2.965867739003E2,-1.322427670773E-5
2.968619199294E2,-1.467853690366E-5
2.971370659585E2,-1.613279709960E-5
2.974122119875E2,-1.758705729554E-5
2.976873580166E2,-1.904131749147E-5
2.979625040457E2,-2.049557768742E-5
2.982376500747E2,-2.194983788335E-5
2.985128154939E2,-3.995842664303E-5
