#' @name TOCON_GaP.data
#' @note
#' TOCON_GaP.
#' pre-amplified GaP light detector.
#' Manufacturer: sglux GmbH, Max-Planck-Str. 3, D-12489 Berlin.
#' Digitized with 'enguage' from manufacturers brochures. This are approximate
#' data, both because of the digitizing process, and because they are
#' either typical values or for a particular sensor unit. Individual sensor units
#' are expected to differ to some degree in spectral response.
#'
#' @references 
#' sglux TOCON selection guide Ver 5.0 
#' \url{http://www.sglux.de/}
#'
w.length,s.e.response
2.012232737765E2,1.446526618903E-1
2.015918201323E2,1.450018104735E-1
2.018239069090E2,1.453683838265E-1
2.021182745952E2,1.460087640721E-1
2.025497832461E2,1.471151566787E-1
2.027810310846E2,1.476160792962E-1
2.030637553982E2,1.480504209672E-1
2.035068417353E2,1.485588020299E-1
2.037883683082E2,1.489345497432E-1
2.042117069138E2,1.497213970006E-1
2.044896173593E2,1.504867972777E-1
2.049150619141E2,1.518399885934E-1
2.052798833557E2,1.532999920154E-1
2.055509453899E2,1.544548469503E-1
2.059140581073E2,1.560573499643E-1
2.061970963372E2,1.572661518528E-1
2.065684539586E2,1.587761417232E-1
2.068532792960E2,1.599427483605E-1
2.071832191736E2,1.612986660206E-1
2.074347923059E2,1.623937850932E-1
2.077016803993E2,1.635834904608E-1
2.080493358417E2,1.651759037595E-1
2.083154174901E2,1.664066836361E-1
2.086541051485E2,1.679619104629E-1
2.090620327126E2,1.697045172731E-1
2.094141194529E2,1.710166211708E-1
2.096406284934E2,1.717055954612E-1
2.103770918815E2,1.735100072980E-1
2.108059392583E2,1.744296772839E-1
2.114698497766E2,1.755470565631E-1
2.117118958888E2,1.758870116855E-1
2.120481844347E2,1.763371054657E-1
2.124690627448E2,1.768066791498E-1
2.128522730024E2,1.772523454881E-1
2.131219267125E2,1.777198133360E-1
2.139112623895E2,1.793087168942E-1
2.141867084117E2,1.797222991451E-1
2.145744920867E2,1.800350754552E-1
2.149084473594E2,1.801619012272E-1
2.152081184479E2,1.801957906835E-1
2.154832644769E2,1.801943364233E-1
2.157584105060E2,1.801928821631E-1
2.160335565351E2,1.801914279029E-1
2.163087025642E2,1.801899736427E-1
2.165838485932E2,1.801885193825E-1
2.168589946223E2,1.801870651223E-1
2.171341406514E2,1.801856108621E-1
2.174092866804E2,1.801841566019E-1
2.176844327095E2,1.801827023417E-1
2.179595787386E2,1.801812480816E-1
2.182347247677E2,1.801797938214E-1
2.185098707967E2,1.801783395612E-1
2.187850168258E2,1.801768853010E-1
2.190601628549E2,1.801754310408E-1
2.195187395700E2,1.801730072738E-1
2.201948757649E2,1.797427024541E-1
2.206267013276E2,1.800552070751E-1
2.209105829765E2,1.804452265549E-1
2.212567703659E2,1.811212071394E-1
2.216261372205E2,1.817766941476E-1
2.220007964281E2,1.822483815666E-1
2.223575939734E2,1.824489894027E-1
2.226037586743E2,1.824880885154E-1
2.236968397637E2,1.813660036537E-1
2.240671559871E2,1.816951317336E-1
2.246055817668E2,1.826226334371E-1
2.248760681970E2,1.832263244380E-1
2.251561386494E2,1.839696994303E-1
2.256396436148E2,1.857222726060E-1
2.267268905024E2,1.898103525738E-1
2.270733331125E2,1.907930779464E-1
2.273036670848E2,1.913427236331E-1
2.276043937044E2,1.918503148121E-1
2.282209259367E2,1.932379596857E-1
2.286885815670E2,1.937477415338E-1
2.292151717843E2,1.951040277892E-1
2.297903301461E2,1.979696914714E-1
2.301487611179E2,1.995100990790E-1
2.303591128533E2,2.004507388114E-1
2.307536659556E2,2.022114683006E-1
2.310016842612E2,2.034458909835E-1
2.312141955345E2,2.047178665890E-1
2.314872686657E2,2.064861488824E-1
2.322576943573E2,2.093897482021E-1
2.326428303817E2,2.111324685499E-1
2.330829477480E2,2.134724273865E-1
2.332898293492E2,2.145263899407E-1
2.335707108420E2,2.159110458965E-1
2.338777177114E2,2.173257292476E-1
2.341030125144E2,2.184701960226E-1
2.344179770285E2,2.201554857723E-1
2.346684884285E2,2.218279779087E-1
2.349060461404E2,2.236844743560E-1
2.351645982527E2,2.264311093306E-1
2.353501888090E2,2.284715654695E-1
2.355907974233E2,2.309496653415E-1
2.357560298629E2,2.324135902063E-1
2.365825374635E2,2.382892506276E-1
2.368206704065E2,2.403964880066E-1
2.370195479904E2,2.421378348428E-1
2.372651931684E2,2.442711776830E-1
2.376091353132E2,2.470226823373E-1
2.379638002898E2,2.496032670550E-1
2.382366195026E2,2.515883322225E-1
2.388067816025E2,2.561542850785E-1
2.389940830445E2,2.577425008167E-1
2.392132521748E2,2.595291988341E-1
2.393798457595E2,2.608526564046E-1
2.399758487166E2,2.647811349770E-1
2.401911147742E2,2.658762548453E-1
2.403945434615E2,2.668237630716E-1
2.407730455360E2,2.684008422091E-1
2.414971576768E2,2.713937813771E-1
2.416998194605E2,2.722559545910E-1
2.420114269142E2,2.736078246171E-1
2.423036591785E2,2.749165721254E-1
2.425725441058E2,2.761605805664E-1
2.428535154395E2,2.774685347999E-1
2.431723766840E2,2.789852398899E-1
2.434305434019E2,2.801996913099E-1
