#' @name KIPP_CUV_5_UVAB
#' @note
#' CUV 5 Broadband UV Radiometer
#' Detection system includes optical filters and a photodiode
#' 
#' Manufacturer: Kipp & Zonen B.V., Delftechpark 36, 2628 XH Delft
#' @url http://www.kippzonnen.com/
#' @reference Brochure 'Broadband UV Radiometers'
#'
#'
w.length,s.e.response
280.004,0.295399
280.017,0.295597
280.048,0.296081
281.467,0.319078
282.589,0.338524
282.885,0.343858
282.989,0.345742
283.788,0.360611
284.69,0.37818
285.691,0.398671
285.721,0.399309
285.961,0.404395
286.752,0.41632
288.041,0.436509
288.535,0.444504
288.804,0.448925
288.943,0.451488
290.361,0.478512
291.121,0.493652
291.777,0.507112
291.908,0.509226
293.198,0.530477
293.966,0.543549
294.23,0.548116
295.65,0.573348
296.036,0.580401
296.171,0.582902
297.071,0.598231
298.233,0.618633
298.623,0.625652
298.87,0.630117
298.88,0.630299
299.509,0.641846
299.791,0.647089
300.147,0.65294
300.302,0.655496
300.695,0.662031
300.785,0.663553
301.554,0.676558
302.322,0.689813
302.501,0.692929
302.636,0.695303
303.479,0.710253
303.927,0.718344
304.054,0.720448
304.25,0.723716
304.968,0.735813
305.149,0.738905
305.737,0.748999
306.049,0.754417
307.041,0.771886
307.162,0.77405
307.208,0.774876
308.451,0.797446
308.625,0.800315
308.985,0.806308
309.105,0.808324
309.527,0.815413
310.54,0.832722
310.791,0.837048
310.815,0.837467
311.813,0.854963
311.967,0.857103
312.104,0.859001
312.217,0.860574
313.644,0.880648
313.653,0.880777
314.168,0.888135
314.812,0.897428
315.045,0.900806
315.598,0.906198
315.85,0.908661
315.974,0.909868
317.278,0.922744
317.803,0.927978
318.039,0.930342
318.277,0.932726
318.576,0.932726
320.003,0.932726
320.137,0.932726
320.363,0.932726
320.863,0.932726
321.172,0.930964
322.471,0.923595
322.599,0.92287
322.818,0.921636
323.708,0.916627
324.545,0.904321
324.546,0.9043
325.143,0.895619
325.974,0.883685
326.942,0.869978
327.007,0.868773
327.921,0.85206
327.986,0.850879
329.399,0.825704
329.467,0.824946
329.477,0.824835
330.183,0.817038
331.293,0.804918
331.668,0.800865
331.986,0.797446
333.367,0.780199
333.414,0.779617
334.127,0.770859
334.185,0.770156
335.828,0.778724
336.068,0.779981
336.386,0.781655
336.771,0.783682
338.396,0.799434
338.842,0.803805
339.324,0.808565
339.615,0.811452
340.854,0.828556
341.685,0.840233
342.718,0.854963
342.819,0.856308
343.441,0.864626
344.787,0.882906
346.079,0.900806
346.545,0.906675
347.218,0.915212
347.761,0.922158
349.261,0.941639
349.828,0.949108
350.734,0.949108
350.839,0.949108
351.848,0.949108
352.285,0.949108
353.708,0.949108
354.822,0.949108
354.848,0.949108
355.389,0.949108
356.94,0.954958
357.926,0.958694
359.374,0.964206
359.785,0.965778
360.043,0.965778
361.289,0.965778
363.382,0.965778
363.794,0.965778
363.923,0.965778
364.392,0.965778
366.616,0.965778
367.156,0.965778
367.415,0.961576
367.755,0.95609
369.333,0.93104
370.26,0.916627
370.342,0.914945
371.166,0.898177
372.309,0.875449
373.364,0.854963
373.447,0.852374
374.143,0.830878
374.38,0.823686
376.211,0.770156
376.294,0.767121
376.991,0.742369
377.228,0.734126
378.495,0.691589
378.798,0.681786
379.042,0.670691
379.063,0.669776
380.34,0.614652
381.12,0.583218
381.128,0.582902
381.135,0.582532
381.345,0.571693
382.821,0.500839
384.236,0.441177
384.248,0.440495
384.714,0.415271
385.676,0.367707
386.438,0.33391
387.048,0.303446
387.104,0.300806
388.403,0.245385
388.771,0.231654
389.573,0.197092
389.643,0.194337
390.743,0.155712
390.845,0.152533
390.941,0.148662
391.784,0.118577
392.273,0.103995
392.37,0.101316
392.826,0.0896703
393.737,0.0702177
394.09,0.0638694
394.649,0.0545727
395.389,0.0443101
395.431,0.0436699
396.472,0.0304539
396.948,0.0258284
397.643,0.0199455
398.118,0.0167133
398.422,0.0147428
399.202,0.0106949
399.809,0.00832923
399.979,0.00776319
