#' @name Skye_SKL310.spct
#'
#' @title Skye Lux sensor SKL310
#'
#' @note
#' Spectral data digitized from figure in manufacturer's manual.
#' This is typical measured data, and for specific sensor units the
#' calibration data supplied with the sensor must be used as individual
#' may differ in their spectral response. Furthermore, the digigitizing
#' process from figures with a linear scale is prone to errors, which
#' are specially noticeable in regions of low responsivity.
#'
#' Manufacturer: Skye Instruments, Llandrindod Wells, Powys, UK
#' \url{http://www.skyeinstruments.com/}
#'
#' @references
#' Manufacturer's brochure dated 2007-10-09
#'
w.length,s.e.response
4.094129979036E2,3.166666666667E-2
4.710482180294E2,3.166666666667E-2
4.814088050314E2,5.833333333333E-2
4.903102725367E2,4.050000000000E-1
5.010922431866E2,7.616666666667E-1
5.098144654088E2,8.933333333333E-1
5.170073375262E2,9.566666666667E-1
5.289360587002E2,9.900000000000E-1
5.399350104822E2,1.001666666667E0
5.497232704403E2,9.383333333333E-1
5.592033542977E2,8.650000000000E-1
5.689758909853E2,8.266666666667E-1
5.825178197065E2,7.950000000000E-1
5.897914046122E2,7.300000000000E-1
5.935786163522E2,7.083333333333E-1
6.005335429769E2,6.500000000000E-1
6.106593291405E2,5.500000000000E-1
6.195272536688E2,4.500000000000E-1
6.309088050314E2,3.533333333333E-1
6.397672955975E2,2.683333333333E-1
6.483050314465E2,1.933333333333E-1
6.587285115304E2,1.200000000000E-1
6.697631027254E2,7.500000000000E-2
6.814213836478E2,3.833333333333E-2
6.946415094340E2,1.833333333333E-2
7.119433962264E2,8.333333333333E-3
7.283018867925E2,0
7.503155136268E2,0
