w.length,s.e.response
391.431,0.029574
392.561,0.0521499
393.691,0.0724687
395.951,0.128905
396.704,0.151479
397.458,0.185337
397.834,0.207909
401.601,0.478763
401.977,0.501335
402.731,0.562277
403.107,0.584848
404.237,0.636764
405.367,0.65934
407.25,0.677406
410.64,0.686453
417.043,0.709059
418.927,0.727125
420.056,0.747444
422.316,0.765512
425.706,0.772302
428.719,0.765548
432.109,0.75654
435.122,0.763328
437.006,0.785908
439.642,0.801721
443.032,0.810768
444.539,0.813033
448.305,0.815312
451.695,0.819845
455.461,0.826637
458.851,0.83117
462.618,0.837962
466.008,0.847009
469.774,0.853801
473.164,0.860591
476.93,0.865126
480.32,0.869659
481.827,0.862897
485.217,0.865173
492.373,0.912609
495.386,0.926168
499.153,0.930703
502.919,0.919439
506.685,0.908176
508.569,0.903672
510.075,0.901424
511.582,0.905946
512.712,0.912724
514.218,0.926274
516.855,0.942087
518.738,0.960153
521.375,0.975967
525.141,0.978245
527.024,0.964714
531.544,0.953455
535.311,0.953476
544.727,1.01221
547.363,1.03028
550.377,1.04158
554.143,1.03935
557.533,1.03034
558.286,1.02131
562.053,1.02359
565.819,1.04618
568.456,1.062
571.092,1.08007
573.352,1.09362
576.742,1.10493
577.872,1.10945
581.638,1.11172
585.405,1.10949
588.795,1.10499
592.561,1.10501
596.328,1.10504
597.834,1.1073
601.224,1.11635
604.237,1.12765
606.874,1.14346
609.887,1.15928
612.9,1.17058
616.29,1.17963
619.68,1.19093
620.433,1.19319
623.823,1.20224
627.589,1.20226
631.356,1.19777
634.746,1.19553
638.512,1.19555
642.279,1.19557
646.045,1.19559
659.228,1.18664
662.994,1.18892
665.254,1.19345
668.644,1.20249
671.281,1.20702
673.54,1.20929
675.424,1.20479
678.437,1.19352
679.567,1.18901
682.58,1.17549
685.593,1.16196
688.606,1.1507
690.866,1.13265
692.373,1.11235
693.503,1.08979
694.256,1.06948
695.009,1.04691
697.269,0.916022
697.646,0.893455
698.776,0.816725
699.153,0.794158
702.542,0.527857
702.919,0.50529
703.296,0.482723
704.049,0.424046
704.426,0.401479
704.802,0.378912
705.556,0.327006
705.932,0.304439
706.309,0.281872
707.439,0.22094
707.815,0.198373
708.945,0.160011
709.699,0.137446
712.335,0.0787805
713.842,0.0584765
714.972,0.0359135
717.608,0.00433112
