#' @name Skye_SKR110_R.spct
#'
#' @title Skye 660/730 Sensor (Red/Far Red) Sensor SKR110 (red channel)
#'
#' @note
#' Spectral data digitized from figure in manufacturer's manual.
#' This is typical measured data, and for specific sensor units the
#' calibration data supplied with the sensor must be used as individual
#' may differ in their spectral response. Furthermore, the digigitizing
#' process from figures with a linear scale is prone to errors, which
#' are specially noticeable in regions of low responsivity.
#'
#' Manufacturer: Skye Instruments, Llandrindod Wells, Powys, UK
#' \url{http://www.skyeinstruments.com/}
#'
#' @references
#' Manufacturer's brochure dated 2007-10-09
#'
w.length,s.q.response
6.003053452317E2,-1.690102758257E-3
6.204524968451E2,2.710079772850E0
6.301672074995E2,3.035847079502E1
6.392317919596E2,7.738135478637E1
6.504844961240E2,9.949043401839E1
6.599648458626E2,9.226862493240E1
6.696040652605E2,7.002095727420E0
6.821378673157E2,-2.281638723634E-1
7.004585812151E2,-2.788669551109E-1
