w.length,s.e.response
280.004,0.730961
280.017,0.731399
280.048,0.732471
281.467,0.783152
282.589,0.825704
282.885,0.83538
282.989,0.838789
283.788,0.865527
284.69,0.896761
285.691,0.932726
285.721,0.933073
285.961,0.935819
286.752,0.944925
288.041,0.959954
288.535,0.965778
288.804,0.969287
288.943,0.971102
290.361,0.989821
291.121,1
291.777,0.992003
291.908,0.99041
293.198,0.974898
293.966,0.965778
294.23,0.959365
295.65,0.925594
296.036,0.916627
296.171,0.911621
297.071,0.879118
298.233,0.838836
298.623,0.825704
298.87,0.810454
298.88,0.809839
299.509,0.772206
299.791,0.755914
300.147,0.735804
300.302,0.727241
300.695,0.705946
300.785,0.701356
301.554,0.663735
302.322,0.628143
302.501,0.620153
302.636,0.614158
303.479,0.555354
303.927,0.526373
304.054,0.51847
304.25,0.506466
304.968,0.464833
305.149,0.453625
305.737,0.419178
306.049,0.401958
307.041,0.351815
307.162,0.344631
307.208,0.341933
308.451,0.276731
308.625,0.26869
308.985,0.252724
309.105,0.247329
309.527,0.229351
310.54,0.191277
310.791,0.181055
310.815,0.180095
311.813,0.14465
311.967,0.139816
312.104,0.135919
312.217,0.132778
313.644,0.0988872
313.653,0.0987027
314.168,0.0887779
314.812,0.0777535
315.045,0.0741202
315.598,0.0661326
315.85,0.0627974
315.974,0.0612288
317.278,0.0468426
317.803,0.0420551
318.039,0.0401724
318.277,0.0383632
318.576,0.036202
320.003,0.0274463
320.137,0.0267437
320.363,0.0256381
320.863,0.0233568
321.172,0.0220488
322.471,0.0173055
322.599,0.0169184
322.818,0.0162791
323.708,0.0139141
324.545,0.0120059
324.546,0.0120033
325.143,0.0109846
325.974,0.00971024
326.942,0.00841035
327.007,0.00832923
327.921,0.00755918
327.986,0.007507
329.399,0.00646141
329.467,0.0064148
329.477,0.00640972
330.183,0.00606178
331.293,0.00555204
331.668,0.00538975
331.986,0.0052936
333.367,0.00489538
333.414,0.00488231
334.127,0.00468897
334.185,0.00467927
335.828,0.00441129
336.068,0.00437353
336.386,0.00433209
336.771,0.00428253
338.396,0.0040793
338.842,0.00402815
339.324,0.00397348
339.615,0.00394083
340.854,0.00380487
341.685,0.00374154
342.718,0.00366436
342.819,0.00365688
343.441,0.00361124
344.787,0.00353034
346.079,0.00345444
346.545,0.00342745
347.218,0.00339802
347.761,0.00337446
349.261,0.00331016
349.828,0.00328498
350.734,0.00324519
350.839,0.00324058
351.848,0.00319688
352.285,0.0031887
353.708,0.00316226
354.822,0.0031417
354.848,0.00314079
355.389,0.0031218
356.94,0.00306793
357.926,0.00303418
359.374,0.00301152
359.785,0.00300512
360.043,0.0030011
361.289,0.00298181
363.382,0.00294699
363.794,0.0029402
363.923,0.00293807
364.392,0.00293034
366.616,0.00286364
367.156,0.00284767
367.415,0.00284004
367.755,0.00283006
369.333,0.00274132
370.26,0.00269048
370.342,0.00268603
371.166,0.0026005
372.309,0.00248646
373.364,0.00238556
373.447,0.00237783
374.143,0.0022691
374.38,0.00223324
376.211,0.00197449
376.294,0.00196339
376.991,0.00184794
377.228,0.0018102
378.495,0.00162117
378.798,0.00156512
379.042,0.00152141
379.063,0.00151784
380.34,0.0013087
381.12,0.00119533
381.128,0.00119421
381.135,0.00119323
381.345,0.00116456
382.821,0.00093347
384.236,0.00075512
384.248,0.000753738
384.714,0.00070288
385.676,0.000579124
386.438,0.000496716
387.048,0.00043926
387.104,0.00043371
388.403,0.000322449
388.771,0.000296522
389.573,0.000246923
389.643,0.000243015
390.743,0.000175663
390.845,0.000170435
390.941,0.000165684
391.784,0.000124288
392.273,0.00010519
392.37,0.000101756
392.826,8.71E-05
393.737,6.38E-05
394.09,5.66E-05
394.649,4.68E-05
395.389,3.63E-05
395.431,3.58E-05
396.472,2.51E-05
396.948,2.14E-05
397.643,1.68E-05
398.118,1.43E-05
398.422,1.29E-05
399.202,9.90E-06
399.809,8.05E-06
399.979,7.59E-06
