#' @name Analytik_Jena_UVX31.spct
#' @title Analytik Jena UVX-31 UV-B sensor
#' @note
#' Digitized with 'DigitizeIt' from manufacturers product manual. This are approximate
#' data, both because of the digitizing process, and because they are
#' either typical values or for a particular sensor unit. Individual sensor units
#' are expected to differ to some degree in spectral response.
#'
#' Manufacturer: Analytik Jena US LLC, Upland, CA, USA (former UVP)
#' \url{https://www.analytik-jena.us/} or \url{www.uvp.com}
#'
#' @references Product manual: 'UVP UVX Radiometer: Instruction Guide'
#'
w.length,s.e.response
2.600529222223E2,-1.612473950227E0
2.601092097539E2,-1.610523391937E0
2.601849368923E2,-1.607862610332E0
2.603075012614E2,-1.603328407005E0
2.603595963088E2,-1.601381678959E0
2.604392974947E2,-1.598279029744E0
2.604914919317E2,-1.596170365891E0
2.606196354350E2,-1.590964028071E0
2.606725239618E2,-1.588724549869E0
2.607187136228E2,-1.586772229958E0
2.607833548190E2,-1.583797039966E0
2.608204267369E2,-1.582026829056E0
2.608948655858E2,-1.578494202269E0
2.609381725615E2,-1.576397739445E0
2.609633725268E2,-1.575154892418E0
2.609980975843E2,-1.573403897444E0
2.609991622606E2,-1.573359414915E0
2.610646980898E2,-1.570095244717E0
2.611138467092E2,-1.567593470053E0
2.611566262790E2,-1.565427486621E0
2.611948426740E2,-1.563434484971E0
2.612422897738E2,-1.560957171692E0
2.613189365441E2,-1.556989805195E0
2.613598247667E2,-1.554824272267E0
2.614101920107E2,-1.552232011004E0
2.614647612676E2,-1.549436380694E0
2.615159843079E2,-1.546833512077E0
2.615657532020E2,-1.544344475069E0
2.616470620599E2,-1.540308674588E0
2.616927263186E2,-1.538086100800E0
2.617479170866E2,-1.535375091381E0
2.618177461386E2,-1.531967139062E0
2.619176051168E2,-1.527099855158E0
2.619863279071E2,-1.523757695388E0
2.620412573942E2,-1.520913605711E0
2.621613426427E2,-1.514807595797E0
2.622199129983E2,-1.511790706051E0
2.622763855615E2,-1.508894843936E0
2.623632540513E2,-1.504491475894E0
2.624603337610E2,-1.499448079713E0
2.625747948609E2,-1.493415262628E0
2.626864932464E2,-1.487238975351E0
2.627723694338E2,-1.482373075168E0
2.628087652261E2,-1.480227896419E0
2.628716765272E2,-1.476575069671E0
2.629110105077E2,-1.474336009446E0
2.629913581427E2,-1.469791981818E0
2.630244462657E2,-1.467953245125E0
2.631161276932E2,-1.462984136821E0
2.631659812226E2,-1.460303833686E0
2.632408042187E2,-1.456380317113E0
2.632991159172E2,-1.453345772424E0
2.633340926798E2,-1.451513846827E0
2.633853209714E2,-1.448839410479E0
2.634396440557E2,-1.446009737498E0
2.634783056935E2,-1.443991617387E0
2.635442381806E2,-1.440327923031E0
2.635751421424E2,-1.438498724516E0
2.636426772775E2,-1.434618802496E0
2.636790938959E2,-1.432471538220E0
2.637103936758E2,-1.430564310824E0
2.637527242212E2,-1.428172314552E0
2.637900204767E2,-1.426041043005E0
2.638515340397E2,-1.422569900966E0
2.638830182932E2,-1.420810059187E0
2.639387042616E2,-1.417570568775E0
2.639753063057E2,-1.415463683867E0
2.640369762291E2,-1.411916269698E0
2.640734404821E2,-1.409898922115E0
2.641512274453E2,-1.405665531890E0
2.641973738151E2,-1.403195053212E0
2.642331017175E2,-1.401275219560E0
2.642919832383E2,-1.398046896162E0
2.644043881963E2,-1.392008561697E0
2.644669419060E2,-1.388803529375E0
2.645025409705E2,-1.387025562364E0
2.645729233899E2,-1.383578656431E0
2.646146853482E2,-1.381549473517E0
2.646848454854E2,-1.378075932473E0
2.647398956356E2,-1.375188988363E0
2.648449112359E2,-1.369495060668E0
2.648859962118E2,-1.367190799627E0
2.649251035367E2,-1.364876303199E0
2.649791331438E2,-1.361744716453E0
2.650122994860E2,-1.359835102714E0
2.650553433659E2,-1.357315618701E0
2.651078672964E2,-1.354316835700E0
2.651952631829E2,-1.349427978346E0
2.652304712699E2,-1.347576660026E0
2.653007742631E2,-1.343748587202E0
2.653558672054E2,-1.340883536164E0
2.654894849650E2,-1.333964833330E0
2.655332375726E2,-1.331671799902E0
2.655644988458E2,-1.329954842178E0
2.656125177678E2,-1.327332286717E0
2.657061927651E2,-1.322223090759E0
2.657759628970E2,-1.318398383634E0
2.658206124190E2,-1.316078923758E0
2.658597868437E2,-1.314099655150E0
2.659266982574E2,-1.310688318406E0
2.659794665842E2,-1.307985073600E0
2.660509100820E2,-1.304241787985E0
2.660866563643E2,-1.302397302547E0
2.661245236205E2,-1.300361798897E0
2.661807410196E2,-1.297395889493E0
2.662237222357E2,-1.295089589280E0
2.663509171224E2,-1.288259389243E0
2.663923977723E2,-1.285941106937E0
2.664341240703E2,-1.283545522580E0
2.665239740146E2,-1.278576070842E0
2.665615558523E2,-1.276538428345E0
2.666631177304E2,-1.271282906364E0
2.667361718252E2,-1.267599962642E0
2.668024286475E2,-1.264157412449E0
2.668418108441E2,-1.262095119051E0
2.669019158293E2,-1.258881442491E0
2.670128270932E2,-1.252910506364E0
2.670522350640E2,-1.250758861775E0
2.670901078551E2,-1.248618495915E0
2.672178947250E2,-1.241519267858E0
2.672568822810E2,-1.239360492662E0
2.673059088690E2,-1.236662445428E0
2.674416121049E2,-1.229268483401E0
2.674628283171E2,-1.228143631526E0
2.675209097269E2,-1.225035142580E0
2.675210778523E2,-1.225038424776E0
2.676691361247E2,-1.217087674865E0
2.677151571656E2,-1.214618654790E0
2.677499305018E2,-1.212766626879E0
2.677992018011E2,-1.210113509976E0
2.678612382433E2,-1.206885222710E0
2.679988424380E2,-1.199885744479E0
2.680453898679E2,-1.197544400776E0
2.680904257165E2,-1.195278308208E0
