angle,response
3.484413422397E1,7.873559268881E-1
3.501077058465E1,7.859284785993E-1
3.525256095559E1,7.832892771744E-1
3.539854536040E1,7.812374469615E-1
3.551566770079E1,7.791357849627E-1
3.558224424232E1,7.776020529992E-1
3.565109309401E1,7.760629565640E-1
3.573558187086E1,7.744333118607E-1
3.584526757171E1,7.727445683862E-1
3.595308551245E1,7.713976879012E-1
3.618195209473E1,7.691591974535E-1
3.638819929715E1,7.675436737810E-1
3.660427326628E1,7.660112306344E-1
3.674455787539E1,7.650148510331E-1
3.704120683097E1,7.629139594120E-1
3.723561565306E1,7.613583522293E-1
3.736796555345E1,7.601866267892E-1
3.736796766609E1,7.601808757104E-1
3.745571226527E1,7.592489583001E-1
3.757587946547E1,7.578414382300E-1
3.766879042819E1,7.566713357084E-1
3.798442824191E1,7.533325455662E-1
3.811016800121E1,7.522169280140E-1
3.829458658357E1,7.504475339980E-1
3.838369624852E1,7.494709567503E-1
3.841685271918E1,7.491174895206E-1
3.849022888513E1,7.480538108186E-1
3.856850455806E1,7.468115497803E-1
3.864089767068E1,7.453328717717E-1
3.870187875897E1,7.440140537987E-1
3.882895016211E1,7.414039455639E-1
3.897185983670E1,7.395020232248E-1
3.913384667065E1,7.378096470379E-1
3.928204487586E1,7.363599208054E-1
3.944757371126E1,7.347565190906E-1
3.962654938599E1,7.329763089402E-1
3.976228354051E1,7.315154729906E-1
3.987396840803E1,7.301136831472E-1
4.001973006983E1,7.281898637150E-1
4.015560012883E1,7.264125570538E-1
4.026765409825E1,7.249665108480E-1
4.037548573934E1,7.235615885776E-1
4.050414551643E1,7.217134508550E-1
4.062072002882E1,7.197156544722E-1
4.069441182503E1,7.183776188838E-1
4.075005750388E1,7.173386402975E-1
4.087165823699E1,7.149769586786E-1
4.099451717906E1,7.124306513071E-1
4.106680719836E1,7.110246170181E-1
4.113786816642E1,7.096850727537E-1
4.123898088381E1,7.078566742157E-1
4.138066195565E1,7.054171952193E-1
4.149846854956E1,7.038342231195E-1
4.159929732109E1,7.027497168429E-1
4.172460033985E1,7.014482236188E-1
4.184222799227E1,7.003062432875E-1
4.200775682767E1,6.987028415727E-1
4.218673250240E1,6.969226314223E-1
4.232246665692E1,6.954617954728E-1
4.243415152444E1,6.940600056293E-1
4.257991318624E1,6.921361861971E-1
4.271578324524E1,6.903588795359E-1
4.284702615053E1,6.886421003461E-1
4.297826905582E1,6.869253211563E-1
4.310951196111E1,6.852085419665E-1
4.324523264145E1,6.834234768070E-1
4.338976574411E1,6.815806649174E-1
4.352557612059E1,6.799658273503E-1
4.363756083378E1,6.786890719449E-1
4.369730765420E1,6.780107701158E-1
4.372215484915E1,6.777347761624E-1
4.382592259634E1,6.765853083826E-1
4.395929981998E1,6.750718716861E-1
4.404540479169E1,6.740897498320E-1
4.412927067234E1,6.730609249827E-1
4.430340680143E1,6.708909954314E-1
4.443520829384E1,6.691505338362E-1
4.451737058813E1,6.679977410424E-1
4.463909236121E1,6.663245472908E-1
4.475556508763E1,6.646038349369E-1
4.486200366461E1,6.629496285163E-1
4.494639960175E1,6.616631947716E-1
4.508317645635E1,6.595935198359E-1
4.520764175258E1,6.578083791571E-1
4.534064135104E1,6.560232957401E-1
4.547188425633E1,6.543065165503E-1
4.560312716162E1,6.525897373605E-1
4.570812148585E1,6.512163140087E-1
4.581678138342E1,6.498114759430E-1
4.598597761708E1,6.475530509799E-1
4.607193604011E1,6.462562597922E-1
4.615761991849E1,6.449308259915E-1
4.623074571074E1,6.437933604799E-1
4.629233905390E1,6.427158386838E-1
4.636617709063E1,6.414809927761E-1
4.644032811881E1,6.400053904727E-1
4.656472658780E1,6.373674424958E-1
4.663017028335E1,6.359322023332E-1
4.670213564620E1,6.343383810928E-1
4.676534189234E1,6.329589585679E-1
4.688878440266E1,6.305229848105E-1
4.696107192239E1,6.292505064734E-1
4.712706696767E1,6.271596649328E-1
4.726680232607E1,6.254804714250E-1
4.736752816728E1,6.244028105511E-1
4.736752985739E1,6.243982096880E-1
4.750532862894E1,6.230345124090E-1
4.753771917244E1,6.227284254583E-1
4.773548009874E1,6.209528305142E-1
4.796120743992E1,6.187232203657E-1
4.805284298128E1,6.177446747537E-1
4.814947355170E1,6.167068642849E-1
4.824924541112E1,6.156129760416E-1
4.835549225790E1,6.141997327638E-1
4.846109369879E1,6.127023983219E-1
4.848906130246E1,6.122410835815E-1
4.856120536883E1,6.110756704634E-1
4.868728360460E1,6.088252690645E-1
4.874708901138E1,6.076903718059E-1
4.880521553368E1,6.065455001188E-1
4.880807058186E1,6.065076297211E-1
4.888556058335E1,6.048687806841E-1
4.901116526307E1,6.020864165603E-1
4.905946109752E1,6.009144206101E-1
4.910307278705E1,5.998516932994E-1
4.915793849622E1,5.985797413563E-1
4.922676595182E1,5.971860778903E-1
4.933063143227E1,5.953609944602E-1
4.963548810398E1,5.914807572211E-1
4.988108427024E1,5.873655119195E-1
4.996251376616E1,5.860416552418E-1
5.013795740919E1,5.832000726117E-1
5.032830601719E1,5.803707156093E-1
5.041351183496E1,5.792049370775E-1
5.053260555280E1,5.774635274739E-1
5.060641638636E1,5.764033275825E-1
5.068016568959E1,5.753799079613E-1
5.076922105324E1,5.741147146465E-1
5.089245971779E1,5.724202050010E-1
5.099262017635E1,5.711575091846E-1
5.111751788777E1,5.696652995795E-1
5.129748649669E1,5.673448362600E-1
5.141564112196E1,5.658006056104E-1
5.150762327855E1,5.645504880454E-1
5.161001462074E1,5.630280288701E-1
5.170835422935E1,5.616097254803E-1
5.179359170332E1,5.604463960740E-1
5.188772203424E1,5.593464929444E-1
5.202915087692E1,5.575745535663E-1
5.213892903933E1,5.560123982213E-1
5.222475389744E1,5.547880356905E-1
5.228798777740E1,5.537744553994E-1
5.234947624558E1,5.526860136975E-1
5.248162798798E1,5.496835239877E-1
5.260904438389E1,5.464530796377E-1
5.266594133636E1,5.453192892080E-1
5.274786143143E1,5.437379091523E-1
5.275603357226E1,5.421656239879E-1
5.280738160209E1,5.426795198183E-1
5.290012529071E1,5.412200435733E-1
5.291140016551E1,5.401147074341E-1
5.298145279950E1,5.400245817982E-1
5.307409261884E1,5.381275861558E-1
5.309804075040E1,5.386109449629E-1
5.319501386295E1,5.375189380615E-1
5.323017528506E1,5.364008888861E-1
5.331855198080E1,5.361130237096E-1
5.338913743430E1,5.347143872592E-1
5.345341536581E1,5.346494271648E-1
5.351713230952E1,5.334219588485E-1
5.355812439357E1,5.336072314437E-1
5.365066893426E1,5.320380458497E-1
5.369686950656E1,5.322182004550E-1
5.378666867387E1,5.305932071556E-1
5.383970675002E1,5.307667025476E-1
5.393096433195E1,5.297410224882E-1
5.408447353032E1,5.278887831763E-1
5.419417379279E1,5.265197440205E-1
5.428701269910E1,5.250828683471E-1
5.437841161060E1,5.236266841666E-1
5.442053469854E1,5.228409892396E-1
5.445765782294E1,5.223065694997E-1
5.452698802192E1,5.212677691555E-1
5.465626491769E1,5.193958887059E-1
5.466554179938E1,5.191974530970E-1
5.471797636908E1,5.183693445515E-1
5.476499978052E1,5.175491738688E-1
5.478242005026E1,5.172333336151E-1
5.484969704355E1,5.159225429268E-1
5.495250321509E1,5.138799220615E-1
5.502359787782E1,5.123091805781E-1
5.503439475342E1,5.119647055536E-1
5.505286453085E1,5.112183727810E-1
5.506687686215E1,5.107569487062E-1
5.508502175647E1,5.100595577025E-1
5.510076069368E1,5.094809971987E-1
5.512540458473E1,5.087680883146E-1
5.515616168691E1,5.079080317451E-1
5.519232633051E1,5.071529461483E-1
5.554320862122E1,5.022268764901E-1
5.568583167337E1,5.006659465708E-1
5.582224490838E1,4.991306826615E-1
5.598769542764E1,4.967330859652E-1
5.604764594668E1,4.955853582706E-1
5.610472206073E1,4.942806881260E-1
5.616939585879E1,4.928574277209E-1
5.622168526505E1,4.915578224120E-1
5.628060532196E1,4.899978027290E-1
5.636670678057E1,4.883369347727E-1
5.644652312332E1,4.871375554980E-1
5.653399894617E1,4.858716840864E-1
5.662837229909E1,4.846968797447E-1
5.677885329082E1,4.826890927897E-1
5.689336330199E1,4.810730317960E-1
5.697402382073E1,4.799188566692E-1
5.709297772794E1,4.782740370136E-1
5.722759492536E1,4.762767379332E-1
5.730194371523E1,4.752083067836E-1
5.741796898760E1,4.735577045542E-1
5.750351836378E1,4.722571939877E-1
5.760640451004E1,4.704826268343E-1
5.768735570279E1,4.688999635864E-1
5.776482337700E1,4.673390585297E-1
5.784338256478E1,4.657899771132E-1
5.793864902674E1,4.641678846667E-1
5.811565931643E1,4.614752680679E-1
5.819086464487E1,4.603830189166E-1
5.825732890926E1,4.592708224208E-1
5.836650848024E1,4.570174929329E-1
5.854497126383E1,4.532857940851E-1
5.864713903093E1,4.519778106503E-1
5.879148125903E1,4.501037104437E-1
5.891855691294E1,4.485795655565E-1
5.911461674957E1,4.467924358108E-1
5.929843811813E1,4.453808637562E-1
5.949611062277E1,4.439711945846E-1
5.969219384751E1,4.427010964473E-1
5.982194141813E1,4.420100785633E-1
5.993921297900E1,4.328814758040E-1
6.024823639993E1,4.290325292314E-1
6.025943112117E1,4.288297531915E-1
6.026885972817E1,4.300634109367E-1
6.027282944284E1,4.278512184153E-1
6.052551020626E1,4.218876339058E-1
6.059558273790E1,4.208921465628E-1
6.067234416269E1,4.198521654119E-1
6.082543375200E1,4.176942761685E-1
6.099449315419E1,4.154531178584E-1
6.111742536716E1,4.137337025225E-1
6.121834006230E1,4.123166116522E-1
6.128870288273E1,4.112896789081E-1
6.136463718872E1,4.102642626871E-1
6.145073565838E1,4.089632889910E-1
6.155126684886E1,4.071034846312E-1
6.165093113618E1,4.051059379175E-1
6.174378884255E1,4.033439701223E-1
6.181123753050E1,4.021419434755E-1
6.189182716592E1,4.005837126601E-1
6.198400718520E1,3.983564953967E-1
6.206569458564E1,3.965455635749E-1
6.212542408247E1,3.952854191485E-1
6.218345139151E1,3.938566319099E-1
6.226105516549E1,3.920019680827E-1
6.231805753912E1,3.907504165351E-1
6.237951442952E1,3.895686575704E-1
6.246378937213E1,3.881568099627E-1
6.254878306503E1,3.868081879847E-1
6.263459387995E1,3.852796914706E-1
6.273625857967E1,3.834857294286E-1
6.284032129670E1,3.819048059033E-1
6.293820933581E1,3.806279028019E-1
6.304338479076E1,3.791433566639E-1
6.314613560356E1,3.776705400400E-1
6.322928373959E1,3.764862468493E-1
6.331491155233E1,3.754144680655E-1
6.341588833130E1,3.740021444200E-1
6.348530882096E1,3.728527674912E-1
6.356890997066E1,3.712737079278E-1
6.363906693329E1,3.696036129972E-1
6.369694665326E1,3.680791401157E-1
6.376745732310E1,3.663811136780E-1
6.384724015812E1,3.648187221181E-1
6.394312361145E1,3.629457328637E-1
6.400602193525E1,3.617515756032E-1
6.407646542746E1,3.601896654784E-1
6.412340695528E1,3.589897323388E-1
6.416669377070E1,3.578707564902E-1
6.422123167155E1,3.565193669507E-1
6.429530753884E1,3.547888081718E-1
6.442063215963E1,3.522478588088E-1
6.451142404725E1,3.507180120638E-1
6.460201289779E1,3.494082064516E-1
6.474555872539E1,3.473686849168E-1
6.490075280329E1,3.453371712660E-1
6.499754703240E1,3.441099006072E-1
6.509076474340E1,3.429373030879E-1
6.517717607216E1,3.418628544886E-1
6.525569529755E1,3.408629124950E-1
6.535863285707E1,3.393520760093E-1
6.543850797342E1,3.381381267536E-1
6.550218717649E1,3.369562497660E-1
6.558074450481E1,3.354970482938E-1
6.564433028321E1,3.344378827211E-1
6.572898212028E1,3.330131757732E-1
6.580236383800E1,3.316893587854E-1
6.593166024241E1,3.292543061198E-1
6.599772951327E1,3.281472051107E-1
6.607040167295E1,3.269397529213E-1
6.614054629212E1,3.257648896834E-1
6.632153671744E1,3.222776605062E-1
6.643996105884E1,3.203328955770E-1
6.653689882917E1,3.188196824752E-1
6.669676084494E1,3.156176074101E-1
6.679595123110E1,3.139366442023E-1
6.691434189474E1,3.121350943415E-1
6.698151075372E1,3.109444890088E-1
6.708342025969E1,3.090723439110E-1
6.720022182263E1,3.072853896922E-1
6.729518574507E1,3.058634069956E-1
6.738241677239E1,3.042138428201E-1
6.746400994933E1,3.023407847651E-1
6.753428520675E1,3.008909503488E-1
6.759133186675E1,2.998443581829E-1
6.765053272001E1,2.987686603760E-1
6.770975056833E1,2.976429514719E-1
6.783578888664E1,2.953727205820E-1
6.791641184965E1,2.940309432862E-1
6.801292402446E1,2.929623376227E-1
6.820483120136E1,2.905343746897E-1
6.828141158122E1,2.891502369605E-1
6.833979198111E1,2.878826010576E-1
6.839202238942E1,2.868202633648E-1
6.844431179568E1,2.855206580558E-1
6.850323185259E1,2.839606383728E-1
6.855321721273E1,2.829033928575E-1
6.862765485725E1,2.812919405969E-1
6.868911174766E1,2.801101816321E-1
6.877338669027E1,2.786983340244E-1
6.885838038317E1,2.773497120465E-1
6.894351257078E1,2.758167379067E-1
6.903902513173E1,2.739233917843E-1
6.914260387451E1,2.720916374177E-1
6.920834385868E1,2.710246833805E-1
6.927963523479E1,2.698865473856E-1
6.935207429201E1,2.685891791007E-1
6.948137069642E1,2.661541264351E-1
6.958446894127E1,2.644512671537E-1
6.967236510362E1,2.629239987356E-1
6.980598613873E1,2.599338388430E-1
6.992459418671E1,2.572132563595E-1
7.000606366203E1,2.556480789762E-1
7.009261292662E1,2.539925004091E-1
7.014674290560E1,2.529246344142E-1
7.022003737997E1,2.513790113685E-1
7.029263699298E1,2.499103824847E-1
7.035519206276E1,2.487622341711E-1
7.042168956956E1,2.475718023078E-1
7.048234209010E1,2.464127889121E-1
7.054236483344E1,2.452018067155E-1
7.060016473510E1,2.440159532873E-1
7.068913335541E1,2.424748801535E-1
7.076643034892E1,2.413790563723E-1
7.084372734243E1,2.402832325912E-1
7.093620095264E1,2.387868552264E-1
7.102622406907E1,2.373517093512E-1
7.110517408746E1,2.361279030891E-1
7.121854834921E1,2.346523080595E-1
7.129491185273E1,2.336001903775E-1
7.141353750589E1,2.317483351033E-1
7.147946290864E1,2.306407278296E-1
7.156971672688E1,2.292284790120E-1
7.163439081915E1,2.281694659243E-1
7.177162336636E1,2.252968612069E-1
7.187676012164E1,2.228340804726E-1
7.193502725986E1,2.212662453879E-1
7.198503933064E1,2.198649995574E-1
7.205043053688E1,2.182885333080E-1
7.212466003137E1,2.167382665663E-1
7.222294313228E1,2.146783406233E-1
7.229472343404E1,2.132940894363E-1
7.236122094085E1,2.121036575730E-1
7.242377601062E1,2.109555092594E-1
7.251622152595E1,2.092135608809E-1
7.260632151075E1,2.077104559041E-1
7.268340157235E1,2.065088612022E-1
7.276691192485E1,2.054278589445E-1
7.287671596116E1,2.038468310619E-1
7.294706067013E1,2.027160191991E-1
7.305055022029E1,2.010900990896E-1
7.320240112674E1,1.990420246301E-1
7.327356036075E1,1.979811706674E-1
7.334758663910E1,1.967821581290E-1
7.343096446236E1,1.954297363004E-1
7.353542550467E1,1.939117693097E-1
7.372279288907E1,1.911354215956E-1
7.379868877388E1,1.898971624293E-1
7.387661066069E1,1.886232756991E-1
7.393783051815E1,1.875708714865E-1
7.408025183058E1,1.850065839921E-1
7.420882059191E1,1.826225360278E-1
7.427654300433E1,1.813177172126E-1
7.434133445269E1,1.799801292517E-1
7.441596423326E1,1.783711659717E-1
7.451817942838E1,1.764093894005E-1
7.465507801885E1,1.735883790698E-1
7.473417220908E1,1.718719549082E-1
7.481458736767E1,1.701753970275E-1
7.488452625826E1,1.687389341239E-1
7.496499759046E1,1.670208743083E-1
7.504460927235E1,1.652298849933E-1
7.509183973490E1,1.641587358728E-1
7.519925884428E1,1.620320189988E-1
7.526102431492E1,1.609021789676E-1
7.532292683561E1,1.597151948487E-1
7.539471824300E1,1.583761832582E-1
7.546613107908E1,1.571552685430E-1
7.559727287770E1,1.551471729639E-1
7.566345528384E1,1.540911084451E-1
7.574264176582E1,1.527956345566E-1
7.582690310640E1,1.514164442095E-1
7.591851783651E1,1.501227025684E-1
7.606073079963E1,1.481032302074E-1
7.613618678430E1,1.469801778323E-1
7.623367133091E1,1.455060345461E-1
7.637451756453E1,1.435195745648E-1
7.649254418768E1,1.417640701939E-1
7.656498548007E1,1.405115523428E-1
7.664854282267E1,1.391032053831E-1
7.678041146160E1,1.370879618702E-1
7.684438497442E1,1.360463182785E-1
7.691292198396E1,1.348284200019E-1
7.693891645275E1,1.343452199537E-1
7.699402175873E1,1.332965884447E-1
7.700669667513E1,1.330393481154E-1
7.705308436874E1,1.321932378599E-1
7.715227874142E1,1.304081636145E-1
7.720865879753E1,1.293208731640E-1
7.730864185575E1,1.273511975689E-1
7.739487227307E1,1.256653116257E-1
7.747860877261E1,1.243616719034E-1
7.761767180972E1,1.222293635269E-1
7.773270495568E1,1.205312486313E-1
7.785610619185E1,1.187723453658E-1
7.795259540776E1,1.174401172691E-1
7.804630751900E1,1.161055786089E-1
7.819061659243E1,1.140365062735E-1
7.827024554703E1,1.129344424472E-1
7.828742764223E1,1.126883112602E-1
7.838870187076E1,1.112038421894E-1
7.852580067142E1,1.090408389712E-1
7.858854578866E1,1.078646165602E-1
7.869185867027E1,1.057239566266E-1
7.883830606758E1,1.027119806392E-1
7.892631596995E1,1.011212931597E-1
7.901182789359E1,9.961018401812E-2
7.907448308636E1,9.839653677288E-2
7.919363289695E1,9.547701263468E-2
7.925728565865E1,9.361618116333E-2
7.937557525895E1,9.052761223229E-2
7.942697934858E1,8.935119829088E-2
7.950038243714E1,8.809032644633E-2
7.972125121550E1,8.477961804886E-2
7.985050340363E1,8.315710839250E-2
7.995939306975E1,8.199041663449E-2
8.006781860150E1,8.099266721089E-2
8.035285737770E1,7.859614682598E-2
8.047980489069E1,7.746126832300E-2
8.057361042158E1,7.640588100293E-2
8.066282995259E1,7.517533970702E-2
8.091500280717E1,7.140471368960E-2
8.099731990818E1,7.003361852817E-2
8.106825489410E1,6.871372366356E-2
8.117246115312E1,6.687432208192E-2
8.123882911916E1,6.563508440767E-2
8.136801618325E1,6.304395093319E-2
8.142132400362E1,6.194369320054E-2
8.152261723232E1,5.999860341274E-2
8.162594112364E1,5.828181801518E-2
8.169563319328E1,5.715171109347E-2
8.180064915808E1,5.565975112364E-2
8.189291583766E1,5.437067957760E-2
8.198785376237E1,5.300802798879E-2
8.213216283579E1,5.093895565341E-2
8.221186368084E1,4.985384289936E-2
8.222905296509E1,4.960940681962E-2
8.233604479049E1,4.811973339124E-2
8.245538899093E1,4.646500991061E-2
8.258191136624E1,4.474059977084E-2
8.271822572059E1,4.299349785873E-2
8.287051398721E1,4.099663463146E-2
8.297829157109E1,3.956186282648E-2
8.311195443646E1,3.784316028936E-2
8.326424270308E1,3.584629706209E-2
8.337202028696E1,3.441152525711E-2
8.350568315233E1,3.269282272000E-2
8.359492108364E1,3.154762331799E-2
8.372511404767E1,2.986299809774E-2
8.380489125602E1,2.890087031733E-2
8.389741563524E1,2.782376213961E-2
8.399942232451E1,2.664401167987E-2
8.415370608982E1,2.473156906684E-2
8.433631675480E1,2.277927889938E-2
8.455031858883E1,2.057598203285E-2
8.464062025970E1,1.960680871673E-2
8.473832523979E1,1.853426122075E-2
8.484226236605E1,1.740197748834E-2
8.496823310480E1,1.611563787432E-2
8.521514137479E1,1.349835766351E-2
8.535440664578E1,1.199970565601E-2
8.550039797833E1,1.064505784828E-2
8.560566554878E1,9.722431814989E-3
8.575517923533E1,8.524402381310E-3
8.605207947050E1,6.346965354783E-3
8.630211421301E1,4.896603832332E-3
8.658987449044E1,3.577000513985E-3
8.675225432806E1,2.952192176953E-3
8.691238727905E1,2.486677235552E-3
8.709087073247E1,1.960317442849E-3
8.731180996085E1,1.657528697779E-3
8.783258428951E1,1.100379471883E-3
8.797430214971E1,1.046712982991E-3
8.802784260654E1,1.085688998238E-3
8.824410635527E1,1.168269867743E-3
8.963265396664E1,3.232531836607E-17
