#' @name Vishay-VEML6075-UVA.csv
#' @title Vishay VEML6075 (UVA and) UVB Sensor with I2C Interface
#' @description
#' VEML6075 UVA and UVB Radiation Sensor with I2C Interface, UVB channel.
#' (Discontinued part type, still available on-line in 2023 as break-out boards).
#' @note
#' Digitized with 'DigitizeIt' from manufacturers' electronic component data
#' sheet. This are approximate data, both because of the digitizing process,
#' and because they are either typical values or for a specific sensor unit.
#' Individual sensor units are expected to differ to some
#' degree in spectral response.
#'
#' Manufacturer: VISHAY INTERTECHNOLOGY, INC. Shelton, CT, USA. \url{https://www.vishay.com/}.
#'
#' @references Document Number: 84304, Rev. 1.2, 23-Nov-16; VISHAY INTERTECHNOLOGY, INC.
#'
w.length,s.e.response
3.000887357095E2,2.879551917255E-2
3.001640123159E2,2.917267305051E-2
3.002679875555E2,3.038448403545E-2
3.004295205170E2,3.153375150736E-2
3.005955159079E2,3.350844920727E-2
3.007018760670E2,3.460317940363E-2
3.008149821934E2,3.586323667511E-2
3.008671464605E2,3.698053101458E-2
3.009196993274E2,3.755649245896E-2
3.009852000935E2,3.867443855150E-2
3.010400354802E2,3.988586577648E-2
3.010449549113E2,3.979850994622E-2
3.011024127541E2,4.111193012963E-2
3.011755909976E2,4.229770732100E-2
3.012147397521E2,4.325227918087E-2
3.012639748632E2,4.405376455766E-2
3.030408241474E2,5.526914158632E-2
3.031557027749E2,5.651937983722E-2
3.033031064520E2,5.804949625949E-2
3.034372281809E2,5.947897731471E-2
3.035486193358E2,6.079166031174E-2
3.036830460216E2,6.284169874448E-2
3.037356175645E2,6.361765284575E-2
3.038431225757E2,6.541906041641E-2
3.039445790274E2,6.673431543553E-2
3.039904463359E2,6.790135219689E-2
3.040599048142E2,6.810603501979E-2
3.041108236031E2,6.932740850652E-2
3.041802820813E2,6.953209132942E-2
3.042261493898E2,7.069912809078E-2
3.043891762133E2,7.261223744327E-2
3.044966812245E2,7.441364501392E-2
3.045981376762E2,7.572890003304E-2
3.047098359065E2,7.767710403305E-2
3.047116679721E2,7.706100453600E-2
3.048080320235E2,7.814192692982E-2
3.049084665448E2,7.926307193465E-2
3.050028219178E2,8.077374825934E-2
3.050273303672E2,8.163670272316E-2
3.050582753790E2,8.286567058619E-2
3.051053117969E2,8.497414139119E-2
3.051997794852E2,8.652666340591E-2
3.053002646154E2,8.763581131168E-2
3.054177680015E2,8.891094090670E-2
3.055592832810E2,9.048052180605E-2
3.056796512155E2,9.222107690349E-2
3.057162901094E2,9.429890752905E-2
3.057206533561E2,9.403264854158E-2
3.057375449118E2,9.581877167965E-2
3.057519776653E2,9.690954352608E-2
3.062591228748E2,1.064123206965E-1
3.062986889845E2,1.075832022313E-1
3.063632884157E2,1.099044237326E-1
3.063728194793E2,1.114267214829E-1
3.063728194793E2,1.097165266564E-1
3.063728194793E2,1.081200388800E-1
3.063866828446E2,1.132034439729E-1
3.064431065962E2,1.145397965188E-1
3.065459257902E2,1.158246805699E-1
3.066958854023E2,1.175116131247E-1
3.067888663522E2,1.185498011129E-1
3.069254614410E2,1.202134180840E-1
3.069736168830E2,1.223772713024E-1
3.070025504691E2,1.238799380150E-1
3.070125147629E2,1.218854894693E-1
3.070212722012E2,1.253433426519E-1
3.070263781281E2,1.252541106618E-1
3.070263781281E2,1.236622119592E-1
3.070300915295E2,1.269219376759E-1
3.070659877432E2,1.287335093140E-1
3.071604554315E2,1.302146457367E-1
3.072609405617E2,1.313237936425E-1
3.073190777512E2,1.323835338589E-1
3.073784439479E2,1.325989232375E-1
3.075199592273E2,1.341685041368E-1
3.076141786269E2,1.364502918139E-1
3.076403271618E2,1.359090592343E-1
3.076748308500E2,1.393884578865E-1
3.076762233755E2,1.377206308724E-1
3.076799367769E2,1.422652972458E-1
3.076799367769E2,1.407626305333E-1
3.076799367769E2,1.392992258964E-1
3.076938001422E2,1.440420197358E-1
3.077502238938E2,1.453783722817E-1
3.078530430878E2,1.466632563328E-1
3.080030026999E2,1.483501888876E-1
3.080959836498E2,1.493883768758E-1
3.082325787386E2,1.510519938469E-1
3.082807341806E2,1.532158470653E-1
3.083096677666E2,1.547185137779E-1
3.083196320604E2,1.527240652322E-1
3.083283894988E2,1.560926864247E-1
3.083334954257E2,1.589695257841E-1
3.083334954257E2,1.574668590716E-1
3.083334954257E2,1.560034544347E-1
