#' @name Vishay-VEML6075-UVA.csv
#' @title Vishay VEML6075 UVA (and UVB) Sensor with I2C Interface
#' @description
#' VEML6075 UVA and UVB Radiation Sensor with I2C Interface, UVA channel.
#' (Discontinued part type).
#' @note
#' Digitized with 'DigitizeIt' from manufacturers' electronic component data
#' sheet. This are approximate data, both because of the digitizing process,
#' and because they are either typical values or for a specific sensor unit.
#' Individual sensor units are expected to differ to some
#' degree in spectral response.
#'
#' Manufacturer: VISHAY INTERTECHNOLOGY, INC. Shelton, CT, USA. \url{https://www.vishay.com/}.
#'
#' @references Document Number: 84304, Rev. 1.2, 23-Nov-16; VISHAY INTERTECHNOLOGY, INC.
#'
w.length,s.e.response
3.003045685279E2,1.197604790419E-3
3.012182741117E2,3.592814371258E-3
3.039593908629E2,7.185628742515E-3
3.058519707239E2,1.244480382920E-2
3.065966899769E2,1.335884249304E-2
3.073380154802E2,1.495607550359E-2
3.079583475743E2,1.668086123135E-2
3.082506720004E2,1.749492593736E-2
3.086837208674E2,1.865836960524E-2
3.089837664976E2,1.951347028708E-2
3.093006941469E2,2.047408371144E-2
3.095738831209E2,2.133792904659E-2
3.099596602154E2,2.260915028491E-2
3.102115428857E2,2.345009805404E-2
3.110691500857E2,2.677582335194E-2
3.115933885101E2,2.895476769031E-2
3.118026249075E2,2.982988504298E-2
3.120841316919E2,3.110662271598E-2
3.123706319406E2,3.249037287688E-2
3.126760252313E2,3.409539775228E-2
3.129646705463E2,3.569156020967E-2
3.131412524451E2,3.669432993320E-2
3.133548783049E2,3.798448370448E-2
3.135792452797E2,3.932102554902E-2
3.138762736957E2,4.096210653653E-2
3.140572806761E2,4.188734911912E-2
3.143741924474E2,4.352143293716E-2
3.145654870526E2,4.449987094732E-2
3.147546812605E2,4.543703661795E-2
3.149300710769E2,4.631779974389E-2
3.151534833173E2,4.749591168749E-2
3.153883784109E2,4.877062834738E-2
3.155789051414E2,4.982590743433E-2
3.157611602924E2,5.085413451973E-2
3.159427854079E2,5.192071174943E-2
3.161302458686E2,5.301635311303E-2
3.163134919133E2,5.413175298871E-2
3.165029785355E2,5.522484486688E-2
3.166924651576E2,5.631793674505E-2
3.168757112024E2,5.743333662074E-2
3.170669322187E2,5.855205082748E-2
3.172955336632E2,5.994391407045E-2
3.174774719011E2,6.105557267743E-2
3.177039790022E2,6.261056251990E-2
3.178739583242E2,6.385794242435E-2
3.180398736695E2,6.508776753860E-2
3.182830982260E2,6.692557327573E-2
3.184516358523E2,6.828957218649E-2
3.185816688569E2,6.931212140057E-2
3.187102966730E2,7.033513195695E-2
3.188551145795E2,7.139591855714E-2
3.190989671889E2,7.317136267036E-2
3.193039926103E2,7.461730258221E-2
3.194709487458E2,7.577280698849E-2
3.196512530424E2,7.688236741776E-2
3.198817969533E2,7.831365145432E-2
3.201512555490E2,8.001461516154E-2
3.203090683672E2,8.103011020130E-2
3.205464791910E2,8.259567421908E-2
3.207900175621E2,8.418642030341E-2
3.210178660691E2,8.567689739287E-2
3.212315874896E2,8.706862555893E-2
3.216312495112E2,8.953941156069E-2
3.219163734981E2,9.121621396025E-2
3.221962040632E2,9.288133301276E-2
3.224261779759E2,9.431004993923E-2
3.249010611053E2,1.088528156451E-1
3.251411579169E2,1.102777154032E-1
3.254307289740E2,1.119432991943E-1
3.256290834338E2,1.131315221350E-1
3.257910047248E2,1.141106070236E-1
3.261252274067E2,1.160467784989E-1
3.263245471464E2,1.170570795149E-1
3.265790397034E2,1.183281442223E-1
3.267690548197E2,1.192631112708E-1
3.271420931475E2,1.211157986590E-1
3.274673433953E2,1.227242987609E-1
3.276472906903E2,1.235803659784E-1
3.278813180296E2,1.246606300061E-1
3.282086673846E2,1.261591507642E-1
3.288386386826E2,1.289296400693E-1
3.290697479058E2,1.300164812091E-1
3.293059890120E2,1.311390262260E-1
3.294743773603E2,1.320161371129E-1
3.297528453321E2,1.336104830189E-1
3.300302679370E2,1.353128050484E-1
3.302400936797E2,1.367199087680E-1
3.303925169168E2,1.378046642147E-1
3.306128755655E2,1.394048887369E-1
3.308430644612E2,1.410062338662E-1
3.310848888739E2,1.426441949385E-1
3.313562180118E2,1.444454705486E-1
3.315259809980E2,1.455777986743E-1
3.316996342144E2,1.467992488122E-1
3.319199928631E2,1.483994733344E-1
3.321418721130E2,1.499594830565E-1
3.323679125953E2,1.514836566782E-1
3.326091555781E2,1.530441255225E-1
3.328468839264E2,1.545136341128E-1
3.330404569246E2,1.557600646851E-1
3.332095493284E2,1.569039765259E-1
3.333548170023E2,1.579496488082E-1
3.335017770954E2,1.591453107401E-1
3.336559417824E2,1.604295729895E-1
3.337801135779E2,1.615472576184E-1
3.339431475013E2,1.629205684326E-1
3.340874255051E2,1.641327905427E-1
3.342221085114E2,1.652446211388E-1
3.343752829825E2,1.663777886784E-1
3.345341907754E2,1.675490700878E-1
3.347116751321E2,1.690013535319E-1
3.348363023386E2,1.701917782651E-1
3.349527966578E2,1.714489098918E-1
3.350600427814E2,1.726714802798E-1
3.351642824219E2,1.738146695467E-1
3.353025708378E2,1.753890314316E-1
3.354072489011E2,1.766779116504E-1
3.355051097993E2,1.779105028730E-1
3.356076076237E2,1.791600481738E-1
3.357059064696E2,1.803942358599E-1
3.358193472880E2,1.819029484950E-1
3.360185286313E2,1.844651599280E-1
3.361351114524E2,1.859713359323E-1
3.362751572148E2,1.877430811484E-1
3.363826867994E2,1.892880793617E-1
3.365091748508E2,1.913846641141E-1
3.366183702638E2,1.930025389585E-1
3.367408628411E2,1.948375412486E-1
3.368765476329E2,1.968036767977E-1
3.369543588130E2,1.979499852475E-1
3.370328967945E2,1.992814653445E-1
3.371631393553E2,2.012010348915E-1
3.373208833211E2,2.032011731354E-1
3.374279424522E2,2.044284922346E-1
3.375340260332E2,2.056581102833E-1
3.376386981590E2,2.069643342406E-1
3.377436346209E2,2.087752533530E-1
3.378485710828E2,2.105861724655E-1
3.379532432086E2,2.118923964227E-1
3.380649277234E2,2.131917465751E-1
3.381626308361E2,2.142700362834E-1
3.382632927949E2,2.154271608696E-1
3.383580787748E2,2.171010847451E-1
3.384083334739E2,2.195502595121E-1
3.384981099568E2,2.214771960026E-1
3.386347050456E2,2.231892068426E-1
3.387276859955E2,2.242273948308E-1
3.388776456076E2,2.259143273856E-1
3.389804648016E2,2.272556709504E-1
3.390368885532E2,2.287774962437E-1
3.390646152837E2,2.311760521363E-1
3.391516686055E2,2.330416619137E-1
3.392882636944E2,2.347536727537E-1
3.393812446443E2,2.357918607419E-1
3.395312042564E2,2.374787932967E-1
3.396340234504E2,2.387636773478E-1
3.396904472020E2,2.401714154858E-1
3.397043105672E2,2.440211755687E-1
3.397043105672E2,2.421837104295E-1
3.397466020833E2,2.453251631994E-1
3.398438539674E2,2.466031634038E-1
3.400858375181E2,2.492923448285E-1
3.402765721476E2,2.514749864000E-1
3.403578692160E2,2.595118490422E-1
3.403593232115E2,2.529436146157E-1
3.403704376516E2,2.548264482204E-1
3.404001607321E2,2.607551589196E-1
3.404880403554E2,2.619888218091E-1
3.405858047986E2,2.631879529019E-1
3.406628744050E2,2.642964094063E-1
3.408320714167E2,2.665478901234E-1
3.409189260834E2,2.678788357256E-1
3.409455324459E2,2.689838335225E-1
3.409757792112E2,2.711620425597E-1
3.409991736401E2,2.728295450939E-1
3.410114278648E2,2.758991255517E-1
3.410114278648E2,2.743964588392E-1
3.410317277925E2,2.786370874866E-1
3.411124463741E2,2.798872471513E-1
3.412218765924E2,2.815749794786E-1
3.413831020054E2,2.839342673220E-1
3.414950898109E2,2.857306934738E-1
3.415627938427E2,2.870453858180E-1
3.415855428471E2,2.882679951218E-1
3.416191878962E2,2.905782746357E-1
3.416246448280E2,2.962381044780E-1
3.416467024323E2,2.950559590738E-1
3.416513707084E2,2.921893176561E-1
3.417221249080E2,2.988934702303E-1
3.417771031934E2,3.001853286012E-1
3.418674666747E2,3.018897922161E-1
3.421799337265E2,3.061100863446E-1
3.423205113608E2,3.077587867208E-1
3.424055094869E2,3.088045459757E-1
3.424555696745E2,3.101019501397E-1
3.424921201542E2,3.113512832592E-1
3.425338557936E2,3.179821310328E-1
3.425391767811E2,3.132872565422E-1
3.425441290200E2,3.193616517564E-1
3.425566228209E2,3.145179254418E-1
3.425587380012E2,3.157347949862E-1
3.426083409096E2,3.222079521240E-1
3.426977751287E2,3.246662172689E-1
3.427474656272E2,3.258390670992E-1
3.428454918743E2,3.275508535442E-1
3.429214492073E2,3.293919439097E-1
3.429721038112E2,3.325578699569E-1
3.430220284302E2,3.349849800864E-1
3.430628758457E2,3.362699207432E-1
3.431160187459E2,3.376405241104E-1
3.432361869548E2,3.400801267185E-1
3.433755218411E2,3.429160243412E-1
3.434594435395E2,3.447924878820E-1
3.435069891732E2,3.459127751716E-1
3.435750078560E2,3.486660537615E-1
3.436256624599E2,3.518319798087E-1
3.436392782651E2,3.540806259581E-1
3.436755870789E2,3.555440305950E-1
3.437164344945E2,3.568289712518E-1
3.437695773947E2,3.581995746190E-1
3.438897456035E2,3.606391772271E-1
3.440290804899E2,3.634750748498E-1
3.441130021883E2,3.653515383906E-1
3.441605478220E2,3.664718256802E-1
3.442285665048E2,3.692251042702E-1
3.442792211087E2,3.723910303173E-1
3.442928369139E2,3.746396764667E-1
3.443291457277E2,3.761030811036E-1
3.443699931433E2,3.773880217604E-1
3.444231360435E2,3.787586251276E-1
3.444894779170E2,3.803902934257E-1
3.445890401863E2,3.827659339610E-1
3.446999438413E2,3.853210949327E-1
3.447736053780E2,3.872060512960E-1
3.448156582721E2,3.883447516306E-1
3.448821251536E2,3.910690954355E-1
3.449327797575E2,3.963765892440E-1
3.449327797575E2,3.942350214827E-1
3.449463955627E2,3.977686082889E-1
3.449827043765E2,3.992320129257E-1
3.450235517921E2,4.005169535825E-1
3.450766946923E2,4.018875569498E-1
3.451430365657E2,4.035192252479E-1
3.452425988351E2,4.058948657831E-1
3.453535024901E2,4.084500267548E-1
3.454271640268E2,4.103349831182E-1
